Rainfall,WindGustSpeed,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.6,37.0,37.0,7.0,1.0,0,21.4,23.2,8.3,1018.9,1015.1
0.0,35.0,39.0,7.0,3.0,0,21.8,22.3,10.2,1015.7,1012.8
0.2,63.0,15.0,7.0,3.0,0,30.4,32.9,8.8,1009.5,1002.5
1.8700616016427105,76.0,35.0,7.0,7.0,0,16.3,17.9,7.1,1004.0,1008.1
1.8700616016427105,50.0,49.0,7.0,7.0,0,15.8,16.8,6.3,1021.2,1023.6
1.8700616016427105,33.0,40.0,7.0,7.0,0,21.4,23.3,10.3,1025.9,1021.4
1.8700616016427105,61.0,13.0,7.0,7.0,0,27.5,29.4,8.2,1016.7,1012.1
1.8700616016427105,48.0,49.0,7.0,7.0,0,16.8,18.8,9.8,1018.9,1018.5
1.8700616016427105,35.0,35.0,7.0,7.0,0,21.8,23.9,10.9,1017.9,1014.1
5.2,43.0,18.0,1.0,7.0,1,31.5,33.0,11.6,1016.8,1014.9
1.8700616016427105,74.0,8.0,7.0,7.0,0,34.6,35.2,10.6,1014.9,1011.4
1.8700616016427105,57.0,46.0,7.0,7.0,0,19.2,20.0,13.2,1022.6,1021.4
0.6,54.0,49.0,2.0,7.0,0,20.2,21.1,9.5,1023.1,1022.2
0.0,43.0,41.0,7.0,7.0,0,17.8,19.2,11.2,1024.1,1021.6
0.0,33.0,41.0,1.0,7.0,0,24.2,25.1,12.7,1018.6,1014.1
0.0,61.0,23.0,7.0,7.0,0,30.6,31.3,9.8,1014.6,1009.4
0.0,52.0,56.0,6.0,7.0,0,18.3,20.9,1.3,1010.0,1013.9
1.8700616016427105,35.0,51.0,7.0,7.0,0,16.9,18.1,1.9,1013.6,1010.7
1.8700616016427105,54.0,59.0,7.0,7.0,0,17.6,19.3,6.8,1009.0,1009.8
39.0,52.0,41.0,7.0,7.0,1,19.0,21.1,9.2,1015.2,1015.2
0.0,33.0,41.0,7.0,7.0,0,18.9,21.2,8.4,1021.0,1020.4
0.0,43.0,19.0,1.0,5.0,0,29.2,30.1,12.9,1019.7,1013.5
0.0,76.0,39.0,7.0,8.0,0,27.4,28.7,0.2,1006.7,1005.1
0.8,41.0,40.0,7.0,1.0,0,22.2,23.9,10.6,1011.0,1010.8
1.8700616016427105,61.0,24.0,7.0,7.0,0,28.3,31.4,4.6,1010.9,1007.8
1.8700616016427105,37.0,49.0,7.0,7.0,0,24.1,25.5,8.3,1012.5,1010.2
2.0,63.0,88.0,7.0,7.0,1,18.3,19.9,0.4,1009.1,1006.5
1.8700616016427105,52.0,32.0,7.0,7.0,0,21.6,22.3,12.5,1018.4,1018.4
12.0,35.0,52.0,7.0,7.0,1,18.7,19.8,0.2,1021.7,1021.4
0.0,43.0,47.0,7.0,1.0,0,19.4,20.2,11.2,1025.9,1024.4
0.0,35.0,53.0,7.0,7.0,0,19.8,21.0,10.1,1024.3,1020.5
0.0,35.0,57.0,7.0,7.0,0,22.1,25.0,10.2,1017.4,1011.9
0.0,50.0,35.0,7.0,7.0,0,31.1,34.8,11.9,1008.0,1004.4
0.0,76.0,51.0,7.0,3.0,0,26.9,29.3,8.9,1004.9,1003.6
0.2,41.0,50.0,6.0,3.0,0,23.2,26.1,11.2,1010.0,1009.2
0.0,43.0,79.0,8.0,8.0,0,19.5,23.9,1.4,1013.6,1012.9
8.6,35.0,54.0,7.0,6.0,1,25.9,27.7,11.8,1010.2,1008.1
1.8700616016427105,35.0,75.0,8.0,8.0,0,20.5,21.4,0.1,1008.5,1007.3
1.8700616016427105,43.0,61.0,7.0,7.0,0,22.1,22.9,1.4,1008.9,1006.2
1.8700616016427105,41.0,80.0,7.0,7.0,0,16.5,17.9,0.1,1008.9,1007.7
19.4,33.0,58.0,7.0,7.0,1,20.3,21.8,4.3,1009.5,1011.1
0.0,33.0,49.0,7.0,3.0,0,20.8,21.7,9.1,1016.4,1015.0
0.0,31.0,66.0,7.0,7.0,0,20.0,21.3,0.4,1012.5,1011.1
0.6,52.0,64.0,7.0,6.0,0,19.9,22.1,5.8,1015.1,1017.4
0.0,39.0,36.0,2.0,7.0,0,26.1,27.8,13.2,1021.3,1018.5
0.0,65.0,21.0,7.0,7.0,0,30.3,31.5,13.5,1016.5,1011.3
0.0,65.0,56.0,7.0,7.0,0,23.0,26.2,11.1,1009.1,1007.7
0.0,33.0,58.0,7.0,7.0,0,22.3,24.2,11.0,1009.3,1005.4
0.0,85.0,9.0,7.0,7.0,0,32.0,32.6,10.4,996.1,991.6
0.0,44.0,31.0,1.0,7.0,0,21.9,22.7,13.0,1008.9,1007.9
0.0,74.0,30.0,7.0,7.0,0,23.9,24.6,7.0,1005.8,1005.3
2.0,37.0,42.0,3.0,7.0,1,18.8,21.1,11.6,1016.6,1017.4
0.0,35.0,41.0,7.0,7.0,0,22.4,23.8,13.4,1019.3,1017.5
1.8700616016427105,43.0,23.0,7.0,7.0,0,32.1,33.8,11.6,1014.6,1011.4
1.8700616016427105,28.0,64.0,7.0,7.0,0,24.2,25.2,4.0,1013.0,1009.5
1.2,44.0,70.0,7.0,7.0,1,22.5,26.8,1.4,1008.0,1008.2
0.4,48.0,52.0,6.0,7.0,0,21.5,23.0,11.9,1015.8,1014.4
0.0,50.0,49.0,7.0,7.0,0,22.1,24.1,13.1,1010.0,1007.3
7.4,50.0,45.0,7.0,7.0,1,19.0,21.1,12.5,1015.6,1017.1
0.0,33.0,44.0,7.0,7.0,0,21.0,23.0,13.1,1021.2,1019.3
0.0,48.0,29.0,7.0,7.0,0,28.0,32.1,13.6,1015.8,1009.1
0.0,80.0,46.0,7.0,7.0,0,20.1,26.4,5.3,1000.3,1001.8
0.0,69.0,30.0,7.0,7.0,0,24.3,24.6,11.5,1007.7,1009.7
0.0,37.0,34.0,7.0,7.0,0,22.8,25.8,11.9,1016.0,1013.7
0.0,37.0,42.0,7.0,7.0,0,23.7,27.3,10.3,1013.9,1013.6
0.0,54.0,10.0,7.0,5.0,0,37.7,39.4,10.4,1014.5,1010.1
0.0,85.0,17.0,7.0,7.0,0,37.4,38.4,8.6,1012.1,1006.9
5.4,70.0,48.0,7.0,7.0,1,21.8,23.9,7.8,1017.9,1017.7
0.2,35.0,58.0,7.0,7.0,0,22.4,23.9,10.3,1020.3,1019.4
0.0,35.0,51.18070953436807,3.0,7.0,0,19.264488741232928,20.769358407079647,11.6,1020.2,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,26.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,43.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,65.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,57.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,63.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,13.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,63.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,72.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,43.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,12.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,63.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,63.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,122.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,24.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,70.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,69.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,80.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,63.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,72.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,26.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,11.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,28.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,28.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,22.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,70.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,43.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,35.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,20.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,28.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,43.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,10.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,26.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,78.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,76.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,59.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,57.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,70.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,56.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.1,1017.6344268337634,1015.7784501845017
1.8700616016427105,33.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,24.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,9.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,57.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,37.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,41.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,26.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.6,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,54.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,61.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.5,1017.6344268337634,1015.7784501845017
1.8700616016427105,57.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.4,1017.6344268337634,1015.7784501845017
1.8700616016427105,39.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,4.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,57.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,8.9,1017.6344268337634,1015.7784501845017
1.8700616016427105,52.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,44.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,30.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,0.7,1017.6344268337634,1015.7784501845017
1.8700616016427105,26.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,65.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,50.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,1.3,1017.6344268337634,1015.7784501845017
1.8700616016427105,48.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,7.2,1017.6344268337634,1015.7784501845017
1.8700616016427105,85.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,3.0,1017.6344268337634,1015.7784501845017
1.8700616016427105,91.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,6.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,46.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,5.8,1017.6344268337634,1015.7784501845017
1.8700616016427105,31.0,51.18070953436807,7.0,7.0,0,19.264488741232928,20.769358407079647,2.9,1017.6344268337634,1015.7784501845017
