MinTemp,Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,RainToday,WindDir9am
15.2,0.0,19.0,9.0,72.0,66.0,0,157.5
16.4,0.0,30.0,9.0,74.0,74.0,0,315.0
18.9,0.8,46.0,26.0,75.0,75.0,0,337.5
19.3,3.7693959731543623,42.4763698630137,17.0,91.0,79.0,0,315.0
18.3,2.8,52.0,22.0,73.0,46.0,1,315.0
15.0,0.0,30.0,20.0,72.0,72.0,0,157.5
19.0,1.2,56.0,7.0,99.0,95.0,1,90.0
18.1,1.4,33.0,13.0,68.0,40.0,1,315.0
11.1,0.2,37.0,9.0,38.0,66.0,0,202.5
17.7,0.0,20.0,7.0,88.0,99.0,0,180.0
15.0,7.6,46.0,19.0,52.0,35.0,1,292.5
14.2,0.0,26.0,9.0,38.0,48.0,0,337.5
13.0,0.0,26.0,7.0,62.0,49.0,0,247.5
13.8,0.0,56.0,13.0,76.0,41.0,0,337.5
16.4,0.0,26.0,13.0,45.0,52.0,0,112.5
14.5,0.0,33.0,7.0,35.0,44.0,0,202.5
11.9,0.0,31.0,20.0,42.0,56.0,0,157.5
17.9,0.0,42.4763698630137,15.0,72.0,58.0,0,0.0
17.3,3.7693959731543623,69.0,39.0,35.0,25.0,0,292.5
10.9,0.0,42.4763698630137,15.0,38.0,23.0,0,0.0
10.9,3.7693959731543623,24.0,17.0,43.0,50.0,0,0.0
17.6,0.0,37.0,17.0,69.0,100.0,0,0.0
14.3,23.2,44.0,20.0,50.0,59.0,1,315.0
13.0,0.0,30.0,19.0,32.0,56.0,0,270.0
12.3,0.0,20.0,9.0,56.0,53.0,0,22.5
10.6,0.0,20.0,7.0,56.0,62.0,0,157.5
14.2,0.0,37.0,20.0,52.0,69.0,0,315.0
17.1,0.0,61.0,41.0,71.0,65.0,0,157.5
17.1,0.0,43.0,17.0,53.0,61.0,0,0.0
18.0,3.7693959731543623,42.4763698630137,15.0,66.0,75.0,0,112.5
16.2,0.0,31.0,19.0,50.0,55.0,0,157.5
16.5,0.0,67.0,26.0,52.0,54.0,0,157.5
15.2,0.0,52.0,37.0,51.0,51.0,0,157.5
13.3,0.0,33.0,17.0,48.0,42.0,0,157.5
13.6,0.0,41.0,11.0,51.0,46.0,0,45.0
17.2,3.7693959731543623,42.4763698630137,28.0,54.0,68.0,0,0.0
9.4,3.4,33.0,13.0,48.0,54.0,1,135.0
14.4,0.0,24.0,9.0,67.0,48.0,0,90.0
15.4,0.0,31.0,20.0,54.0,65.0,0,157.5
20.1,0.0,35.0,15.0,52.0,55.0,0,22.5
18.5,0.0,46.0,26.0,58.0,70.0,0,0.0
17.4,3.2,54.0,28.0,73.0,52.0,1,157.5
14.3,0.0,30.0,15.0,55.0,52.0,0,157.5
13.2,0.0,41.0,7.0,50.0,57.0,0,337.5
15.3,0.0,48.0,24.0,50.0,64.0,0,315.0
16.6,0.0,41.0,24.0,52.0,64.0,0,337.5
18.6,0.0,35.0,17.0,54.0,60.0,0,0.0
18.8,1.8,37.0,7.0,68.0,59.0,1,22.5
17.8,0.0,39.0,11.0,64.0,62.0,0,22.5
20.9,0.0,37.0,20.0,68.0,63.0,0,315.0
20.4,0.4,33.0,19.0,79.0,75.0,0,157.5
14.5,0.2,50.0,22.0,42.0,50.0,0,157.5
17.4,0.0,26.0,13.0,63.0,55.0,0,135.0
19.0,3.7693959731543623,46.0,17.0,53.0,57.0,0,22.5
19.8,0.0,42.4763698630137,26.0,48.0,70.0,0,315.0
15.9,0.0,35.0,19.0,56.0,58.0,0,135.0
18.9,0.0,31.0,24.0,61.0,61.0,0,45.0
22.7,0.0,50.0,28.0,63.0,80.0,0,0.0
22.3,0.0,52.0,26.0,69.0,74.0,0,315.0
20.7,16.4,42.4763698630137,15.0,73.0,81.0,1,337.5
18.3,0.0,42.4763698630137,19.349666666666668,77.0,81.0,0,157.5
21.3,0.0,42.4763698630137,19.349666666666668,72.0,93.0,0,157.5
21.8,8.6,42.4763698630137,19.349666666666668,84.0,76.0,1,157.5
19.5,0.0,42.4763698630137,19.349666666666668,22.0,21.0,0,157.5
16.3,3.7693959731543623,52.0,33.0,50.0,58.0,0,157.5
16.5,0.0,30.0,13.0,60.0,58.0,0,45.0
17.6,0.2,59.0,22.0,59.0,66.0,0,157.5
17.6,0.0,33.0,13.0,51.0,58.0,0,157.5
17.7,0.0,26.0,7.0,65.0,61.0,0,90.0
17.5,0.0,19.0,9.0,67.0,61.0,0,135.0
17.6,0.0,26.0,15.0,62.0,61.0,0,135.0
17.7,0.0,35.0,24.0,58.0,57.0,0,135.0
20.1,0.0,30.0,20.0,66.0,76.0,0,135.0
20.5,0.0,59.0,26.0,68.0,66.0,0,112.5
18.4,0.0,31.0,11.0,55.0,63.0,0,135.0
21.5,0.0,30.0,22.0,76.0,75.0,0,90.0
19.3,0.0,35.0,13.0,62.0,67.0,0,45.0
20.0,0.0,37.0,7.0,65.0,56.0,0,135.0
20.8,0.0,41.0,15.0,41.0,56.0,0,0.0
18.9,0.0,52.0,17.0,68.0,77.0,0,45.0
18.6,1.8,43.0,22.0,63.0,73.0,1,337.5
20.7,8.6,41.0,15.0,61.0,77.0,1,337.5
21.0,0.0,56.0,17.0,86.0,79.0,0,0.0
19.7,1.6,37.0,17.0,80.0,77.0,1,22.5
21.0,0.0,46.0,28.0,71.0,83.0,0,0.0
19.0,13.8,48.0,17.0,82.0,63.0,1,315.0
20.6,2.6,37.0,17.0,99.0,90.0,1,315.0
20.5,7.0,31.0,9.0,97.0,99.0,1,135.0
22.2,0.2,39.0,13.0,71.0,81.0,0,270.0
19.6,0.0,35.0,28.0,65.0,67.0,0,135.0
19.8,0.0,26.0,15.0,65.0,59.0,0,157.5
17.9,0.0,28.0,20.0,66.0,58.0,0,157.5
17.9,0.0,28.0,13.0,60.0,62.0,0,157.5
19.8,0.0,41.0,17.0,60.0,64.0,0,0.0
20.4,0.0,41.0,19.0,57.0,70.0,0,337.5
21.5,0.0,35.0,17.0,76.0,77.0,0,22.5
21.6,0.0,41.0,24.0,61.0,72.0,0,0.0
22.4,4.8,63.0,11.0,99.0,81.0,1,0.0
20.9,0.2,54.0,33.0,68.0,63.0,0,157.5
20.9,0.0,33.0,7.0,66.0,67.0,0,157.5
22.3,0.0,39.0,20.0,59.0,81.0,0,315.0
22.5,0.0,57.0,28.0,68.0,76.0,0,157.5
21.4,0.0,35.0,28.0,66.0,73.0,0,157.5
19.6,0.4,28.0,17.0,70.0,65.0,0,157.5
20.0,10.2,33.0,28.0,100.0,85.0,1,157.5
19.4,2.2,33.0,9.0,80.0,99.0,1,135.0
19.4,2.0,30.0,13.0,75.0,69.0,1,157.5
22.6,0.0,31.0,11.0,62.0,65.0,0,112.5
21.0,1.2,41.0,20.0,78.0,70.0,1,22.5
22.4,0.0,39.0,20.0,66.0,78.0,0,337.5
24.9,0.0,41.0,20.0,74.0,81.0,0,0.0
22.9,0.0,41.0,22.0,76.0,82.0,0,337.5
22.9,0.0,59.0,19.0,86.0,80.0,0,22.5
21.7,33.8,57.0,33.0,100.0,98.0,1,180.0
21.1,14.6,54.0,39.0,76.0,76.0,1,157.5
21.9,0.0,43.0,28.0,79.0,72.0,0,180.0
21.8,0.0,46.0,26.0,76.0,72.0,0,157.5
21.7,5.0,61.0,39.0,67.0,59.0,1,135.0
20.9,0.0,46.0,26.0,57.0,62.0,0,112.5
19.8,0.0,39.0,13.0,68.0,87.0,0,135.0
22.6,0.0,43.0,19.0,76.0,72.0,0,22.5
23.3,0.0,41.0,19.0,75.0,82.0,0,315.0
23.3,0.0,31.0,19.0,82.0,83.0,0,157.5
22.3,0.8,33.0,9.0,94.0,81.0,0,157.5
24.6,0.0,39.0,24.0,71.0,87.0,0,337.5
21.8,26.8,48.0,2.0,100.0,88.0,1,337.5
21.2,5.4,20.0,17.0,87.0,83.0,1,135.0
22.6,0.0,26.0,19.0,99.0,78.0,0,67.5
22.9,0.0,41.0,26.0,59.0,76.0,0,315.0
23.8,0.0,54.0,35.0,72.0,74.0,0,157.5
22.8,0.6,46.0,0.0,100.0,78.0,0,157.5
24.2,7.8,54.0,9.0,84.0,97.0,1,270.0
21.5,3.7693959731543623,42.4763698630137,22.0,76.0,60.0,0,180.0
22.5,0.0,37.0,17.0,64.0,50.0,0,157.5
20.0,0.0,42.4763698630137,22.0,48.0,52.0,0,315.0
23.5,3.7693959731543623,30.0,17.0,65.0,59.0,0,22.5
23.1,0.0,35.0,9.0,67.0,63.0,0,315.0
22.5,17.2,31.0,13.0,83.0,78.0,1,135.0
22.8,6.0,22.0,13.0,91.0,73.0,1,180.0
22.6,0.0,28.0,7.0,75.0,70.0,0,112.5
23.5,1.6,31.0,11.0,75.0,63.0,1,45.0
21.7,0.0,44.0,20.0,66.0,66.0,0,315.0
23.5,0.0,44.0,20.0,62.0,61.0,0,315.0
24.5,0.0,42.4763698630137,19.0,63.0,69.0,0,337.5
23.1,0.0,33.0,20.0,76.0,63.0,0,22.5
21.9,0.0,31.0,11.0,73.0,72.0,0,45.0
22.4,0.0,33.0,15.0,71.0,70.0,0,22.5
22.3,0.0,30.0,11.0,75.0,67.0,0,22.5
22.7,0.0,42.4763698630137,6.0,65.0,66.0,0,135.0
24.8,3.7693959731543623,52.0,35.0,69.0,62.0,0,135.0
23.1,6.2,50.0,31.0,87.0,66.0,1,157.5
22.6,8.4,33.0,15.0,85.0,78.0,1,135.0
23.3,0.0,44.0,15.0,66.0,70.0,0,315.0
24.1,3.7693959731543623,42.4763698630137,20.0,64.0,74.0,0,0.0
25.1,0.0,63.0,26.0,65.0,78.0,0,157.5
23.7,0.6,48.0,37.0,75.0,56.0,0,157.5
24.1,0.2,37.0,26.0,67.0,60.0,0,157.5
22.7,0.0,30.0,7.0,58.0,60.0,0,67.5
23.1,0.0,35.0,13.0,56.0,58.0,0,45.0
21.9,0.0,48.0,22.0,64.0,57.0,0,337.5
23.4,0.0,35.0,20.0,69.0,74.0,0,292.5
21.5,4.2,39.0,7.0,74.0,57.0,1,157.5
22.1,1.6,46.0,19.0,70.0,67.0,1,157.5
22.4,0.0,50.0,31.0,62.0,56.0,0,157.5
22.0,0.0,50.0,28.0,49.0,58.0,0,157.5
20.4,0.0,41.0,22.0,52.0,54.0,0,157.5
20.2,3.7693959731543623,42.4763698630137,30.0,52.0,59.0,0,157.5
21.8,0.0,74.0,33.0,59.0,57.0,0,157.5
20.0,2.2,57.0,33.0,82.0,74.0,1,180.0
20.1,0.0,44.0,19.0,74.0,62.0,0,180.0
20.1,0.0,48.0,20.0,62.0,65.0,0,157.5
21.2,2.8,39.0,19.0,72.0,66.0,1,157.5
21.3,0.0,35.0,13.0,64.0,66.0,0,135.0
22.2,20.0,26.0,19.0,79.0,74.0,1,157.5
22.6,1.6,41.0,9.0,89.0,83.0,1,67.5
21.4,0.0,48.0,28.0,64.0,66.0,0,157.5
21.5,0.0,72.0,31.0,44.0,56.0,0,180.0
19.4,0.0,59.0,17.0,52.0,52.0,0,202.5
19.5,0.0,56.0,30.0,54.0,45.0,0,157.5
19.5,0.0,59.0,15.0,46.0,62.0,0,202.5
17.8,0.0,33.0,19.0,46.0,57.0,0,157.5
21.2,0.0,33.0,9.0,62.0,70.0,0,0.0
23.6,0.0,52.0,22.0,69.0,76.0,0,270.0
21.4,2.2,57.0,20.0,84.0,74.0,1,112.5
21.1,33.8,46.0,35.0,100.0,88.0,1,157.5
22.0,8.4,31.0,9.0,99.0,94.0,1,157.5
21.1,0.6,61.0,6.0,85.0,86.0,0,292.5
21.2,1.4,44.0,17.0,74.0,53.0,1,315.0
21.5,74.8,48.0,9.0,100.0,100.0,1,247.5
23.3,20.2,48.0,20.0,100.0,100.0,1,67.5
22.6,10.4,37.0,20.0,95.0,96.0,1,67.5
23.9,0.0,37.0,11.0,97.0,99.0,0,0.0
22.8,2.8,26.0,7.0,100.0,91.0,1,292.5
22.1,0.0,59.0,13.0,99.0,100.0,0,135.0
21.4,6.6,43.0,26.0,92.0,82.0,1,157.5
21.1,0.0,28.0,11.0,81.0,74.0,0,337.5
22.1,5.2,31.0,22.0,83.0,86.0,1,157.5
20.7,0.2,26.0,4.0,81.0,72.0,0,247.5
22.3,0.0,41.0,13.0,91.0,100.0,0,67.5
23.3,105.0,76.0,35.0,66.327495042961,62.98051519154558,1,45.0
20.5,98.0,81.0,28.0,99.0,71.0,1,202.5
18.6,0.0,56.0,19.0,64.0,77.0,0,180.0
19.9,0.0,59.0,30.0,63.0,70.0,0,180.0
18.7,0.0,67.0,41.0,72.0,68.0,0,180.0
17.9,0.2,76.0,30.0,65.0,67.0,0,180.0
16.9,0.4,65.0,33.0,79.0,74.0,0,157.5
16.8,8.0,44.0,33.0,84.0,61.0,1,157.5
16.7,0.4,52.0,35.0,68.0,62.0,0,180.0
18.3,0.2,54.0,37.0,73.0,67.0,0,157.5
18.4,1.0,31.0,20.0,82.0,68.0,0,157.5
17.9,0.2,46.0,24.0,71.0,33.0,0,292.5
12.8,0.0,50.0,0.0,45.0,48.0,0,157.5
16.6,0.0,56.0,30.0,56.0,64.0,0,157.5
17.3,0.0,43.0,24.0,60.0,63.0,0,180.0
16.8,0.0,31.0,7.0,76.0,61.0,0,180.0
16.4,0.0,28.0,22.0,66.0,63.0,0,157.5
16.0,0.0,22.0,17.0,69.0,56.0,0,157.5
16.4,0.0,28.0,11.0,66.0,60.0,0,157.5
16.7,0.0,41.0,24.0,63.0,67.0,0,157.5
17.7,0.2,59.0,30.0,67.0,65.0,0,180.0
19.0,1.4,65.0,39.0,72.0,70.0,1,157.5
17.5,1.6,54.0,31.0,71.0,66.0,1,157.5
17.6,16.8,46.0,28.0,86.0,57.0,1,157.5
15.9,0.2,35.0,26.0,65.0,67.0,0,157.5
16.6,0.0,33.0,19.0,71.0,71.0,0,157.5
16.0,0.0,28.0,9.0,67.0,66.0,0,225.0
18.4,0.0,35.0,17.0,78.0,92.0,0,315.0
15.2,4.8,35.0,9.0,41.0,44.0,1,225.0
13.8,0.0,56.0,39.0,51.0,53.0,0,180.0
15.8,0.0,43.0,17.0,50.0,56.0,0,202.5
15.0,0.0,44.0,19.0,63.0,63.0,0,157.5
15.6,0.0,26.0,17.0,63.0,65.0,0,180.0
16.1,0.0,26.0,9.0,65.0,65.0,0,292.5
16.5,0.0,61.0,26.0,72.0,75.0,0,135.0
17.5,0.0,54.0,17.0,80.0,66.0,0,180.0
16.8,0.2,48.0,31.0,62.0,66.0,0,180.0
15.9,0.0,46.0,17.0,78.0,65.0,0,180.0
17.1,0.0,33.0,22.0,65.0,69.0,0,157.5
15.6,1.2,61.0,31.0,84.0,96.0,1,180.0
17.6,9.2,56.0,31.0,75.0,61.0,1,157.5
16.8,0.4,54.0,31.0,82.0,80.0,0,157.5
14.8,0.6,44.0,30.0,63.0,50.0,0,180.0
16.2,0.0,50.0,22.0,71.0,73.0,0,157.5
16.1,1.2,44.0,28.0,77.0,92.0,1,180.0
16.9,4.2,39.0,6.0,100.0,88.0,1,202.5
15.0,3.2,30.0,11.0,97.0,82.0,1,315.0
13.1,0.0,30.0,15.0,73.0,31.0,0,315.0
14.1,0.2,30.0,15.0,66.0,58.0,0,180.0
15.7,0.0,37.0,24.0,74.0,66.0,0,135.0
17.8,5.4,48.0,9.0,100.0,100.0,1,225.0
16.3,51.8,20.0,17.0,100.0,99.0,1,202.5
16.8,0.0,19.0,2.0,100.0,100.0,0,225.0
15.6,0.0,35.0,13.0,100.0,100.0,0,157.5
16.0,0.0,24.0,7.0,100.0,100.0,0,180.0
15.4,0.2,28.0,13.0,100.0,88.0,0,315.0
14.9,0.0,41.0,30.0,76.0,82.0,0,180.0
13.9,0.0,20.0,13.0,89.0,70.0,0,180.0
14.9,0.0,24.0,9.0,99.0,94.0,0,202.5
14.6,0.0,31.0,11.0,100.0,100.0,0,315.0
14.9,0.0,31.0,11.0,99.0,37.0,0,315.0
13.8,0.0,33.0,26.0,68.0,65.0,0,157.5
11.3,0.0,39.0,11.0,43.0,40.0,0,292.5
11.9,0.0,50.0,22.0,52.0,47.0,0,202.5
13.0,0.0,48.0,30.0,50.0,48.0,0,180.0
12.7,0.0,48.0,24.0,55.0,49.0,0,180.0
14.1,0.0,44.0,24.0,59.0,52.0,0,180.0
11.6,0.0,30.0,7.0,62.0,58.0,0,225.0
12.6,0.0,31.0,15.0,76.0,32.0,0,315.0
8.6,0.0,30.0,7.0,49.0,30.0,0,270.0
9.4,0.0,35.0,9.0,55.0,37.0,0,247.5
11.7,0.0,48.0,20.0,64.0,68.0,0,180.0
16.0,0.0,65.0,31.0,66.0,87.0,0,180.0
16.2,21.6,50.0,26.0,82.0,99.0,1,67.5
15.7,52.0,67.0,11.0,100.0,91.0,1,180.0
15.1,15.2,87.0,67.0,100.0,100.0,1,157.5
16.3,17.8,72.0,37.0,100.0,100.0,1,180.0
17.0,15.6,50.0,26.0,98.0,78.0,1,180.0
17.7,0.0,46.0,30.0,97.0,100.0,0,157.5
17.7,1.8,35.0,0.0,100.0,99.0,1,157.5
14.3,0.4,39.0,13.0,85.0,62.0,0,202.5
16.0,0.0,61.0,26.0,79.0,80.0,0,180.0
16.4,0.0,52.0,31.0,92.0,81.0,0,180.0
14.2,0.0,35.0,13.0,66.0,69.0,0,202.5
13.7,0.0,39.0,11.0,66.0,51.0,0,202.5
13.0,0.0,24.0,9.0,66.0,49.0,0,225.0
11.8,0.0,31.0,15.0,65.0,52.0,0,292.5
12.9,0.0,26.0,9.0,66.0,64.0,0,270.0
