MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
12.6,0.0,37.0,40.0,16.0,2.0,1.0,0,1012.3,11.1,1015.9
12.7,0.0,44.0,35.0,21.0,1.0,2.0,0,1012.6,10.6,1017.4
16.0,0.0,33.0,30.0,20.0,3.0,2.0,0,1012.7,10.9,1016.5
17.6,0.0,50.0,31.0,60.0,6.0,7.0,0,1013.8,7.1,1013.8
12.4,12.0,33.0,72.0,74.0,4.0,8.0,1,1017.9,3.5,1020.5
10.2,0.0,26.0,62.0,46.0,6.0,2.0,0,1016.7,7.4,1020.0
7.9,0.0,37.0,72.0,34.0,3.0,6.0,0,1015.7,10.5,1019.7
7.7,0.0,35.0,62.0,35.0,1.0,1.0,0,1015.7,10.5,1019.9
8.0,0.0,30.0,68.0,39.0,1.0,3.0,0,1017.1,10.7,1020.2
8.2,0.0,31.0,61.0,32.0,2.0,4.0,0,1018.5,10.7,1021.9
9.7,0.0,26.0,55.0,37.0,6.0,6.0,0,1018.6,8.9,1022.4
7.3,0.0,33.0,52.0,29.0,1.0,1.0,0,1018.1,10.6,1022.0
6.4,0.0,30.0,48.0,24.0,5.0,3.0,0,1015.3,10.7,1019.9
11.0,0.0,31.0,25.0,20.0,3.0,5.0,0,1013.4,9.1,1016.8
14.5,0.0,24.0,57.0,22.0,7.0,7.0,0,1015.6,7.4,1018.4
12.0,0.0,30.0,58.0,28.0,3.0,4.0,0,1018.2,9.6,1021.5
12.8,0.0,31.0,53.0,55.0,7.0,7.0,0,1020.7,1.7,1024.1
9.8,0.0,31.0,70.0,21.0,1.0,2.0,0,1018.3,10.4,1022.5
8.7,0.0,33.0,43.0,24.0,1.0,2.0,0,1017.2,10.7,1021.2
7.7,0.0,37.0,38.0,23.0,1.0,2.0,0,1018.2,10.6,1021.6
8.5,0.0,31.0,45.0,20.0,7.0,7.0,0,1018.0,9.5,1021.6
11.8,0.0,33.0,43.0,26.0,7.0,7.0,0,1017.7,5.9,1020.9
10.8,0.0,24.0,48.0,28.0,7.0,7.0,0,1017.5,9.5,1020.6
12.2,0.0,17.0,62.0,39.0,8.0,8.0,0,1018.6,0.0,1020.8
9.4,0.0,26.0,59.0,29.0,1.0,1.0,0,1017.3,10.6,1020.9
10.3,0.0,33.0,49.0,29.0,1.0,4.0,0,1015.6,8.9,1019.6
14.6,4.6,37.0,97.0,56.0,7.0,2.0,1,1015.0,5.2,1019.3
10.6,0.8,22.0,85.0,32.0,1.0,1.0,0,1015.1,10.2,1019.1
10.4,0.0,35.0,70.0,27.0,1.0,0.0,0,1016.4,10.4,1019.6
10.3,0.0,24.0,67.0,30.0,0.0,0.0,0,1015.7,10.5,1020.2
14.4,0.0,41.0,38.0,40.0,7.0,5.0,0,1015.1,4.6,1016.2
10.8,0.0,22.0,65.0,30.0,1.0,1.0,0,1015.0,10.5,1019.2
8.2,0.0,31.0,54.0,32.0,5.0,6.0,0,1016.9,10.0,1020.4
11.9,0.0,26.0,52.0,32.0,7.0,8.0,0,1015.7,3.4,1020.2
12.4,0.0,35.0,52.0,24.0,6.0,2.0,0,1012.9,7.4,1017.3
9.3,0.0,28.0,48.0,36.0,7.0,1.0,0,1017.6,10.3,1021.2
4.2,0.0,28.0,59.0,31.0,1.0,1.0,0,1019.2,10.5,1021.7
3.3,0.0,28.0,60.0,26.0,3.0,2.0,0,1019.0,10.3,1022.0
2.5,0.0,26.0,57.0,49.0,7.0,7.0,0,1019.1,8.1,1022.1
1.9,0.0,37.0,68.0,36.0,0.0,0.0,0,1021.2,7.9,1024.8
3.8,0.0,44.0,67.0,37.0,7.0,7.0,0,1022.5,8.8,1025.5
6.1,0.0,43.0,55.0,31.0,4.0,1.0,0,1024.0,10.2,1027.2
5.5,0.0,41.0,60.0,30.0,1.0,0.0,0,1024.5,10.4,1027.9
1.1,0.0,50.0,65.0,30.0,1.0,2.0,0,1024.1,10.3,1027.6
0.3,0.0,41.0,62.0,30.0,1.0,3.0,0,1021.8,10.5,1025.5
0.6,0.0,35.0,60.0,21.0,6.0,7.0,0,1018.0,8.7,1022.6
1.1,0.0,24.0,42.0,30.0,2.0,2.0,0,1012.9,10.3,1018.9
8.0,0.0,31.0,47.0,26.0,4.0,5.0,0,1013.5,9.7,1016.4
10.1,0.0,35.0,70.0,39.0,5.0,1.0,0,1019.1,9.1,1022.6
2.1,0.0,39.0,67.0,40.0,6.0,6.0,0,1022.2,9.581944444444444,1025.3
6.6,0.0,41.0,50.0,37.0,6.0,5.0,0,1023.3,6.7,1026.0
1.2,0.0,41.0,57.0,34.0,1.0,0.0,0,1025.3,9.8,1027.4
-1.0,0.0,52.0,59.0,22.0,0.0,0.0,0,1024.6,10.5,1028.2
-1.0,0.0,30.0,59.0,24.0,0.0,1.0,0,1020.6,9.581944444444444,1025.8
4.6,0.0,37.0,30.0,22.0,6.0,1.0,0,1017.6,9.581944444444444,1021.6
4.5,0.0,19.0,42.0,20.0,0.0,1.0,0,1019.9,10.5,1023.0
3.1,0.0,33.0,42.0,19.0,0.0,0.0,0,1020.4,10.5,1024.2
4.0,0.0,37.0,27.0,18.0,0.0,0.0,0,1018.2,10.5,1023.1
9.1,0.0,35.0,37.0,34.0,7.0,7.0,0,1020.2,9.9,1022.5
9.1,0.0,33.0,48.0,38.0,7.0,6.0,0,1023.7,3.5,1026.4
-0.3,0.0,41.0,59.0,36.0,0.0,0.0,0,1024.7,10.4,1027.4
-0.5,0.0,31.0,61.0,26.0,0.0,0.0,0,1022.1,10.5,1026.9
1.5,0.0,41.0,37.0,13.0,0.0,1.0,0,1014.9,10.5,1020.5
4.4,0.0,41.0,46.0,25.0,0.0,1.0,0,1020.1,10.4,1023.0
0.2,0.0,43.0,52.0,32.0,1.0,1.0,0,1023.1,10.4,1025.5
0.8,0.0,43.0,54.0,31.0,1.0,1.0,0,1025.7,10.4,1028.2
-1.8,0.0,35.0,65.0,27.0,0.0,0.0,0,1026.9,10.4,1030.2
-1.9,0.0,39.0,52.0,22.0,0.0,0.0,0,1022.5,10.4,1027.6
-3.0,0.0,26.0,42.0,14.0,0.0,0.0,0,1018.5,10.5,1023.1
-1.0,0.0,26.0,36.0,13.0,0.0,0.0,0,1020.5,10.5,1023.1
0.0,0.0,28.0,36.0,27.0,0.0,0.0,0,1023.6,10.5,1026.1
-2.2,0.0,28.0,57.0,20.0,0.0,0.0,0,1020.6,10.5,1026.0
-1.8,0.0,20.0,38.0,7.0,0.0,0.0,0,1015.1,10.5,1020.5
5.0,0.0,46.0,14.0,7.0,0.0,0.0,0,1010.1,10.5,1015.1
4.8,0.0,30.0,42.0,20.0,0.0,0.0,0,1016.4,10.5,1019.0
-0.6,0.0,31.0,44.0,27.0,0.0,0.0,0,1020.5,10.5,1023.6
-2.0,0.0,19.0,43.0,17.0,0.0,0.0,0,1019.0,10.5,1023.0
-0.1,0.0,35.0,41.0,17.0,5.0,5.0,0,1022.3,8.7,1025.1
7.0,2.4,35.0,90.0,97.0,8.0,8.0,1,1022.8,0.0,1024.8
6.3,23.8,30.0,93.0,74.0,8.0,7.0,1,1018.7,1.3,1022.4
7.3,0.2,43.0,82.0,48.0,2.0,5.0,0,1017.3,10.2,1018.9
4.6,0.0,22.0,86.0,38.0,0.0,0.0,0,1021.1,10.5,1023.7
3.4,0.0,33.0,76.0,27.0,1.0,1.0,0,1024.3,10.5,1026.8
1.7,0.0,44.0,76.0,40.0,3.0,6.0,0,1024.1,8.5,1028.0
7.7,0.0,35.0,59.0,24.0,7.0,1.0,0,1021.0,7.1,1025.5
1.6,0.0,22.0,49.0,18.0,1.0,0.0,0,1018.2,10.5,1023.1
3.6,0.0,26.0,70.0,17.0,7.0,3.0,0,1019.0,6.9,1022.0
8.8,0.0,35.0,51.0,20.0,5.0,1.0,0,1015.9,10.2,1022.3
14.1,0.0,44.0,18.0,14.0,7.0,1.0,0,1013.2,5.6,1017.9
8.1,0.0,30.0,57.0,30.0,4.0,2.0,0,1014.9,9.0,1019.3
6.2,0.0,30.0,62.0,32.0,1.0,1.0,0,1021.0,10.3,1024.0
3.8,0.0,37.0,48.0,27.0,0.0,0.0,0,1024.3,10.6,1027.6
4.5,0.0,22.0,56.0,19.0,0.0,0.0,0,1022.0,10.6,1026.5
5.0,0.0,39.0,51.0,16.0,0.0,0.0,0,1019.8,10.7,1024.1
5.5,0.0,28.0,42.0,17.0,0.0,0.0,0,1020.7,10.7,1023.7
5.5,0.0,28.0,42.0,15.0,0.0,0.0,0,1020.3,10.7,1024.3
5.0,0.0,41.0,32.0,12.0,0.0,0.0,0,1016.8,10.7,1020.8
7.2,0.0,43.0,42.0,38.0,0.0,0.0,0,1022.5,10.7,1025.3
1.2,0.0,43.0,40.0,22.0,0.0,1.0,0,1023.0,10.7,1026.8
0.1,0.0,35.0,35.0,17.0,0.0,0.0,0,1024.6,10.8,1027.7
-1.7,0.0,50.0,30.0,16.0,0.0,0.0,0,1026.7,10.8,1029.7
-0.7,0.0,48.0,28.0,20.0,2.0,1.0,0,1025.9,10.4,1031.0
7.1,0.0,46.0,33.0,37.0,6.0,4.0,0,1024.2,9.1,1029.0
9.9,0.0,41.0,40.0,23.0,3.0,4.0,0,1023.6,8.4,1027.5
4.4,0.0,39.0,40.0,15.0,1.0,0.0,0,1023.1,10.9,1027.6
2.8,0.0,33.0,47.0,15.0,0.0,0.0,0,1024.1,10.9,1028.0
2.1,0.0,35.0,27.0,20.0,0.0,0.0,0,1023.7,10.9,1027.6
3.9,0.0,39.0,32.0,26.0,0.0,0.0,0,1023.7,10.9,1027.7
4.5,0.0,46.0,43.0,28.0,1.0,1.0,0,1025.3,10.9,1028.6
0.1,0.0,44.0,31.0,16.0,0.0,1.0,0,1026.8,11.0,1030.3
-1.8,0.0,39.0,37.0,23.0,1.0,1.0,0,1023.9,10.9,1027.7
0.3,0.0,41.0,40.0,16.0,0.0,1.0,0,1020.6,9.581944444444444,1025.0
2.5,0.0,39.0,45.0,31.0,0.0,1.0,0,1018.7,9.581944444444444,1021.9
2.7,0.0,39.0,56.0,28.0,0.0,1.0,0,1020.3,9.581944444444444,1022.9
-0.5,0.0,31.0,42.0,26.0,1.0,0.0,0,1020.6,9.581944444444444,1024.8
0.4,0.0,30.0,43.0,17.0,0.0,0.0,0,1019.6,11.1,1024.6
0.7,0.0,33.0,40.0,17.0,0.0,0.0,0,1018.3,11.1,1022.9
1.3,0.0,30.0,34.0,16.0,0.0,0.0,0,1018.6,11.1,1022.5
1.1,0.0,33.0,30.0,9.0,0.0,0.0,0,1019.7,11.1,1023.6
3.6,0.0,41.0,26.0,9.0,0.0,0.0,0,1021.6,11.2,1024.7
3.7,0.0,48.0,28.0,12.0,0.0,0.0,0,1023.3,11.2,1026.6
4.1,0.0,52.0,32.0,14.0,0.0,0.0,0,1023.3,11.1,1028.1
3.8,0.0,39.0,31.0,9.0,0.0,0.0,0,1021.5,11.2,1025.9
0.5,0.0,41.0,16.0,8.0,0.0,0.0,0,1021.2,11.2,1024.0
2.6,0.0,39.0,26.0,12.0,0.0,0.0,0,1021.6,11.2,1024.8
4.1,0.0,41.0,30.0,14.0,0.0,0.0,0,1020.4,11.3,1025.2
4.0,0.0,35.0,30.0,9.0,0.0,0.0,0,1018.1,11.3,1023.5
4.1,0.0,28.0,15.0,6.0,0.0,0.0,0,1015.5,11.3,1019.9
6.8,0.0,43.0,15.0,3.0,0.0,1.0,0,1014.2,11.4,1018.7
10.6,0.0,46.0,43.0,29.0,1.0,1.0,0,1021.1,11.4,1025.1
2.7,0.0,28.0,24.0,15.0,1.0,1.0,0,1017.4,11.2,1023.5
9.8,0.0,48.0,10.0,11.0,1.0,1.0,0,1012.2,11.1,1016.1
9.8,0.0,31.0,35.0,23.0,7.0,7.0,0,1015.1,4.4,1020.0
13.0,0.0,28.0,28.0,17.0,7.0,7.0,0,1014.9,7.9,1018.7
7.2,0.0,37.0,21.0,12.0,1.0,0.0,0,1014.3,11.1,1019.2
13.9,0.0,52.0,14.0,8.0,0.0,0.0,0,1012.0,11.1,1016.3
16.2,0.0,48.0,15.0,12.0,0.0,1.0,0,1012.3,11.3,1014.5
11.6,0.0,37.0,23.0,15.0,0.0,0.0,0,1016.2,11.2,1020.6
8.5,0.0,37.0,19.0,12.0,6.0,2.0,0,1017.5,10.8,1020.4
8.0,0.0,50.0,17.0,10.0,1.0,0.0,0,1019.1,11.2,1023.4
6.3,0.0,35.0,22.0,10.0,0.0,0.0,0,1018.0,11.3,1022.5
6.9,0.0,33.0,14.0,7.0,0.0,0.0,0,1015.2,11.4,1019.1
7.8,0.0,26.0,11.0,5.0,0.0,1.0,0,1014.0,11.4,1018.0
9.0,0.0,44.0,29.0,17.0,3.0,1.0,0,1014.9,11.1,1018.9
9.4,0.0,41.0,27.0,15.0,1.0,3.0,0,1016.7,10.1,1021.2
11.5,0.0,44.0,25.0,10.0,3.0,4.0,0,1015.2,9.8,1020.6
12.6,0.0,39.0,20.0,8.0,3.0,3.0,0,1013.9,9.8,1019.5
14.9,0.0,52.0,14.0,12.0,1.0,1.0,0,1015.6,11.2,1019.2
9.6,0.0,43.0,32.0,8.0,0.0,0.0,0,1019.8,11.5,1024.3
4.7,0.0,41.0,12.0,6.0,0.0,0.0,0,1014.9,11.5,1021.2
9.0,0.0,56.0,10.0,4.0,0.0,1.0,0,1009.3,11.4,1013.6
8.8,0.0,43.0,36.0,24.0,0.0,1.0,0,1016.8,11.5,1020.1
9.0,0.0,39.0,44.0,25.0,0.0,0.0,0,1019.2,11.5,1023.6
8.4,0.0,31.0,28.0,19.0,0.0,0.0,0,1017.8,11.6,1022.5
8.3,0.0,33.0,22.0,6.0,0.0,0.0,0,1016.6,11.6,1021.9
11.9,0.0,37.0,12.0,8.0,0.0,0.0,0,1012.2,11.6,1017.6
16.8,0.0,44.0,2.0,4.0,0.0,1.0,0,1010.4,11.6,1014.6
14.2,0.0,37.0,9.0,7.0,0.0,2.0,0,1011.7,11.6,1015.0
15.1,0.0,52.0,17.0,13.0,1.0,2.0,0,1016.3,10.8,1021.6
10.8,0.0,37.0,22.0,10.0,1.0,1.0,0,1015.6,11.6,1020.8
12.3,0.0,28.0,10.0,6.0,0.0,1.0,0,1010.9,11.6,1016.2
12.8,0.0,31.0,13.0,13.0,4.0,5.0,0,1011.4,11.4,1015.8
13.8,0.0,37.0,11.0,10.0,0.0,0.0,0,1009.6,11.8,1015.2
19.0,0.0,56.0,5.0,6.0,0.0,2.0,0,1006.9,11.4,1010.7
19.0,0.0,52.0,21.0,13.0,2.0,0.0,0,1014.4,11.5,1018.1
11.1,0.0,37.0,20.0,8.0,0.0,0.0,0,1014.7,11.6,1019.4
10.1,0.0,35.0,11.0,4.0,0.0,0.0,0,1012.1,11.9,1017.7
15.2,0.0,37.0,4.0,4.0,0.0,0.0,0,1008.4,11.8,1012.3
14.7,0.0,39.0,24.0,17.0,0.0,1.0,0,1010.4,11.8,1015.3
12.7,0.0,46.0,19.0,8.0,0.0,1.0,0,1007.7,11.9,1013.3
12.0,0.0,48.0,6.0,10.0,0.0,6.0,0,1014.8,9.6,1016.8
13.4,0.0,52.0,21.0,9.0,7.0,3.0,0,1019.0,11.5,1023.2
7.8,0.0,35.0,18.0,5.0,0.0,0.0,0,1017.7,9.581944444444444,1022.0
5.1,0.0,52.0,8.0,5.0,0.0,1.0,0,1016.5,9.581944444444444,1021.0
7.0,0.0,39.0,8.0,4.0,0.0,1.0,0,1016.0,9.581944444444444,1021.0
7.3,0.0,35.0,5.0,2.0,1.0,1.0,0,1014.9,12.3,1020.0
9.7,0.0,31.0,6.0,2.0,1.0,1.0,0,1013.6,12.3,1018.1
11.9,0.0,43.0,12.0,6.0,6.0,3.0,0,1013.6,12.2,1018.3
16.3,0.0,41.0,8.0,6.0,0.0,1.0,0,1014.0,12.2,1017.9
17.5,0.0,37.0,12.0,9.0,0.0,1.0,0,1013.4,12.3,1017.4
20.9,0.0,44.0,11.0,11.0,4.0,7.0,0,1011.9,11.4,1016.3
22.6,0.0,41.0,14.0,9.0,6.0,6.0,0,1012.3,10.7,1016.3
19.6,0.0,41.0,10.0,8.0,1.0,2.0,0,1012.9,12.4,1017.6
25.6,0.0,44.0,11.0,12.0,1.0,1.0,0,1010.5,12.4,1015.9
22.7,0.0,57.0,19.0,15.0,1.0,6.0,0,1012.0,10.9,1016.6
21.0,0.0,43.0,25.0,19.0,7.0,7.0,0,1015.1,2.4,1018.4
14.1,0.0,39.0,9.0,10.0,4.0,1.0,0,1011.8,11.9,1016.7
17.1,0.0,57.0,7.0,9.0,5.0,6.0,0,1008.3,9.4,1013.3
23.0,0.0,43.0,20.0,13.0,7.0,7.0,0,1008.4,2.1,1012.0
21.5,0.0,48.0,36.0,47.0,8.0,8.0,0,1012.0,0.0,1014.0
14.3,0.0,39.0,24.0,13.0,0.0,6.0,0,1014.5,9.6,1017.7
14.2,0.0,43.0,12.0,12.0,0.0,3.0,0,1011.8,12.0,1016.5
19.7,0.0,52.0,39.0,12.0,3.0,7.0,0,1011.5,7.8,1016.0
16.7,0.0,39.0,17.0,14.0,1.0,1.0,0,1012.8,12.6,1018.7
15.8,0.0,33.0,10.0,9.0,0.0,1.0,0,1010.2,12.5,1015.8
15.8,0.0,39.0,6.0,5.0,0.0,1.0,0,1008.7,12.6,1012.8
24.4,0.0,44.0,16.0,8.0,0.0,2.0,0,1010.4,12.3,1014.1
23.6,0.0,46.0,26.0,11.0,5.0,4.0,0,1013.3,8.1,1017.8
17.7,0.0,56.0,5.0,8.0,2.0,0.0,0,1012.3,12.4,1017.3
17.4,0.0,31.0,7.0,4.0,1.0,1.0,0,1010.2,12.8,1015.2
14.2,0.0,37.0,4.0,4.0,0.0,1.0,0,1007.1,13.0,1012.7
16.4,0.0,48.0,4.0,4.0,0.0,1.0,0,1004.2,12.7,1009.0
24.7,0.0,50.0,23.0,18.0,4.0,6.0,0,1007.6,8.4,1010.8
20.7,2.6,46.0,53.0,33.0,2.0,7.0,1,1012.7,4.1,1014.4
15.2,4.2,28.0,79.0,57.0,7.0,7.0,1,1014.7,0.9,1017.5
14.2,0.0,35.0,31.0,18.0,4.0,7.0,0,1012.6,5.9,1016.4
19.7,0.0,31.0,14.0,19.0,8.0,8.0,0,1014.5,0.6,1017.6
15.1,0.0,30.0,24.0,14.0,0.0,5.0,0,1009.8,12.5,1015.4
22.1,0.0,33.0,17.0,15.0,2.0,7.0,0,1007.1,11.9,1011.4
22.6,0.0,50.0,12.0,13.0,5.0,7.0,0,1004.5,7.8,1009.4
23.0,1.0,52.0,32.0,16.0,6.0,6.0,0,1006.7,7.2,1010.7
24.0,0.0,59.0,27.0,17.0,2.0,5.0,0,1005.9,10.8,1009.9
13.14228364593616,5.0,43.0,57.0,32.0,7.0,7.0,1,1012.8719130721106,3.1,1016.6847318196776
24.5,0.0,46.0,24.0,36.0,7.0,7.0,0,1012.8,4.3,1015.7
17.3,0.0,46.0,27.0,18.0,4.0,5.0,0,1010.2,12.6,1014.9
22.6,0.0,31.0,10.0,15.0,7.0,7.0,0,1011.6,1.7,1015.0
15.4,0.8,31.0,13.0,9.0,1.0,1.0,0,1007.9,13.0,1012.5
20.7,0.0,52.0,11.0,14.0,1.0,7.0,0,1003.1,11.0,1007.9
23.4,0.0,59.0,34.0,18.0,6.0,7.0,0,1002.7,7.9,1006.6
20.8,0.8,28.0,35.0,21.0,2.0,6.0,0,1002.6,10.4,1007.8
25.9,0.0,50.0,34.0,32.0,6.0,7.0,0,1001.7,8.3,1005.6
21.9,1.6,57.0,50.0,26.0,2.0,6.0,1,1004.1,11.5,1008.5
23.4,1.2,57.0,36.0,19.0,4.0,4.0,1,1006.0,10.5,1010.0
23.9,4.0,87.0,37.0,61.0,1.0,7.0,1,1005.7,8.3,1008.9
20.2,0.4,48.0,17.0,17.0,2.0,4.0,0,1001.5,12.1,1006.7
22.4,4.6,59.0,60.0,30.0,7.0,6.0,1,999.9,7.4,1003.7
24.1,0.0,52.0,40.0,21.0,0.0,6.0,0,1002.7,12.8,1005.5
23.5,0.0,31.0,43.0,14.0,6.0,4.0,0,1004.6,10.5,1008.0
26.5,0.0,52.0,44.0,17.0,7.0,6.0,0,1005.6,9.581944444444444,1009.4
24.1,0.0,65.0,39.0,23.0,6.0,1.0,0,1005.6,9.581944444444444,1008.3
21.6,0.0,43.0,32.0,12.0,0.0,1.0,0,1007.1,9.581944444444444,1011.2
19.0,0.0,35.0,19.0,8.0,0.0,0.0,0,1006.0,13.2,1010.4
17.6,0.0,33.0,11.0,6.0,1.0,2.0,0,1004.1,12.8,1008.5
28.5,0.0,52.0,8.0,9.0,1.0,5.0,0,1002.1,12.2,1006.6
25.4,0.0,70.0,41.0,18.0,7.0,7.0,0,1003.8,7.4,1008.7
23.5,0.0,54.0,38.0,36.0,7.0,7.0,0,1003.8,3.0,1007.7
20.3,9.6,37.0,79.0,42.0,7.0,7.0,1,1008.8,8.4,1011.0
21.0,0.0,37.0,46.0,23.0,6.0,7.0,0,1011.2,12.1,1014.1
20.7,0.0,39.0,25.0,13.0,1.0,3.0,0,1007.9,12.4,1012.0
23.1,0.0,35.0,16.0,10.0,7.0,5.0,0,1005.4,7.3,1009.7
27.2,0.0,50.0,30.0,18.0,4.0,7.0,0,1002.9,8.4,1006.9
25.2,0.0,37.0,56.0,42.0,7.0,7.0,0,1008.8,1.1,1010.6
18.4,3.2,30.0,88.0,91.0,8.0,8.0,1,1010.4,0.0,1012.9
17.4,9.4,30.0,66.0,50.0,7.0,7.0,1,1008.8,2.0,1011.2
19.8,0.0,54.0,22.0,37.0,7.0,6.0,0,1010.2,6.6,1011.9
14.1,0.0,52.0,36.0,17.0,1.0,0.0,0,1009.5,12.5,1012.8
16.3,0.0,39.0,23.0,25.0,2.0,5.0,0,1007.7,13.1,1011.7
21.6,0.0,52.0,30.0,11.0,4.0,5.0,0,1007.6,11.5,1010.8
17.8,0.0,44.0,10.0,6.0,1.0,1.0,0,1009.1,13.0,1012.8
19.2,0.0,37.0,14.0,9.0,1.0,1.0,0,1006.9,13.1,1012.1
19.7,0.0,41.0,10.0,7.0,1.0,5.0,0,1003.6,10.6,1008.3
23.8,0.0,61.0,17.0,9.0,1.0,6.0,0,1004.0,12.3,1007.7
26.2,0.0,39.0,32.0,28.0,7.0,7.0,0,1005.4,3.1,1009.0
24.8,0.2,31.0,69.0,56.0,8.0,8.0,0,1007.1,0.0,1009.4
22.7,0.6,44.0,73.0,72.0,7.0,7.0,0,1006.0,0.0,1008.1
22.6,0.8,44.0,67.0,46.0,7.0,7.0,0,1003.7,0.5,1007.0
21.7,2.2,39.0,88.0,67.0,8.0,7.0,1,1002.1,0.3,1005.5
22.0,57.8,31.0,96.0,96.0,8.0,8.0,1,1000.0,0.0,1003.6
22.9,61.6,41.0,81.0,72.0,8.0,7.0,1,995.5,1.1,998.9
19.5,42.4,35.0,93.0,95.0,8.0,8.0,1,999.2,0.0,999.9
16.9,24.2,35.0,92.0,86.0,8.0,8.0,1,1002.9,0.0,1005.4
18.1,4.6,26.0,95.0,71.0,8.0,7.0,1,1003.9,3.4,1006.1
20.8,0.8,35.0,70.0,45.0,7.0,7.0,0,1005.1,6.2,1007.4
21.4,0.0,35.0,48.0,29.0,5.0,3.0,0,1007.3,11.3,1009.6
18.0,0.0,39.0,49.0,21.0,5.0,2.0,0,1006.5,9.581944444444444,1010.3
19.4,0.0,44.0,36.0,19.0,0.0,1.0,0,1007.6,12.3,1010.0
18.8,0.0,50.0,22.0,13.0,1.0,1.0,0,1008.3,13.1,1010.4
20.0,0.0,39.0,20.0,11.0,1.0,1.0,0,1009.0,13.2,1012.0
22.0,0.0,33.0,37.0,16.0,3.0,5.0,0,1006.5,13.0,1009.7
25.8,0.0,52.0,26.0,11.0,6.0,7.0,0,1004.5,11.7,1006.8
24.7,0.0,56.0,29.0,17.0,6.0,4.0,0,1004.5,13.0,1007.2
16.0,0.0,33.0,31.0,26.0,1.0,1.0,0,1003.7,13.0,1007.4
19.5,0.0,41.0,30.0,18.0,1.0,0.0,0,1003.3,13.0,1006.7
21.5,0.0,50.0,33.0,20.0,0.0,7.0,0,1003.8,12.8,1006.0
23.7,0.0,39.0,19.0,18.0,4.0,7.0,0,1006.8,11.9,1009.5
21.2,0.0,37.0,34.0,25.0,7.0,7.0,0,1008.5,3.9,1010.8
21.3,0.0,28.0,27.0,24.0,7.0,7.0,0,1007.7,0.1,1010.2
19.7,0.0,48.0,26.0,14.0,1.0,2.0,0,1006.1,13.0,1009.4
13.0,0.0,43.0,23.0,11.0,1.0,1.0,0,1006.7,13.0,1009.6
16.1,0.0,35.0,25.0,17.0,1.0,1.0,0,1006.0,13.0,1009.5
18.2,0.0,35.0,27.0,16.0,1.0,4.0,0,1006.0,12.9,1008.6
18.8,0.0,35.0,20.0,12.0,1.0,1.0,0,1007.3,12.9,1009.4
18.4,0.0,48.0,19.0,17.0,0.0,1.0,0,1012.1,13.0,1015.0
12.6,0.0,43.0,20.0,14.0,0.0,0.0,0,1011.9,13.0,1015.5
14.5,0.0,44.0,29.0,17.0,0.0,1.0,0,1010.0,12.9,1013.6
15.4,0.0,35.0,24.0,19.0,0.0,1.0,0,1009.6,12.8,1012.7
17.3,0.0,30.0,23.0,18.0,1.0,5.0,0,1010.5,12.3,1014.2
20.3,0.0,33.0,35.0,18.0,1.0,5.0,0,1011.5,12.2,1015.1
21.3,0.0,50.0,30.0,17.0,1.0,5.0,0,1013.1,12.4,1016.4
19.5,0.0,56.0,26.0,13.0,1.0,1.0,0,1012.4,12.6,1016.8
18.7,0.0,56.0,23.0,12.0,1.0,3.0,0,1011.4,12.3,1015.0
20.2,0.0,44.0,19.0,13.0,1.0,4.0,0,1009.0,12.8,1013.5
17.2,0.0,56.0,15.0,12.0,0.0,2.0,0,1008.8,12.8,1012.4
20.4,0.0,52.0,27.0,13.0,1.0,3.0,0,1009.0,12.6,1012.8
20.5,0.0,43.0,28.0,17.0,1.0,2.0,0,1008.9,12.6,1013.2
20.4,0.0,43.0,27.0,13.0,0.0,1.0,0,1008.4,12.5,1012.5
20.6,0.0,50.0,29.0,17.0,0.0,4.0,0,1008.5,12.1,1012.4
21.8,0.0,43.0,31.0,16.0,0.0,6.0,0,1007.9,11.8,1011.5
22.0,0.0,50.0,28.0,18.0,7.0,5.0,0,1006.7,9.1,1011.3
19.7,0.0,39.0,27.0,10.0,0.0,1.0,0,1005.8,12.5,1009.3
21.9,0.0,37.0,25.0,13.0,0.0,1.0,0,1004.6,12.3,1008.6
19.0,0.0,33.0,35.0,17.0,6.0,7.0,0,1004.0,9.1,1007.5
25.0,0.0,39.0,49.0,31.0,7.0,7.0,0,1004.2,8.8,1008.1
23.4,0.0,50.0,52.0,32.0,2.0,7.0,0,1007.8,10.1,1011.5
22.4,0.0,54.0,36.0,25.0,4.0,4.0,0,1008.9,11.4,1013.5
20.8,0.0,33.0,30.0,22.0,3.0,3.0,0,1006.8,12.2,1011.9
26.2,0.0,33.0,28.0,20.0,7.0,6.0,0,1004.5,7.3,1009.1
20.9,0.0,33.0,17.0,16.0,4.0,2.0,0,1002.7,11.9,1006.9
21.8,0.0,31.0,20.0,12.0,6.0,6.0,0,1001.6,10.1,1005.8
23.9,0.0,43.0,36.0,22.0,3.0,5.0,0,1006.5,9.4,1009.4
23.5,0.0,50.0,32.0,16.0,1.0,5.0,0,1005.3,11.7,1009.3
23.3,0.0,48.0,21.0,13.0,6.0,5.0,0,1007.0,11.7,1009.9
24.0,0.0,48.0,17.0,14.0,4.0,5.0,0,1008.6,9.581944444444444,1012.3
25.1,0.0,48.0,34.0,16.0,0.0,1.0,0,1011.9,9.581944444444444,1016.4
