MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,Pressure3pm,Sunshine,Pressure9am
2.0,0.0,39.0,86.0,42.0,4.0,1.0,8.1,0,1021.8,7.4020381328073634,1024.2
-0.5,0.0,22.0,72.0,33.0,8.0,8.0,9.3,0,1026.1,7.4020381328073634,1029.7
0.9,0.0,33.0,75.0,31.0,8.0,8.0,10.7,0,1029.6,7.4020381328073634,1032.5
2.8,0.0,19.0,70.0,30.0,8.0,8.0,12.4,0,1031.1,7.4020381328073634,1034.9
3.3,0.0,35.0,85.0,43.0,8.0,8.0,11.9,0,1028.7,7.4020381328073634,1033.5
5.1,0.0,30.0,68.0,50.0,8.0,8.0,15.9,0,1026.5,7.4020381328073634,1029.3
6.3,0.0,41.0,76.0,43.0,8.0,8.0,14.2,0,1024.1,7.4020381328073634,1028.2
6.5,0.0,48.0,54.0,41.0,8.0,8.0,18.1,0,1021.6,7.4020381328073634,1023.6
3.3,0.0,31.0,81.0,39.0,1.0,8.0,12.7,0,1022.6,7.4020381328073634,1026.6
3.1,0.0,39.0,90.0,36.0,8.0,1.0,10.4,0,1013.7,7.4020381328073634,1021.8
10.4,0.0,69.0,51.0,43.0,8.0,8.0,17.8,0,1005.1,7.4020381328073634,1006.9
6.0,0.0,52.0,44.0,46.0,8.0,8.0,11.7,0,1011.1,7.4020381328073634,1011.2
3.2,0.0,50.0,55.0,44.0,8.0,7.0,11.7,0,1012.4,7.4020381328073634,1014.6
-3.0,0.0,39.0,61.0,46.0,1.0,7.0,8.3,0,1016.5,7.4020381328073634,1021.5
7.2,15.2,50.0,85.0,54.0,8.0,8.0,11.2,1,1011.4,7.4020381328073634,1014.4
7.3,0.4,26.0,78.0,39.0,8.0,1.0,11.9,0,1015.5,7.4020381328073634,1019.7
8.3,0.0,33.0,75.0,96.0,8.0,8.0,12.8,0,1009.2,7.4020381328073634,1014.7
10.9,57.8,52.0,86.0,93.0,7.0,7.0,11.8,1,997.1,7.4020381328073634,997.8
10.7,13.4,78.0,83.0,43.0,6.0,8.0,13.8,1,1001.1,7.4020381328073634,1002.1
6.7,3.2,54.0,65.0,56.0,3.0,8.0,10.3,1,1006.0,7.4020381328073634,1006.7
2.0,0.0,52.0,66.0,49.0,8.0,1.0,9.2,0,1007.5,7.4020381328073634,1007.3
0.1,0.2,33.0,67.0,47.0,8.0,8.0,11.4,0,1012.1,7.4020381328073634,1015.7
0.1,0.0,20.0,78.0,49.0,8.0,8.0,9.0,0,1012.9,7.4020381328073634,1016.2
1.8,0.0,33.0,71.0,35.0,8.0,8.0,13.5,0,1008.6,7.4020381328073634,1012.8
6.0,0.0,56.0,39.0,40.0,8.0,8.0,18.9,0,1003.4,7.4020381328073634,1005.1
5.0,0.0,46.0,62.0,37.0,8.0,1.0,17.1,0,1008.3,7.4020381328073634,1010.9
4.4,0.0,81.0,49.0,42.0,1.0,8.0,18.7,0,1008.9,7.4020381328073634,1003.4
-0.1,0.8,52.0,48.0,36.0,8.0,8.0,10.6,0,1016.1,7.4020381328073634,1020.6
-0.1,0.0,76.0,45.0,49.0,8.0,8.0,14.9,0,1010.3,7.4020381328073634,1010.7
1.0,0.0,48.0,50.0,35.0,8.0,8.0,12.7,0,1014.4,7.4020381328073634,1017.8
2.2,0.0,43.0,75.0,34.0,8.0,8.0,11.7,0,1011.3,7.4020381328073634,1017.5
8.7,0.0,76.0,27.0,65.0,8.0,8.0,20.2,0,1006.6,7.4020381328073634,1002.4
4.1,0.4,70.0,54.0,41.0,8.0,8.0,12.7,0,1007.2,7.4020381328073634,1013.3
6.2,0.0,41.0,56.0,31.0,3.0,4.0,10.9,0,1014.0,7.4020381328073634,1012.5
-1.5,0.0,33.0,54.0,45.0,8.0,8.0,10.2,0,1018.0,7.4020381328073634,1022.8
0.5,0.0,44.0,71.0,39.0,8.0,8.0,11.6,0,1013.1,7.4020381328073634,1016.7
3.5,0.0,81.0,71.0,26.0,8.0,8.0,12.6,0,1006.4,7.4020381328073634,1011.7
2.9,0.0,39.0,67.0,35.0,8.0,8.0,12.3,0,1009.3,7.4020381328073634,1011.6
1.7,0.0,35.0,77.0,40.0,8.0,8.0,11.2,0,1015.1,7.4020381328073634,1015.5
1.6,0.0,50.0,74.0,34.0,8.0,8.0,10.6,0,1014.9,7.4020381328073634,1019.2
6.6,0.0,63.0,27.0,23.0,8.0,8.0,20.6,0,1005.9,7.4020381328073634,1010.8
4.7,0.0,50.0,56.0,34.0,8.0,8.0,13.4,0,1012.5,7.4020381328073634,1013.6
0.5,0.0,39.0,68.0,26.0,8.0,8.0,10.8,0,1010.6,7.4020381328073634,1016.1
2.6,0.0,65.0,63.0,21.0,8.0,3.0,13.6,0,998.4,7.4020381328073634,1003.2
1.5,2.2,56.0,55.0,47.0,8.0,5.0,8.3,1,1013.6,7.4020381328073634,1015.0
-2.6,0.0,57.0,72.0,37.0,8.0,8.0,7.6,0,1018.3,7.4020381328073634,1022.2
1.1,0.0,65.0,40.0,23.0,8.0,8.0,15.5,0,1012.5,7.4020381328073634,1018.0
13.7,0.0,69.0,22.0,45.0,8.0,8.0,19.1,0,1009.9,7.4020381328073634,1004.4
-3.4,0.0,41.0,47.0,14.0,8.0,8.0,9.2,0,1023.6,7.4020381328073634,1026.2
0.9,0.0,35.0,63.0,20.0,8.0,8.0,9.9,0,1022.5,7.4020381328073634,1028.0
2.5,0.0,37.0,67.0,27.0,8.0,8.0,13.6,0,1017.3,7.4020381328073634,1021.9
5.8,0.0,43.0,56.0,27.0,8.0,8.0,17.4,0,1013.6,7.4020381328073634,1017.8
13.6,6.6,48.0,80.0,87.0,8.0,8.0,17.6,1,1012.9,7.4020381328073634,1016.2
15.5,4.2,65.0,60.0,54.0,8.0,8.0,16.8,1,1008.1,7.4020381328073634,1006.7
7.9,0.0,57.0,57.0,30.0,3.0,2.0,11.3,0,1015.0,7.4020381328073634,1013.0
-2.3,0.0,50.0,54.0,31.0,8.0,8.0,9.3,0,1018.3,7.4020381328073634,1022.2
-0.7,0.0,52.0,59.0,28.0,8.0,1.0,9.4,0,1017.7,7.4020381328073634,1022.0
0.9,0.0,39.0,73.0,35.0,8.0,8.0,11.0,0,1019.6,7.4020381328073634,1023.1
10.1,0.0,35.0,78.0,33.0,8.0,8.0,13.4,0,1013.8,7.4020381328073634,1019.5
6.0,0.0,56.0,71.0,48.0,8.0,8.0,16.3,0,1010.3,7.4020381328073634,1009.0
0.6,0.0,35.0,55.0,27.0,8.0,8.0,11.0,0,1016.8,7.4020381328073634,1020.1
3.3,0.0,46.0,69.0,31.0,8.0,8.0,12.7,0,1018.3,7.4020381328073634,1021.4
9.2,0.0,39.0,72.0,34.0,8.0,8.0,13.9,0,1018.1,7.4020381328073634,1022.6
5.1,0.0,43.0,50.0,22.0,8.0,8.0,16.8,0,1014.7,7.4020381328073634,1017.9
5.7,0.0,70.0,32.0,25.0,8.0,8.0,22.0,0,1009.7,7.4020381328073634,1010.5
-1.5,0.0,48.0,42.0,28.0,8.0,8.0,9.7,0,1022.1,7.4020381328073634,1022.6
-0.3,0.0,37.0,52.0,25.0,8.0,8.0,10.3,0,1023.3,7.4020381328073634,1027.6
1.9,0.0,31.0,61.0,9.0,8.0,8.0,13.3,0,1017.2,7.4020381328073634,1022.4
5.2,0.0,48.0,55.0,22.0,8.0,8.0,17.3,0,1012.4,7.4020381328073634,1016.5
9.9,0.0,67.0,50.0,22.0,8.0,3.0,20.6,0,1006.0,7.4020381328073634,1011.6
13.0,6.0,46.0,74.0,32.0,8.0,8.0,15.2,1,1008.2,7.4020381328073634,1008.1
8.9,0.2,33.0,72.0,87.0,8.0,8.0,10.4,0,1018.3,7.4020381328073634,1018.1
6.4,27.2,44.0,89.0,92.0,8.0,8.0,9.5,1,1018.8,7.4020381328073634,1019.3
9.5,38.6,48.0,75.0,37.0,2.0,3.0,14.2,1,1009.2,7.4020381328073634,1012.4
4.2,0.0,54.0,60.0,49.0,8.0,8.0,15.4,0,1012.1,7.4020381328073634,1013.3
5.7,0.0,46.0,51.0,40.0,8.0,8.0,14.7,0,1012.3,7.4020381328073634,1014.2
4.6,0.0,48.0,74.0,35.0,8.0,2.0,14.3,0,1013.0,7.4020381328073634,1015.9
10.3,4.0,48.0,71.0,60.0,8.0,4.0,13.5,1,1014.8,7.4020381328073634,1016.7
4.3,0.0,50.0,62.0,41.0,1.0,4.0,13.3,0,1014.9,7.4020381328073634,1017.3
4.8,0.0,35.0,56.0,40.0,8.0,8.0,15.1,0,1012.7,7.4020381328073634,1016.5
4.2,0.0,33.0,72.0,32.0,8.0,8.0,13.8,0,1008.4,7.4020381328073634,1013.2
7.4,1.0,35.0,47.0,26.0,8.0,3.0,18.4,0,1009.0,7.4020381328073634,1011.8
11.5,0.0,93.0,65.0,36.0,8.0,1.0,18.9,0,1008.7,7.4020381328073634,1010.9
12.9,26.6,54.0,74.0,41.0,8.0,1.0,19.3,1,1004.5,7.4020381328073634,1007.8
6.8,0.0,52.0,51.0,29.0,8.0,2.0,16.7,0,1003.0,7.4020381328073634,1005.8
5.7,0.0,46.0,65.0,41.0,8.0,8.0,14.1,0,1003.9,7.4020381328073634,1006.9
7.4,1.2,44.0,63.0,58.0,1.0,8.0,15.2,1,1009.9,7.4020381328073634,1009.5
2.9,0.2,33.0,58.0,38.0,8.0,8.0,12.4,0,1014.3,7.4020381328073634,1017.0
5.0,0.0,39.0,66.0,32.0,8.0,8.0,14.7,0,1013.0,7.4020381328073634,1017.0
8.6,0.0,56.0,61.0,20.0,8.0,8.0,18.2,0,1005.0,7.4020381328073634,1011.5
13.7,0.4,39.0,75.0,37.0,8.0,8.0,13.8,0,1007.5,7.4020381328073634,1006.1
6.9,0.2,39.0,50.0,28.0,5.0,8.0,12.8,0,1017.0,7.4020381328073634,1018.7
7.9,0.0,30.0,75.0,38.0,8.0,8.0,13.9,0,1021.3,7.4020381328073634,1024.4
7.9,0.0,33.0,68.0,33.0,8.0,8.0,17.3,0,1016.5,7.4020381328073634,1021.1
10.2,0.0,31.0,58.0,26.0,8.0,8.0,20.3,0,1011.4,7.4020381328073634,1015.8
14.9,0.0,74.0,29.0,18.0,8.0,2.0,24.2,0,998.6,7.4020381328073634,1005.5
11.9,10.2,67.0,59.0,58.0,1.0,8.0,15.5,1,998.0,7.4020381328073634,996.4
5.2,2.4,54.0,54.0,37.0,8.0,1.0,11.5,1,1011.5,7.4020381328073634,1010.7
2.7,0.0,35.0,59.0,35.0,8.0,8.0,13.0,0,1016.5,7.4020381328073634,1019.4
6.6,0.0,46.0,69.0,26.0,8.0,8.0,15.4,0,1011.9,7.4020381328073634,1017.5
13.0,0.0,81.0,59.0,17.0,8.0,8.0,18.8,0,1002.2,7.4020381328073634,1008.8
15.6,0.0,54.0,52.0,27.0,8.0,8.0,18.8,0,1004.5,7.4020381328073634,1003.6
5.6,0.0,54.0,44.0,31.0,8.0,1.0,16.8,0,1006.0,7.4020381328073634,1007.9
4.9,0.0,43.0,60.0,25.0,8.0,8.0,16.6,0,1007.8,7.4020381328073634,1011.0
5.7,0.0,46.0,57.0,20.0,8.0,8.0,17.7,0,1009.6,7.4020381328073634,1012.3
13.1,0.0,46.0,70.0,46.0,8.0,8.0,18.0,0,1013.2,7.4020381328073634,1015.4
13.8,1.8,52.0,75.0,36.0,8.0,8.0,17.4,1,1014.5,7.4020381328073634,1018.0
14.8,0.0,43.0,71.0,39.0,8.0,8.0,18.4,0,1016.5,7.4020381328073634,1019.9
12.1,4.4,54.0,70.0,33.0,2.0,8.0,19.1,1,1016.6,7.4020381328073634,1020.6
13.8,0.0,44.0,60.0,31.0,8.0,8.0,21.4,0,1019.2,7.4020381328073634,1022.8
12.7,0.0,44.0,57.0,21.0,8.0,8.0,22.1,0,1016.3,7.4020381328073634,1020.7
14.4,0.0,44.0,38.0,16.0,8.0,1.0,26.0,0,1012.9,7.4020381328073634,1017.2
17.2,0.0,40.064214262665374,59.0,35.0,8.0,8.0,23.4,0,1013.1,7.4020381328073634,1016.5
16.9,0.0,74.0,70.0,13.0,8.0,8.0,21.0,0,1007.0,7.4020381328073634,1012.5
19.0,0.0,52.0,57.0,44.0,8.0,5.0,22.9,0,1006.7,7.4020381328073634,1007.6
9.4,0.0,37.0,70.0,43.0,8.0,1.0,16.7,0,1015.8,7.4020381328073634,1017.2
15.0,0.0,26.0,76.0,62.0,8.0,8.0,16.8,0,1014.4,7.4020381328073634,1017.5
8.9,0.4,54.0,73.0,27.0,8.0,2.0,17.7,0,1008.3,7.4020381328073634,1012.9
10.3,4.0,44.0,63.0,26.0,8.0,8.0,18.7,1,1008.1,7.4020381328073634,1011.7
13.3,0.0,46.0,64.0,26.0,8.0,8.0,19.8,0,1005.0,7.4020381328073634,1010.1
14.7,0.0,52.0,25.0,9.0,8.0,8.0,19.1,0,1008.9,7.4020381328073634,1010.1
13.3,0.0,43.0,55.0,24.0,1.0,8.0,17.1,0,1008.8,7.4020381328073634,1013.8
10.6,0.0,70.0,63.0,9.0,8.0,8.0,18.1,0,1009.0,7.4020381328073634,1012.7
10.1,0.0,35.0,70.0,27.0,8.0,5.0,17.4,0,1010.9,7.4020381328073634,1012.5
15.9,0.0,74.0,39.0,28.0,8.0,8.0,25.2,0,1003.7,7.4020381328073634,1003.9
17.2,0.0,50.0,72.0,29.0,8.0,8.0,19.6,0,997.1,7.4020381328073634,1003.5
15.3,0.0,48.0,25.0,14.0,8.0,8.0,20.1,0,1001.5,7.4020381328073634,1001.8
6.1,0.0,63.0,44.0,18.0,8.0,8.0,17.9,0,1003.9,7.4020381328073634,1009.0
12.7,0.0,52.0,33.0,19.0,8.0,8.0,17.0,0,1008.1,7.4020381328073634,1008.7
9.8,0.0,52.0,47.0,19.0,2.0,8.0,14.8,0,1014.9,7.4020381328073634,1017.7
9.5,0.0,50.0,53.0,35.0,8.0,2.0,15.2,0,1018.8,7.4020381328073634,1022.2
10.6,0.0,31.0,63.0,37.0,8.0,1.0,16.5,0,1019.9,7.4020381328073634,1022.7
11.2,0.0,35.0,63.0,29.0,8.0,2.0,18.2,0,1016.7,7.4020381328073634,1020.9
12.4,0.0,37.0,62.0,26.0,8.0,1.0,21.4,0,1014.4,7.4020381328073634,1018.8
12.6,0.0,46.0,49.0,14.0,8.0,1.0,22.5,0,1013.0,7.4020381328073634,1017.6
10.9,0.0,44.0,62.0,16.0,8.0,8.0,18.6,0,1016.2,7.4020381328073634,1020.9
11.7,0.0,40.064214262665374,47.0,12.0,8.0,8.0,21.8,0,1016.3,7.4020381328073634,1020.1
14.2,0.0,39.0,41.0,14.0,8.0,8.0,24.9,0,1016.0,7.4020381328073634,1020.5
15.2,0.0,48.0,35.0,8.0,8.0,8.0,26.9,0,1014.4,7.4020381328073634,1018.7
11.2,0.0,39.0,23.0,6.0,8.0,8.0,24.4,0,1011.6,7.4020381328073634,1016.0
14.4,0.0,65.0,38.0,10.0,8.0,8.0,25.3,0,1007.2,7.4020381328073634,1012.2
15.4,1.0,48.0,48.0,29.0,8.0,8.0,23.7,0,1006.4,7.4020381328073634,1010.0
17.2,0.0,43.0,70.0,50.0,7.0,8.0,19.2,0,1007.0,7.4020381328073634,1009.0
15.8,0.0,52.0,73.0,32.0,8.0,8.0,17.8,0,1005.4,7.4020381328073634,1009.4
12.5,0.0,44.0,66.0,43.0,7.0,1.0,18.7,0,1016.7,7.4020381328073634,1017.3
9.0,0.0,33.0,68.0,31.0,7.0,8.0,16.9,0,1017.0,7.4020381328073634,1022.2
12.6,0.0,54.0,77.0,80.0,8.0,8.0,17.8,0,1007.2,7.4020381328073634,1012.4
8.6,3.8,41.0,60.0,28.0,8.0,8.0,16.1,1,1012.6,7.4020381328073634,1011.6
6.8,0.0,39.0,59.0,33.0,8.0,8.0,14.2,0,1020.0,7.4020381328073634,1022.5
7.0,0.0,40.064214262665374,60.0,23.0,8.0,8.0,16.2,0,1018.5,7.4020381328073634,1023.1
11.1,0.0,35.0,68.0,24.0,8.0,8.0,18.3,0,1014.6,7.4020381328073634,1019.9
11.9,0.0,50.0,44.0,14.0,8.0,8.0,23.9,0,1012.7,7.4020381328073634,1016.8
12.3,0.0,31.0,62.0,13.0,8.0,8.0,20.5,0,1013.7,7.4020381328073634,1018.6
14.5,0.0,59.0,31.0,21.0,8.0,8.0,26.0,0,1009.8,7.4020381328073634,1013.4
14.3,0.6,43.0,56.0,17.0,8.0,8.0,22.8,0,1009.2,7.4020381328073634,1014.4
15.6,0.0,52.0,63.0,16.0,8.0,8.0,23.4,0,1009.4,7.4020381328073634,1013.1
13.9,0.0,40.064214262665374,60.0,16.0,8.0,8.0,20.4,0,1008.2,7.4020381328073634,1013.7
18.4,1.2,41.0,73.0,52.0,8.0,7.0,18.7,1,1019.1,7.4020381328073634,1016.2
10.4,0.0,40.064214262665374,65.0,41.0,8.0,5.0,14.1,0,1020.6,7.4020381328073634,1023.6
12.2,0.0,39.0,59.0,24.0,7.0,8.0,15.2,0,1013.3,7.4020381328073634,1019.6
9.8,0.0,43.0,60.0,19.0,8.0,8.0,18.1,0,1012.0,7.4020381328073634,1015.7
12.1,0.0,40.064214262665374,45.0,14.0,8.0,8.0,21.7,0,1013.6,7.4020381328073634,1017.2
13.7,0.0,50.0,40.0,10.0,8.0,8.0,23.6,0,1013.1,7.4020381328073634,1017.6
13.9,0.0,57.0,54.0,26.0,8.0,8.0,19.0,0,1013.7,7.4020381328073634,1018.8
16.0,0.0,50.0,75.0,25.0,8.0,8.0,17.8,0,1011.0,7.4020381328073634,1016.9
15.7,0.0,48.0,70.0,34.0,7.0,8.0,20.9,0,1012.7,7.4020381328073634,1016.1
13.2,0.0,44.0,72.0,36.0,8.0,8.0,19.1,0,1009.4,7.4020381328073634,1014.6
17.2,0.2,31.0,60.0,40.0,8.0,4.0,21.8,0,1003.9,7.4020381328073634,1007.4
17.8,7.8,74.0,92.0,94.0,8.0,8.0,18.9,1,996.6,7.4020381328073634,1000.8
18.6,19.6,54.0,91.0,60.0,8.0,8.0,20.9,1,1001.7,7.4020381328073634,1000.5
10.0,20.4,37.0,73.0,40.0,8.0,8.0,16.0,1,1010.8,7.4020381328073634,1013.1
14.3,0.0,33.0,66.0,35.0,8.0,8.0,18.1,0,1007.0,7.4020381328073634,1011.7
15.3,0.0,74.0,80.0,96.0,8.0,8.0,20.7,0,1001.2,7.4020381328073634,1003.4
10.1,33.2,40.064214262665374,62.0,34.0,8.0,8.0,13.5,1,1008.9,7.4020381328073634,1006.3
5.1,1.7417203042715037,41.0,60.0,24.0,8.0,8.0,13.0,0,1013.9,7.4020381328073634,1015.9
12.1,0.0,41.0,77.0,36.0,7.0,8.0,16.0,0,1016.8,7.4020381328073634,1019.6
12.5,0.0,39.0,69.0,34.0,1.0,8.0,17.0,0,1019.3,7.4020381328073634,1022.9
9.8,0.0,44.0,84.0,37.0,8.0,1.0,15.1,0,1015.7,7.4020381328073634,1020.0
12.9,0.0,39.0,73.0,26.0,8.0,8.0,17.8,0,1011.2,7.4020381328073634,1016.4
15.8,0.4,54.0,75.0,47.0,1.0,8.0,19.9,0,1009.9,7.4020381328073634,1011.0
12.8,0.2,43.0,81.0,67.0,7.0,7.0,17.5,0,1017.5,7.4020381328073634,1017.0
13.7,0.0,26.0,74.0,67.0,7.0,8.0,16.1,0,1022.1,7.4020381328073634,1022.3
14.0,2.0,33.0,94.0,84.0,7.0,8.0,16.0,1,1020.0,7.4020381328073634,1021.1
12.6,2.4,37.0,76.0,48.0,8.0,8.0,16.1,1,1019.4,7.4020381328073634,1020.7
9.8,0.0,33.0,70.0,42.0,8.0,1.0,16.9,0,1023.3,7.4020381328073634,1025.4
14.7,0.0,30.0,74.0,39.0,8.0,4.0,17.8,0,1021.8,7.4020381328073634,1026.3
12.0,0.0,33.0,85.0,75.0,7.0,7.0,17.6,0,1015.6,7.4020381328073634,1018.3
14.1,3.0,30.0,81.0,59.0,8.0,3.0,17.8,1,1017.3,7.4020381328073634,1019.2
12.4,0.0,35.0,88.0,30.0,8.0,1.0,18.0,0,1017.5,7.4020381328073634,1020.1
13.6,0.0,50.0,69.0,85.0,2.0,8.0,19.6,0,1020.5,7.4020381328073634,1022.6
13.8,27.0,39.0,89.0,54.0,7.0,8.0,16.4,1,1019.6,7.4020381328073634,1023.4
9.3,0.4,26.0,82.0,36.0,8.0,8.0,15.4,0,1020.2,7.4020381328073634,1023.4
12.8,0.0,28.0,77.0,44.0,8.0,8.0,18.9,0,1019.4,7.4020381328073634,1023.1
15.8,2.2,48.0,93.0,55.0,3.0,8.0,17.3,1,1015.7,7.4020381328073634,1018.0
14.0,0.0,30.0,82.0,65.0,8.0,8.0,15.9,0,1017.6,7.4020381328073634,1020.3
12.8,0.0,37.0,82.0,56.0,8.0,8.0,17.7,0,1013.4,7.4020381328073634,1017.5
10.2,0.0,70.0,80.0,57.0,8.0,1.0,17.5,0,1008.2,7.4020381328073634,1012.1
13.3,0.0,54.0,59.0,44.0,8.0,8.0,16.5,0,1005.4,7.4020381328073634,1004.3
7.6,0.0,46.0,60.0,47.0,8.0,6.0,13.5,0,1014.9,7.4020381328073634,1015.7
8.0,0.0,46.0,75.0,38.0,8.0,8.0,14.6,0,1019.0,7.4020381328073634,1020.2
8.9,0.0,46.0,73.0,37.0,8.0,1.0,15.3,0,1023.0,7.4020381328073634,1024.6
13.3,0.0,35.0,79.0,36.0,8.0,8.0,17.4,0,1022.8,7.4020381328073634,1027.3
9.8,0.0,37.0,90.0,47.0,8.0,1.0,15.6,0,1017.2,7.4020381328073634,1021.8
11.3,1.4,41.0,91.0,50.0,8.0,1.0,15.8,1,1015.0,7.4020381328073634,1018.0
14.9,0.0,43.0,84.0,37.0,8.0,8.0,16.4,0,1013.4,7.4020381328073634,1016.9
11.2,0.0,33.0,81.0,90.0,3.0,8.0,15.0,0,1017.1,7.4020381328073634,1016.9
13.4,10.6,44.0,86.0,67.0,8.0,8.0,14.3,1,1021.3,7.4020381328073634,1021.6
13.5,0.6,28.0,94.0,83.0,8.0,7.0,17.2,0,1021.9,7.4020381328073634,1023.5
16.0,23.4,33.0,87.0,76.0,8.0,8.0,17.3,1,1017.9,7.4020381328073634,1020.3
16.4,1.0,19.0,92.0,93.0,7.0,8.0,17.6,0,1014.1,7.4020381328073634,1016.4
11.0,9.2,33.0,99.0,68.0,8.0,8.0,14.3,1,1014.6,7.4020381328073634,1016.7
11.1,3.0,37.0,99.0,63.0,8.0,8.0,14.0,1,1019.2,7.4020381328073634,1020.7
8.1,1.8,20.0,99.0,44.0,2.0,8.0,12.1,1,1018.8,7.4020381328073634,1022.6
9.1,0.2,13.0,94.0,55.0,8.0,8.0,13.5,0,1018.5,7.4020381328073634,1021.1
8.7,0.0,30.0,96.0,50.0,8.0,8.0,13.5,0,1015.3,7.4020381328073634,1018.6
9.5,0.0,22.0,90.0,69.0,8.0,8.0,14.7,0,1016.9,7.4020381328073634,1018.2
12.8,23.6,20.0,98.0,94.0,8.0,8.0,13.1,1,1017.9,7.4020381328073634,1020.8
12.7,16.4,30.0,98.0,81.0,8.0,8.0,14.6,1,1019.7,7.4020381328073634,1020.4
9.4,2.8,37.0,76.0,63.0,8.0,8.0,14.9,1,1022.3,7.4020381328073634,1023.7
6.1,0.0,33.0,70.0,54.0,8.0,7.0,14.2,0,1023.8,7.4020381328073634,1027.3
9.9,0.0,19.0,77.0,50.0,8.0,8.0,15.7,0,1020.4,7.4020381328073634,1024.7
12.2,0.0,15.0,85.0,68.0,8.0,8.0,15.2,0,1018.0,7.4020381328073634,1021.7
14.7,3.8,22.0,97.0,93.0,8.0,8.0,15.4,1,1012.5,7.4020381328073634,1016.8
14.8,9.0,33.0,87.0,77.0,8.0,8.0,17.6,1,1005.0,7.4020381328073634,1007.1
11.7,4.6,52.0,76.0,51.0,8.0,8.0,15.3,1,1014.5,7.4020381328073634,1014.6
6.5,0.0,30.0,74.0,51.0,8.0,8.0,14.4,0,1016.4,7.4020381328073634,1018.9
6.1,0.0,31.0,67.0,46.0,8.0,1.0,12.8,0,1018.8,7.4020381328073634,1021.6
4.3,0.0,31.0,66.0,50.0,8.0,8.0,12.1,0,1019.4,7.4020381328073634,1022.5
4.9,0.0,22.0,68.0,43.0,8.0,4.0,12.7,0,1018.0,7.4020381328073634,1022.0
3.9,0.0,20.0,80.0,47.0,8.0,1.0,12.3,0,1018.6,7.4020381328073634,1021.5
3.2,0.0,44.0,99.0,51.0,8.0,6.0,8.5,0,1013.7,7.4020381328073634,1017.8
3.9,0.0,30.0,57.0,53.0,8.0,8.0,10.8,0,1015.0,7.4020381328073634,1017.9
0.6,0.0,41.0,86.0,58.0,8.0,8.0,9.8,0,1015.3,7.4020381328073634,1018.2
1.2,0.0,20.0,86.0,58.0,7.0,8.0,8.3,0,1018.9,7.4020381328073634,1022.1
3.9,0.0,33.0,99.0,54.0,3.0,8.0,8.7,0,1016.4,7.4020381328073634,1019.8
6.0,0.0,30.0,87.0,51.0,8.0,8.0,11.3,0,1015.3,7.4020381328073634,1019.9
6.8,0.0,44.0,67.0,33.0,8.0,8.0,16.1,0,1013.8,7.4020381328073634,1014.6
4.1,0.0,31.0,77.0,73.0,5.0,8.0,12.6,0,1019.0,7.4020381328073634,1022.9
6.1,0.0,44.0,99.0,51.0,8.0,7.0,12.2,0,1012.4,7.4020381328073634,1014.7
4.4,0.0,19.0,77.0,64.0,8.0,8.0,10.7,0,1023.0,7.4020381328073634,1024.3
7.5,0.0,26.0,81.0,55.0,8.0,8.0,12.3,0,1020.4,7.4020381328073634,1025.8
5.8,0.0,50.0,91.0,71.0,6.0,7.0,13.1,0,1012.9,7.4020381328073634,1017.4
11.1,8.8,39.0,63.0,42.0,8.0,1.0,14.1,1,1013.0,7.4020381328073634,1013.7
0.2,0.0,31.0,76.0,46.0,8.0,8.0,7.8,0,1014.2,7.4020381328073634,1018.9
0.3,0.0,35.0,98.0,44.0,7.0,5.0,5.2,0,1002.8,7.4020381328073634,1008.5
3.7,1.4,41.0,96.0,87.0,7.0,8.0,7.1,1,995.5,7.4020381328073634,997.2
6.0,2.0,56.0,63.0,63.0,8.0,8.0,11.4,1,1006.6,7.4020381328073634,1003.4
-1.7,0.2,33.0,96.0,55.0,1.0,8.0,4.5,0,1017.5,7.4020381328073634,1018.8
0.2,0.0,28.0,85.0,59.0,2.0,1.0,7.6,0,1019.9,7.4020381328073634,1022.9
2.2,0.0,30.0,61.0,41.0,8.0,8.0,9.1,0,1024.2,7.4020381328073634,1026.5
-1.9,0.0,20.0,77.0,45.0,1.0,8.0,8.3,0,1025.5,7.4020381328073634,1029.4
-1.8,0.0,31.0,87.0,47.0,8.0,8.0,6.5,0,1023.5,7.4020381328073634,1027.9
4.0,0.0,40.064214262665374,89.0,78.0,8.0,8.0,8.5,0,1020.8,7.4020381328073634,1023.9
7.4,1.7417203042715037,22.0,93.0,51.0,8.0,8.0,12.4,0,1023.4,7.4020381328073634,1023.9
3.6,0.0,19.0,80.0,51.0,8.0,8.0,9.2,0,1029.9,7.4020381328073634,1032.5
-0.1,0.0,26.0,92.0,45.0,8.0,8.0,7.9,0,1028.1,7.4020381328073634,1032.4
-0.6,0.0,30.0,91.0,53.0,8.0,8.0,6.7,0,1026.5,7.4020381328073634,1030.2
-1.8,0.2,31.0,89.0,52.0,8.0,8.0,6.5,0,1026.5,7.4020381328073634,1029.8
0.3,0.0,17.0,84.0,46.0,8.0,8.0,7.8,0,1028.2,7.4020381328073634,1031.4
1.2,0.0,37.0,99.0,55.0,8.0,8.0,7.0,0,1027.6,7.4020381328073634,1031.1
3.3,0.0,28.0,99.0,51.0,8.0,8.0,7.0,0,1026.3,7.4020381328073634,1030.2
