MinTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
23.8,0.6,135.0,52.0,157.5,76.0,67.0,8.0,8.0,0,1008.1,5.5,1011.9
22.7,6.0,135.0,56.0,157.5,93.0,84.0,8.0,7.0,1,1004.2,1.8,1007.9
22.8,5.742034805890228,135.0,63.0,45.0,91.0,94.0,8.0,8.0,0,998.1,7.5714508580343205,1004.3
24.1,175.2,315.0,54.0,0.0,72.0,83.0,7.0,7.0,1,1003.6,7.3,1006.2
23.9,13.0,247.5,30.0,45.0,81.0,69.0,7.0,2.0,1,1007.5,7.3,1010.2
24.9,0.0,157.5,31.0,135.0,73.0,63.0,2.0,5.0,0,1010.1,8.6,1013.3
24.6,0.0,135.0,37.0,157.5,76.0,63.0,7.0,6.0,0,1011.1,4.0,1014.2
24.7,0.0,135.0,41.0,112.5,79.0,68.0,7.0,7.0,0,1012.2,2.5,1015.2
24.6,0.0,135.0,35.0,112.5,75.0,59.0,7.0,6.0,0,1012.7,3.9,1015.0
23.1,0.6,112.5,35.0,112.5,72.0,52.0,4.0,4.0,0,1012.4,11.0,1015.6
21.6,0.0,135.0,48.0,135.0,71.0,50.0,7.0,7.0,0,1012.5,8.1,1015.0
23.6,0.0,180.0,39.0,157.5,69.0,82.0,8.0,7.0,0,1013.1,0.5,1015.5
22.4,7.8,157.5,37.0,180.0,93.0,75.0,8.0,8.0,1,1012.9,0.4,1016.4
23.0,0.6,135.0,43.0,135.0,86.0,70.0,6.0,7.0,0,1010.4,3.7,1013.4
23.8,0.2,180.0,44.0,180.0,88.0,94.0,7.0,8.0,0,1009.4,1.1,1012.2
23.1,52.4,135.0,39.0,135.0,91.0,96.0,7.0,8.0,1,1010.3,0.5,1012.7
23.4,40.0,135.0,41.0,135.0,79.0,81.0,3.0,6.0,1,1011.2,6.1,1014.0
22.8,0.4,157.5,37.0,135.0,74.0,59.0,3.0,5.0,0,1012.1,9.1,1015.8
21.8,0.0,135.0,41.0,112.5,72.0,60.0,1.0,1.0,0,1011.9,11.3,1015.4
19.6,0.0,135.0,39.0,135.0,65.0,59.0,1.0,1.0,0,1010.7,10.7,1014.8
19.2,0.0,135.0,35.0,135.0,65.0,58.0,1.0,1.0,0,1010.5,11.1,1014.2
19.7,0.0,67.5,26.0,45.0,69.0,68.0,2.0,1.0,0,1011.1,10.7,1014.7
20.4,0.0,0.0,35.0,0.0,74.0,72.0,5.0,5.0,0,1008.0,10.7,1012.8
19.9,0.0,337.5,30.0,67.5,49.0,45.0,5.0,4.0,0,1008.1,11.0,1011.5
16.1,0.0,135.0,37.0,135.0,45.0,45.0,2.0,1.0,0,1013.7,10.9,1015.6
14.6,0.0,157.5,35.0,135.0,57.0,45.0,1.0,1.0,0,1016.7,10.7,1018.8
17.1,0.0,135.0,37.0,112.5,56.0,50.0,1.0,1.0,0,1015.0,11.0,1019.3
16.8,0.0,135.0,33.0,112.5,54.0,49.0,1.0,1.0,0,1013.5,11.1,1017.3
19.8,0.0,135.0,39.0,135.0,70.0,60.0,7.0,3.0,0,1012.0,6.3,1016.3
21.7,0.0,135.0,43.0,135.0,60.0,59.0,1.0,4.0,0,1013.9,9.1,1016.7
19.0,0.0,135.0,41.0,180.0,64.0,68.0,2.0,6.0,0,1014.7,7.8,1017.3
21.1,6.0,135.0,50.0,135.0,83.0,80.0,5.0,6.0,1,1014.9,7.2,1017.7
21.8,1.2,135.0,50.0,157.5,66.0,68.0,2.0,7.0,1,1014.8,6.7,1018.3
21.9,2.0,157.5,48.0,157.5,86.0,92.0,7.0,7.0,1,1014.0,1.1,1017.3
21.8,4.4,135.0,48.0,157.5,76.0,86.0,2.0,7.0,1,1012.8,7.2,1016.2
21.8,6.2,157.5,48.0,157.5,77.0,74.0,2.0,6.0,1,1013.9,4.0,1015.4
21.7,8.2,135.0,48.0,157.5,92.0,77.0,7.0,7.0,1,1015.4,3.1,1017.0
21.4,15.6,157.5,61.0,135.0,84.0,67.0,7.0,4.0,1,1015.8,4.9,1018.4
20.2,11.8,135.0,48.0,135.0,79.0,63.0,5.0,2.0,1,1015.5,7.5,1018.2
20.7,3.2,135.0,54.0,135.0,74.0,70.0,4.0,3.0,1,1015.4,8.4,1018.0
20.6,10.4,157.5,56.0,135.0,89.0,69.0,7.0,4.0,1,1014.6,4.4,1016.9
20.6,3.2,135.0,46.0,135.0,76.0,75.0,3.0,7.0,1,1014.2,4.3,1016.7
21.4,4.4,135.0,43.0,135.0,76.0,73.0,4.0,5.0,1,1014.1,6.3,1016.8
21.3,7.2,180.0,37.0,157.5,95.0,74.0,7.0,5.0,1,1014.2,2.2,1017.1
20.2,1.4,180.0,30.0,67.5,67.0,58.0,1.0,1.0,1,1013.9,10.6,1017.6
18.3,0.0,135.0,37.0,112.5,71.0,57.0,1.0,1.0,0,1015.6,10.5,1018.3
21.3,0.0,135.0,46.0,135.0,72.0,65.0,2.0,5.0,0,1015.9,8.4,1018.5
22.4,0.4,157.5,37.0,157.5,75.0,75.0,3.0,7.0,0,1014.9,3.1,1017.9
20.8,0.0,157.5,41.0,135.0,77.0,64.0,5.0,3.0,0,1014.5,6.3,1018.0
22.0,0.0,135.0,46.0,135.0,69.0,63.0,2.0,5.0,0,1014.1,6.9,1017.1
21.2,5.6,135.0,43.0,135.0,85.0,60.0,6.0,6.0,1,1013.5,6.0,1016.4
20.5,1.6,112.5,41.0,157.5,80.0,67.0,7.0,6.0,1,1012.9,4.9,1016.0
21.8,0.8,135.0,43.0,135.0,80.0,64.0,6.0,7.0,0,1012.5,0.9,1015.2
21.1,0.0,157.5,35.0,135.0,68.0,65.0,6.0,6.0,0,1012.7,3.8,1015.1
21.0,2.6,135.0,39.0,135.0,77.0,64.0,1.0,2.0,1,1012.6,10.5,1015.5
22.3,0.2,135.0,46.0,135.0,72.0,54.0,1.0,1.0,0,1013.5,10.7,1017.0
22.8,0.0,157.5,52.0,135.0,77.0,66.0,5.0,3.0,0,1013.2,7.7,1016.3
22.7,1.0,135.0,59.0,135.0,67.0,65.0,3.0,5.0,0,1013.4,6.7,1015.9
21.0,2.2,135.0,54.0,135.0,74.0,66.0,7.0,7.0,1,1013.2,0.2,1016.0
18.4,15.8,202.5,35.0,135.0,90.0,94.0,8.0,8.0,1,1014.5,0.0,1016.8
18.6,29.2,135.0,37.0,135.0,91.0,91.0,8.0,8.0,1,1010.2,0.1,1013.0
16.1,7.0,157.5,35.0,135.0,76.0,58.0,1.0,1.0,1,1010.3,10.3,1013.5
19.6,2.4,135.0,54.0,90.0,91.0,76.0,8.0,7.0,1,1010.8,1.3,1012.9
21.0,0.4,157.5,50.0,157.5,85.0,80.0,7.0,7.0,0,1010.8,0.8,1013.3
21.9,4.6,180.0,37.0,157.5,90.0,89.0,8.0,7.0,1,1011.4,0.4,1013.9
22.0,3.4,157.5,31.0,112.5,88.0,73.0,5.0,6.0,1,1010.5,7.2,1013.6
19.7,0.2,157.5,35.0,157.5,79.0,80.0,8.0,8.0,0,1014.2,0.0,1016.3
18.1,1.0,157.5,48.0,157.5,53.0,61.0,7.0,8.0,0,1016.6,0.3,1017.7
18.8,0.4,157.5,52.0,157.5,70.0,67.0,8.0,6.0,0,1017.3,2.1,1019.8
19.5,0.0,180.0,48.0,157.5,64.0,65.0,2.0,5.0,0,1017.3,6.2,1019.8
20.5,0.0,157.5,52.0,157.5,73.0,67.0,7.0,6.0,0,1016.9,4.7,1020.3
19.0,0.0,157.5,33.0,135.0,69.0,61.0,1.0,5.0,0,1015.8,10.3,1019.2
17.3,0.0,112.5,33.0,112.5,71.0,51.0,1.0,3.0,0,1015.5,10.2,1019.0
16.2,0.0,135.0,41.0,112.5,66.0,52.0,2.0,2.0,0,1015.3,10.5,1018.2
16.0,0.0,157.5,39.0,157.5,65.0,68.0,2.0,2.0,0,1014.8,8.0,1017.8
19.4,0.4,67.5,30.0,67.5,77.0,58.0,7.0,3.0,0,1014.4,5.3,1017.7
14.6,0.0,112.5,31.0,135.0,66.0,46.0,1.0,1.0,0,1016.5,10.5,1018.9
15.8,0.0,135.0,48.0,135.0,74.0,64.0,7.0,7.0,0,1017.6,5.1,1020.1
19.2,0.0,180.0,48.0,135.0,61.0,57.0,4.0,5.0,0,1015.1,8.5,1018.2
16.1,0.0,22.5,28.0,22.5,73.0,70.0,3.0,1.0,0,1011.8,10.1,1016.5
16.2,0.0,112.5,33.0,135.0,67.0,38.0,3.0,6.0,0,1013.3,10.5,1015.3
14.4,0.0,157.5,43.0,135.0,51.0,35.0,6.0,2.0,0,1017.2,10.7,1020.3
12.5,0.0,157.5,52.0,157.5,45.0,45.0,7.0,8.0,0,1019.1,9.4,1022.1
17.7,0.0,157.5,50.0,157.5,51.0,49.0,2.0,3.0,0,1017.5,10.0,1020.4
18.1,0.0,157.5,50.0,135.0,71.0,67.0,2.0,6.0,0,1016.1,5.1,1019.0
19.4,4.2,180.0,43.0,180.0,83.0,70.0,6.0,6.0,1,1015.5,7.9,1018.0
17.5,0.0,135.0,39.0,112.5,68.0,47.0,4.0,5.0,0,1014.8,10.5,1017.6
14.5,0.0,135.0,39.0,135.0,58.0,37.0,6.0,1.0,0,1014.3,10.8,1017.1
12.3,0.0,90.0,33.0,90.0,70.0,40.0,1.0,1.0,0,1013.0,10.6,1017.0
11.2,0.0,112.5,30.0,112.5,58.0,41.0,5.0,3.0,0,1012.7,7.3,1016.8
12.1,0.0,45.0,24.0,45.0,70.0,62.0,0.0,1.0,0,1011.9,10.5,1015.9
13.5,0.0,67.5,28.0,67.5,74.0,57.0,0.0,2.0,0,1014.0,10.8,1016.6
11.1,0.0,180.0,39.0,135.0,40.0,40.0,0.0,0.0,0,1016.6,10.5,1019.2
15.2,0.0,135.0,37.0,112.5,61.0,48.0,1.0,1.0,0,1017.1,10.4,1019.9
13.8,0.0,135.0,46.0,135.0,54.0,55.0,1.0,5.0,0,1015.2,9.1,1018.1
19.2,0.0,157.5,56.0,135.0,66.0,57.0,5.0,7.0,0,1017.3,6.7,1019.3
19.6,2.0,112.5,43.0,135.0,81.0,67.0,5.0,3.0,1,1015.3,7.7,1018.4
20.1,0.0,157.5,33.0,112.5,71.0,51.0,1.0,1.0,0,1015.5,10.5,1018.5
17.4,0.0,135.0,33.0,90.0,67.0,51.0,1.0,1.0,0,1015.2,10.6,1018.3
15.5,0.0,135.0,37.0,135.0,53.0,30.0,1.0,1.0,0,1015.3,10.9,1018.5
9.9,0.0,135.0,46.0,135.0,41.0,48.0,5.0,5.0,0,1016.3,10.1,1019.6
11.2,0.0,90.0,33.0,112.5,50.0,42.0,2.0,3.0,0,1016.9,10.9,1020.1
13.8,0.0,157.5,33.0,112.5,55.0,42.0,1.0,1.0,0,1017.2,11.1,1020.2
14.2,0.0,90.0,33.0,45.0,62.0,45.0,1.0,1.0,0,1015.6,10.4,1019.9
14.2,0.0,135.0,37.0,112.5,58.0,48.0,1.0,3.0,0,1014.8,10.0,1018.1
15.9,0.0,45.0,35.0,90.0,58.0,53.0,2.0,2.0,0,1016.0,8.5,1018.0
19.3,1.2,135.0,35.0,112.5,82.0,56.0,7.0,6.0,1,1018.5,4.2,1020.3
18.9,2.0,135.0,43.0,135.0,75.0,59.0,4.0,2.0,1,1019.2,10.1,1022.0
20.0,3.0,112.5,48.0,135.0,92.0,68.0,7.0,6.0,1,1018.0,2.0,1020.8
19.9,0.8,135.0,37.0,180.0,92.0,78.0,8.0,7.0,0,1018.1,1.8,1020.8
18.1,0.8,135.0,50.0,112.5,66.0,42.0,3.0,1.0,0,1017.7,10.4,1020.9
18.2,0.4,135.0,35.0,135.0,80.0,53.0,5.0,5.0,0,1016.8,4.6,1019.9
19.2,0.0,180.0,31.0,90.0,65.0,61.0,5.0,5.0,0,1015.1,7.4,1018.6
15.9,0.0,45.0,28.0,45.0,67.0,64.0,5.0,3.0,0,1014.9,9.2,1017.9
16.4,0.0,135.0,30.0,67.5,70.0,48.0,1.0,1.0,0,1015.6,10.6,1018.8
21.0,0.0,135.0,39.0,112.5,70.0,61.0,5.0,5.0,0,1017.8,4.6,1020.0
19.6,1.4,135.0,39.0,157.5,82.0,78.0,5.0,8.0,1,1018.2,2.3,1020.6
20.3,0.4,135.0,52.0,157.5,67.0,96.0,1.0,7.0,0,1019.0,8.7,1021.5
19.1,6.6,135.0,63.0,135.0,92.0,62.0,8.0,5.0,1,1019.1,5.7,1022.1
19.7,0.2,135.0,59.0,135.0,77.0,57.0,7.0,5.0,0,1019.3,5.2,1022.0
17.5,1.0,135.0,48.0,157.5,72.0,59.0,4.0,6.0,0,1019.0,7.1,1021.5
18.5,2.2,157.5,48.0,135.0,60.0,52.0,3.0,4.0,1,1018.2,10.2,1021.3
18.9,1.0,135.0,43.0,157.5,81.0,72.0,6.0,5.0,0,1017.2,1.7,1019.9
19.0,1.4,135.0,50.0,135.0,68.0,50.0,1.0,1.0,1,1015.9,10.4,1019.1
16.9,0.0,135.0,43.0,135.0,63.0,48.0,1.0,1.0,0,1016.6,11.1,1019.1
17.8,0.0,135.0,46.0,135.0,62.0,59.0,7.0,7.0,0,1017.6,4.8,1019.9
19.7,2.6,180.0,39.0,135.0,92.0,92.0,7.0,7.0,1,1018.1,0.0,1020.4
19.1,13.0,180.0,33.0,112.5,94.0,73.0,7.0,7.0,1,1014.8,0.3,1019.0
18.4,0.0,22.5,28.0,0.0,76.0,77.0,4.0,5.0,0,1010.7,10.7,1014.1
19.5,0.0,45.0,31.0,67.5,74.0,55.0,5.0,3.0,0,1011.1,10.9,1014.4
16.1,0.0,135.0,31.0,67.5,49.0,39.0,5.0,7.0,0,1014.5,9.7,1017.8
13.1,0.0,67.5,33.0,67.5,61.0,50.0,1.0,6.0,0,1014.7,10.5,1019.2
13.3,0.0,90.0,33.0,67.5,69.0,44.0,6.0,1.0,0,1014.5,9.9,1017.9
16.6,0.0,112.5,31.0,157.5,60.0,47.0,1.0,3.0,0,1014.6,7.1,1017.8
17.5,0.0,135.0,39.0,112.5,61.0,52.0,2.0,2.0,0,1015.3,10.7,1018.9
20.4,0.0,112.5,41.0,135.0,62.0,55.0,2.0,3.0,0,1015.7,10.7,1019.3
17.5,0.0,135.0,44.0,112.5,64.0,52.0,1.0,2.0,0,1015.8,11.0,1019.1
17.2,0.0,135.0,52.0,112.5,60.0,48.0,7.0,7.0,0,1015.6,10.6,1019.1
15.3,0.0,135.0,46.0,112.5,56.0,26.0,1.0,1.0,0,1014.2,11.4,1017.7
12.3,0.0,135.0,33.0,67.5,57.0,37.0,1.0,1.0,0,1013.6,11.0,1017.7
10.5,0.0,112.5,39.0,135.0,42.0,27.0,1.0,0.0,0,1015.1,11.3,1018.3
11.8,0.0,135.0,52.0,112.5,54.0,48.0,2.0,1.0,0,1016.1,11.0,1018.7
17.6,0.0,157.5,46.0,112.5,66.0,36.0,7.0,4.0,0,1015.2,5.2,1018.1
16.5,0.0,135.0,43.0,135.0,55.0,31.0,1.0,1.0,0,1013.7,11.1,1017.7
15.6,0.0,112.5,41.0,112.5,50.0,47.0,1.0,6.0,0,1014.8,11.1,1018.3
12.8,0.0,45.0,31.0,45.0,57.0,53.0,0.0,1.0,0,1014.5,11.4,1018.6
12.2,0.0,135.0,39.0,135.0,46.0,25.0,0.0,1.0,0,1012.9,11.2,1015.6
14.7,0.0,45.0,37.0,67.5,50.0,46.0,3.0,3.0,0,1012.2,11.1,1016.5
14.7,0.0,45.0,39.0,67.5,55.0,51.0,4.0,2.0,0,1013.6,10.6,1016.9
15.2,0.0,67.5,41.0,90.0,55.0,47.0,2.0,6.0,0,1016.0,10.4,1019.1
18.3,0.0,90.0,35.0,90.0,60.0,44.0,2.0,1.0,0,1017.3,10.5,1021.0
17.0,0.0,22.5,30.0,45.0,60.0,60.0,1.0,1.0,0,1014.2,8.2,1019.3
18.9,0.0,67.5,33.0,90.0,67.0,45.0,4.0,1.0,0,1014.4,8.5,1018.9
16.9,0.0,45.0,31.0,45.0,60.0,59.0,1.0,1.0,0,1014.5,10.8,1017.7
16.0,0.0,22.5,33.0,45.0,67.0,60.0,1.0,1.0,0,1014.6,10.9,1017.8
16.1,0.0,90.0,33.0,45.0,60.0,50.0,3.0,3.0,0,1015.2,11.1,1018.5
18.0,0.0,135.0,39.0,112.5,60.0,54.0,5.0,4.0,0,1015.0,9.6,1018.2
19.0,0.0,112.5,50.0,112.5,54.0,49.0,3.0,2.0,0,1014.2,10.6,1017.9
17.5,0.0,135.0,43.0,112.5,59.0,43.0,1.0,2.0,0,1013.4,10.4,1016.6
18.5,0.0,135.0,41.0,112.5,57.0,45.0,1.0,1.0,0,1012.9,10.9,1017.4
16.1,0.0,112.5,37.0,67.5,52.0,27.0,1.0,0.0,0,1014.1,11.2,1017.5
12.2,0.0,22.5,31.0,0.0,37.0,59.0,1.0,0.0,0,1015.2,11.3,1018.5
13.1,0.0,135.0,33.0,45.0,56.0,30.0,7.0,5.0,0,1014.5,10.1,1018.9
17.6,0.0,90.0,35.0,90.0,57.0,37.0,1.0,6.0,0,1013.2,10.3,1018.3
17.5,0.0,90.0,35.0,112.5,58.0,44.0,7.0,7.0,0,1015.2,9.0,1018.8
21.2,0.0,90.0,37.0,67.5,59.0,55.0,3.0,1.0,0,1013.9,10.2,1018.1
22.0,0.0,135.0,43.0,112.5,66.0,61.0,7.0,5.0,0,1015.9,8.4,1018.7
22.0,0.0,90.0,37.0,90.0,62.0,55.0,6.0,2.0,0,1015.6,9.3,1019.1
19.2,0.0,22.5,31.0,22.5,65.0,60.0,3.0,1.0,0,1014.2,11.5,1018.3
18.6,0.0,45.0,35.0,22.5,63.0,63.0,2.0,1.0,0,1013.3,11.1,1016.5
19.0,0.0,67.5,35.0,67.5,60.0,59.0,1.0,3.0,0,1013.7,10.1,1016.9
20.4,0.2,67.5,37.0,90.0,62.0,36.0,3.0,2.0,0,1014.9,11.3,1018.3
18.5,0.2,112.5,50.0,112.5,82.0,51.0,7.0,7.0,0,1015.5,7.2,1018.4
19.7,1.4,135.0,46.0,90.0,72.0,38.0,7.0,1.0,1,1015.3,9.0,1019.0
18.6,0.0,112.5,41.0,112.5,52.0,48.0,7.0,2.0,0,1014.1,6.9,1018.5
17.9,0.0,135.0,46.0,112.5,49.0,43.0,5.0,2.0,0,1014.3,11.3,1016.8
19.6,0.0,135.0,41.0,112.5,58.0,46.0,4.0,2.0,0,1013.7,11.1,1016.7
21.2,0.0,112.5,35.0,90.0,56.0,42.0,2.0,1.0,0,1013.8,10.9,1017.5
19.8,0.0,135.0,39.0,112.5,58.0,42.0,4.0,1.0,0,1013.8,11.0,1017.2
19.8,0.0,135.0,44.0,135.0,50.0,29.0,1.0,1.0,0,1011.8,10.9,1016.2
17.9,0.0,135.0,44.0,135.0,55.0,34.0,1.0,1.0,0,1010.8,11.3,1014.7
17.9,0.0,45.0,39.0,67.5,52.0,54.0,1.0,1.0,0,1011.1,11.5,1014.6
18.1,0.0,90.0,39.0,112.5,60.0,53.0,1.0,2.0,0,1012.3,10.3,1014.3
20.2,0.0,112.5,39.0,112.5,55.0,48.0,2.0,2.0,0,1012.7,11.3,1015.9
20.8,0.0,67.5,33.0,45.0,55.0,53.0,1.0,1.0,0,1013.1,10.8,1016.4
19.0,0.0,67.5,37.0,67.5,58.0,51.0,1.0,1.0,0,1013.2,11.2,1017.2
19.7,0.0,45.0,30.0,22.5,62.0,63.0,4.0,7.0,0,1012.7,7.0,1016.4
20.9,2.2,22.5,39.0,0.0,64.0,63.0,1.0,1.0,1,1010.6,11.3,1014.3
19.0,0.0,112.5,37.0,90.0,41.0,23.0,1.0,6.0,0,1011.7,11.6,1015.4
18.3,0.0,135.0,43.0,112.5,51.0,42.0,1.0,1.0,0,1013.5,10.9,1016.9
19.4,0.0,135.0,39.0,112.5,53.0,24.0,2.0,0.0,0,1013.8,11.6,1018.0
19.3,0.0,112.5,59.0,112.5,47.0,31.0,1.0,1.0,0,1015.6,11.6,1019.0
21.7,0.2,157.5,56.0,112.5,56.0,53.0,7.0,6.0,0,1016.5,9.7,1019.4
21.3,1.8,135.0,54.0,135.0,75.0,51.0,7.0,2.0,1,1016.3,4.4,1019.7
19.7,4.4,135.0,52.0,135.0,63.0,54.0,7.0,6.0,1,1016.9,6.9,1019.2
20.1,0.4,135.0,65.0,135.0,51.0,43.0,4.0,1.0,0,1016.0,10.8,1019.3
20.5,0.2,112.5,54.0,112.5,49.0,48.0,2.0,6.0,0,1015.0,11.2,1018.2
20.4,4.6,112.5,50.0,112.5,69.0,38.0,6.0,1.0,1,1015.8,9.9,1019.0
20.5,0.0,112.5,44.0,90.0,44.0,37.0,3.0,1.0,0,1015.3,11.7,1019.0
20.1,0.0,112.5,39.0,90.0,56.0,41.0,3.0,7.0,0,1013.7,11.6,1017.5
18.4,0.0,45.0,33.0,22.5,55.0,59.0,1.0,1.0,0,1012.2,11.6,1016.0
19.4,0.0,22.5,30.0,22.5,54.0,58.0,3.0,1.0,0,1012.4,11.1,1015.2
17.7,0.0,22.5,28.0,22.5,62.0,61.0,2.0,1.0,0,1012.3,11.7,1015.0
19.1,0.0,45.0,35.0,45.0,63.0,50.0,6.0,1.0,0,1011.2,11.6,1015.5
21.6,0.0,67.5,30.0,45.0,58.0,53.0,4.0,5.0,0,1011.5,11.4,1014.9
20.9,0.0,45.0,37.0,45.0,62.0,59.0,5.0,4.0,0,1011.6,10.9,1015.4
21.2,0.0,45.0,33.0,45.0,60.0,69.0,1.0,2.0,0,1012.0,9.9,1015.2
22.8,0.0,67.5,37.0,67.5,62.0,61.0,6.0,6.0,0,1012.9,9.3,1016.7
23.8,0.0,67.5,35.0,112.5,60.0,52.0,7.0,7.0,0,1013.4,5.6,1017.3
23.0,0.2,135.0,30.0,112.5,56.0,50.0,7.0,7.0,0,1013.1,2.9,1016.5
21.6,0.2,90.0,37.0,67.5,68.0,52.0,7.0,5.0,0,1011.4,8.4,1015.4
20.8,0.2,90.0,37.0,90.0,55.0,19.0,3.0,5.0,0,1012.6,11.8,1015.5
16.9,0.0,135.0,39.0,112.5,55.0,42.0,5.0,1.0,0,1013.8,11.9,1016.6
22.0,0.0,90.0,44.0,90.0,60.0,41.0,3.0,1.0,0,1013.1,11.5,1016.7
21.2,0.0,135.0,41.0,112.5,48.0,38.0,2.0,1.0,0,1012.6,10.7,1015.3
22.7,0.4,135.0,39.0,67.5,42.0,45.0,1.0,1.0,0,1011.9,10.3,1014.8
20.6,0.0,90.0,39.0,90.0,52.0,41.0,3.0,2.0,0,1011.5,11.2,1014.5
20.9,0.0,67.5,41.0,90.0,55.0,50.0,2.0,2.0,0,1012.1,11.0,1014.8
22.8,0.0,112.5,41.0,67.5,46.0,44.0,2.0,2.0,0,1013.2,11.2,1016.4
21.8,1.8,90.0,33.0,45.0,64.0,57.0,3.0,1.0,1,1012.7,10.9,1016.4
18.9,0.0,45.0,37.0,45.0,53.0,53.0,1.0,1.0,0,1009.9,11.1,1013.9
18.8,0.0,22.5,28.0,45.0,53.0,53.0,1.0,0.0,0,1010.2,11.4,1013.6
21.2,0.0,22.5,28.0,22.5,61.0,62.0,1.0,1.0,0,1012.2,11.7,1015.2
24.3,0.2,22.5,33.0,45.0,71.0,68.0,7.0,1.0,0,1013.2,11.4,1016.3
24.4,0.0,67.5,33.0,45.0,65.0,63.0,3.0,2.0,0,1012.1,9.8,1016.0
24.0,0.0,67.5,37.0,67.5,56.0,58.0,3.0,1.0,0,1011.3,9.8,1014.7
21.9,0.0,67.5,37.0,45.0,56.0,55.0,5.0,1.0,0,1011.2,9.6,1014.4
23.1,0.0,67.5,37.0,90.0,58.0,49.0,5.0,2.0,0,1011.8,10.9,1014.8
24.9,0.0,90.0,41.0,45.0,61.0,58.0,1.0,4.0,0,1010.8,11.8,1013.4
23.4,1.8,135.0,39.0,112.5,66.0,46.0,2.0,1.0,1,1009.4,11.3,1012.5
23.6,0.0,112.5,43.0,90.0,74.0,46.0,7.0,1.0,0,1010.2,9.0,1012.0
23.4,5.4,90.0,41.0,112.5,80.0,50.0,5.0,2.0,1,1009.7,7.5714508580343205,1013.1
22.8,5.742034805890228,112.5,46.0,112.5,62.0,54.0,7.0,4.0,0,1010.0,7.5714508580343205,1012.6
21.9,7.0,112.5,43.0,112.5,85.0,62.0,6.0,5.0,1,1009.6,4.0,1012.4
23.7,1.4,135.0,37.0,112.5,63.0,42.0,3.0,4.0,1,1008.6,11.5,1011.6
23.6,0.0,90.0,35.0,67.5,62.0,51.0,3.0,6.0,0,1007.1,10.3,1011.6
23.3,0.0,90.0,39.0,90.0,55.0,51.0,4.0,6.0,0,1009.1,11.1,1012.1
23.7,0.0,90.0,41.0,90.0,57.0,50.0,4.0,6.0,0,1010.5,7.5714508580343205,1013.5
23.3,5.742034805890228,90.0,41.0,67.5,64.0,46.0,5.0,7.0,0,1010.2,7.5714508580343205,1013.9
21.0,0.6,45.0,30.0,45.0,55.0,61.0,6.0,2.0,0,1008.4,10.9,1012.1
24.7,0.0,157.5,43.0,0.0,56.0,72.0,5.0,6.0,0,1004.0,7.4,1008.3
22.5,74.2,22.5,35.0,22.5,68.0,62.0,2.0,4.0,1,1006.3,9.5,1008.4
24.2,0.0,22.5,28.0,22.5,69.0,67.0,8.0,8.0,0,1009.1,10.9,1011.4
25.6,0.0,45.0,28.0,22.5,71.0,63.0,4.0,1.0,0,1010.7,10.7,1013.9
25.2,0.0,22.5,30.0,22.5,65.0,69.0,2.0,4.0,0,1008.9,9.8,1013.0
25.6,0.0,45.0,33.0,22.5,71.0,68.0,4.0,6.0,0,1007.3,6.8,1011.5
26.0,0.6,337.5,35.0,0.0,74.0,87.0,8.0,7.0,0,1006.0,2.8,1009.2
25.9,1.6,292.5,41.0,315.0,57.0,49.0,5.0,5.0,1,1002.0,5.7,1006.4
24.2,0.0,22.5,31.0,45.0,52.0,40.0,1.0,1.0,0,1005.3,6.9,1007.8
24.8,0.0,67.5,30.0,45.0,64.0,67.0,3.0,1.0,0,1007.3,9.9,1010.5
24.9,0.8,45.0,30.0,45.0,76.0,65.0,4.0,2.0,0,1008.3,12.2,1012.1
23.8,0.0,22.5,28.0,45.0,54.0,57.0,1.0,1.0,0,1007.7,11.0,1010.2
22.1,0.0,22.5,30.0,45.0,58.0,54.0,1.0,7.0,0,1009.6,11.9,1012.1
22.4,0.0,22.5,30.0,0.0,58.0,58.0,6.0,6.0,0,1009.0,11.1,1012.4
25.8,0.0,67.5,35.0,67.5,65.0,54.0,6.0,4.0,0,1008.4,5.9,1011.7
24.9,0.0,157.5,46.0,67.5,62.0,53.0,5.0,4.0,0,1009.8,6.7,1012.5
23.3,3.6,157.5,43.0,157.5,74.0,68.0,5.0,7.0,1,1010.6,11.6,1012.1
23.9,0.8,112.5,37.0,112.5,56.0,33.0,2.0,6.0,0,1009.5,4.4,1011.9
23.9,0.6,135.0,39.0,90.0,66.0,44.0,6.0,2.0,0,1008.2,11.4,1010.6
25.0,0.0,67.5,39.0,90.0,59.0,50.0,4.0,3.0,0,1006.9,11.2,1010.2
23.9,0.0,67.5,30.0,45.0,68.0,61.0,5.0,3.0,0,1006.9,8.3,1009.4
24.4,3.2,67.5,28.0,45.0,68.0,63.0,4.0,4.0,1,1008.2,9.6,1009.9
24.5,0.2,67.5,33.0,67.5,62.0,57.0,3.0,6.0,0,1007.2,11.4,1010.5
23.9,0.0,45.0,28.0,45.0,67.0,61.0,3.0,1.0,0,1006.7,10.0,1009.7
25.4,0.0,0.0,28.0,22.5,64.0,62.0,7.0,6.0,0,1007.3,10.8,1010.1
25.6,0.0,45.0,28.0,22.5,59.0,61.0,4.0,7.0,0,1006.6,10.4,1009.0
