Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Evaporation,Sunshine,Pressure9am
0.4,37.0,50.0,51.0,7.0,7.0,0,1022.8,4.0,3.2,1024.4
0.0,28.0,52.0,56.0,7.0,5.0,0,1022.3,2.8,2.8,1025.2
0.6,24.0,87.0,74.0,7.0,5.0,0,1021.3,4.0,8.0,1023.4
12.2,43.0,87.0,76.0,7.0,5.0,1,1019.6,3.4,5.0,1021.8
1.6,52.0,84.0,94.0,5.0,8.0,1,1017.7,2.2,0.3,1020.8
34.2,56.0,96.0,88.0,8.0,7.0,1,1015.1,3.2,1.2,1018.1
0.4,20.0,82.0,76.0,5.0,6.0,0,1016.6,1.2,6.4,1018.2
0.0,31.0,81.0,77.0,7.0,7.0,0,1015.0,1.4,0.7,1017.2
0.2,30.0,89.0,76.0,8.0,7.0,0,1013.3,1.4,2.0,1016.0
0.2,24.0,73.0,74.0,7.0,7.0,0,1012.5,1.4,4.2,1014.9
0.2,43.0,65.0,71.0,1.0,7.0,0,1011.6,1.4,6.4,1014.0
1.0,37.0,82.0,69.0,5.0,3.0,0,1016.9,3.0,7.8,1017.1
0.0,41.0,73.0,60.0,2.0,5.0,0,1019.6,2.8,7.9,1021.2
0.0,48.0,72.0,84.0,7.0,7.0,0,1018.2,3.4,3.4,1020.4
3.6,50.0,90.0,83.0,8.0,7.0,1,1016.7,0.8,0.8,1018.1
5.2,31.0,82.0,79.0,7.0,7.0,1,1018.2,2.2,6.7,1019.1
0.0,48.0,86.0,72.0,8.0,7.0,0,1015.5,2.4,0.0,1018.3
1.2,52.0,71.0,60.0,6.0,4.0,1,1017.8,2.0,8.2,1018.8
0.2,37.0,62.0,53.0,2.0,3.0,0,1022.3,3.6,8.8,1022.9
0.0,26.0,51.0,49.0,2.0,1.0,0,1023.0,2.2,9.1,1025.6
0.0,35.0,61.0,53.0,2.0,2.0,0,1022.0,2.8,9.5,1024.0
9.6,50.0,81.0,62.0,7.0,7.0,1,1018.7,3.4,3.5,1021.8
0.4,54.0,85.0,81.0,7.0,7.0,0,1015.0,2.8,1.6,1018.6
25.4,37.0,89.0,73.0,7.0,6.0,1,1014.2,2.8,7.9,1015.5
1.2,37.0,69.0,62.0,7.0,2.0,1,1017.2,2.8,7.6,1018.4
0.0,31.0,64.0,73.0,1.0,4.0,0,1020.3,3.2,8.8,1021.7
0.0,30.0,53.0,49.0,1.0,1.0,0,1021.1,3.0,9.2,1023.3
0.6,54.0,66.0,64.0,2.0,3.0,0,1015.3,2.6,6.2,1019.6
5.2,61.0,95.0,85.0,8.0,7.0,1,1011.2,3.4,0.8,1013.4
8.4,61.0,57.0,64.0,1.0,1.0,1,1010.8,2.2,8.3,1012.7
0.6,54.0,63.0,61.0,2.0,6.0,0,1013.4,3.8,7.3,1015.6
3.2,81.0,55.0,58.0,6.0,5.0,1,1012.5,3.8,6.9,1016.3
1.2,72.0,56.0,56.0,4.0,3.0,1,1019.3,6.0,8.3,1019.2
0.0,19.0,69.0,53.0,7.0,6.0,0,1018.7,3.6,2.4,1022.1
0.0,41.0,68.0,71.0,6.0,5.0,0,1014.9,2.2,6.8,1016.8
0.0,52.0,77.0,83.0,7.0,8.0,0,1007.5,3.8,0.8,1013.0
12.4,76.0,66.0,65.0,5.0,4.0,1,1003.0,1.8,7.8,1003.9
0.8,74.0,70.0,79.0,6.0,4.0,0,1008.5,4.2,5.9,1008.1
1.4,31.0,52.0,52.0,4.0,1.0,1,1014.3,2.8,8.9,1015.4
0.2,46.0,77.0,83.0,3.0,7.0,0,1012.0,3.4,3.4,1012.9
3.0,43.0,73.0,71.0,1.0,3.0,1,1015.0,2.2,9.4,1016.4
1.0,59.0,86.0,66.0,7.0,5.0,0,1011.4,2.2,7.3,1015.0
4.8,80.0,68.0,56.0,6.0,5.0,1,1010.3,2.8,4.7,1010.0
3.8,61.0,67.0,54.0,5.0,6.0,1,1017.2,4.2,6.6,1018.3
0.6,37.0,81.0,52.0,7.0,1.0,0,1018.8,4.6,4.2,1020.6
0.4,28.0,74.0,61.0,6.0,7.0,0,1014.3,2.4,6.2,1017.3
10.4,54.0,91.0,75.0,7.0,2.0,1,1004.8,2.4,6.0,1009.7
11.8,76.0,60.0,58.0,3.0,4.0,1,998.1,4.4,9.6,1000.9
5.4,72.0,71.0,59.0,5.0,7.0,1,1006.9,4.0,6.2,1003.9
0.4,50.0,75.0,69.0,4.0,2.0,0,1013.9,4.0,8.3,1016.0
4.6,41.0,80.0,49.0,7.0,1.0,1,1014.7,3.6,6.1,1017.3
6.2,37.0,64.0,61.0,2.0,2.0,1,1016.0,3.6,7.6,1017.2
1.4,35.0,59.0,55.0,5.0,4.0,1,1021.0,3.0,7.9,1021.4
0.2,33.0,52.0,55.0,1.0,3.0,0,1026.2,3.4,9.9,1027.4
0.0,35.0,66.0,56.0,2.0,4.0,0,1027.0,3.6,8.2,1030.1
0.0,30.0,71.0,61.0,8.0,7.0,0,1021.6,3.0,0.9,1025.5
0.0,33.0,68.0,89.0,7.0,8.0,0,1018.5,2.0,0.9,1020.2
16.2,26.0,85.0,67.0,5.0,5.0,1,1020.1,2.8,8.1,1021.8
0.0,28.0,72.0,66.0,6.0,3.0,0,1021.6,0.6,7.8,1023.0
5.4,30.0,97.0,90.0,7.0,6.0,1,1022.1,2.6,1.8,1024.2
9.4,41.0,94.0,95.0,7.0,8.0,1,1022.1,0.6,0.8,1023.9
0.0,48.0,92.0,88.0,6.0,6.0,0,1019.2,1.2,3.8,1023.0
13.8,41.0,94.0,93.0,8.0,8.0,1,1020.7,1.0,0.4,1021.7
2.4,48.0,59.0,54.0,3.0,4.0,1,1023.8,1.8,8.9,1025.8
0.6,33.0,62.0,57.0,2.0,5.0,0,1025.1,4.6,6.5,1027.4
0.0,30.0,70.0,53.0,5.0,7.0,0,1025.5,3.0,8.0,1028.0
0.0,26.0,51.0,47.0,2.0,1.0,0,1024.3,2.8,9.5,1026.6
0.0,39.0,63.0,66.0,2.0,3.0,0,1023.5,3.0,8.4,1025.2
0.2,37.0,56.0,63.0,3.0,1.0,0,1026.1,3.8,8.9,1027.7
0.2,35.0,80.0,65.0,5.0,5.0,0,1024.4,3.6,8.5,1027.3
0.0,35.0,65.0,66.0,1.0,1.0,0,1020.5,2.8,10.1,1023.4
7.8,35.0,73.0,69.0,2.0,5.0,1,1018.8,3.0,9.9,1020.4
1.6,44.0,55.0,62.0,6.0,3.0,1,1022.0,3.4,9.3,1023.4
0.6,48.0,52.0,56.0,3.0,5.0,0,1022.6,5.0,9.8,1024.4
0.2,44.0,72.0,57.0,3.0,3.0,0,1021.6,2.4,9.8,1023.3
0.0,30.0,56.0,60.0,7.0,7.0,0,1021.4,5.0,3.3,1023.3
0.6,35.0,63.0,58.0,7.0,7.0,0,1020.9,3.0,6.1,1023.6
0.0,57.0,70.0,78.0,7.0,8.0,0,1017.0,3.4,0.9,1020.3
56.8,57.0,95.0,80.0,7.0,1.0,1,1009.7,5.4,8.3,1011.6
0.6,59.0,82.0,70.0,3.0,1.0,0,1009.9,4.2,9.9,1010.8
0.4,41.0,71.0,69.0,3.0,6.0,0,1017.6,4.4,7.9,1017.8
0.4,41.0,62.0,60.0,5.0,1.0,0,1024.5,3.6,9.0,1025.4
0.4,56.0,76.0,55.0,7.0,5.0,0,1026.3,3.6,4.5,1027.7
0.0,50.0,50.0,48.0,5.0,6.0,0,1025.4,5.6,8.0,1027.8
0.0,59.0,69.0,87.0,7.0,8.0,0,1021.0,6.0,0.3,1024.0
21.0,81.0,87.0,93.0,7.0,8.0,1,1013.5,3.8,0.0,1018.8
17.2,65.0,91.0,92.0,8.0,8.0,1,1012.0,2.4,2.0,1012.4
3.4,28.0,85.0,79.0,2.0,3.0,1,1015.1,1.2,9.6,1016.6
4.2,35.0,76.0,76.0,1.0,1.0,1,1014.2,3.2,9.5,1016.4
0.2,24.0,87.0,75.0,5.0,4.0,0,1013.5,2.6,9.5,1016.1
0.0,35.0,68.0,75.0,1.0,6.0,0,1012.0,3.4,8.7,1014.9
0.8,41.0,79.0,79.0,3.0,3.0,0,1012.7,3.2,8.6,1013.9
0.2,35.0,82.0,68.0,6.0,2.0,0,1014.4,3.4,10.1,1017.1
0.0,43.0,78.0,69.0,6.0,5.0,0,1008.6,3.0,5.9,1013.3
1.2,61.0,71.0,64.0,2.0,3.0,1,1005.0,3.8,9.3,1006.2
0.0,61.0,68.0,75.0,5.0,6.0,0,1007.4,5.8,8.8,1008.2
0.0,44.0,72.0,71.0,2.0,5.0,0,1013.4,4.0,10.2,1013.4
1.0,43.0,65.0,65.0,2.0,3.0,0,1020.3,3.8,8.6,1021.4
0.6,37.0,69.0,67.0,5.0,7.0,0,1023.4,4.6,3.7,1024.7
19.8,39.0,85.0,78.0,7.0,7.0,1,1020.8,3.8,3.0,1023.6
0.4,35.0,82.0,77.0,2.0,6.0,0,1018.2,2.2,7.7,1020.7
0.0,28.0,84.0,80.0,2.0,2.0,0,1016.8,3.0,9.7,1019.3
0.2,39.0,84.0,81.0,5.0,3.0,0,1016.6,3.0,10.0,1018.0
0.0,43.0,57.0,45.0,1.0,1.0,0,1019.6,4.8,9.9,1020.2
0.0,31.0,52.0,45.0,7.0,2.0,0,1019.0,5.4,7.8,1022.0
0.0,22.0,58.0,53.0,6.0,7.0,0,1018.3,5.0,0.4,1021.2
0.0,22.0,52.0,43.0,1.0,1.0,0,1017.9,2.0,9.8,1020.3
0.0,33.0,87.0,82.0,7.0,7.0,0,1016.2,4.0,2.2,1018.9
0.2,33.0,87.0,69.0,7.0,1.0,0,1013.8,2.4,7.2,1017.8
0.0,39.0,72.0,63.0,2.0,5.0,0,1014.5,2.4,10.4,1016.6
0.0,54.0,56.0,53.0,2.0,3.0,0,1014.3,6.8,10.5,1017.1
0.0,56.0,62.0,54.0,7.0,5.0,0,1018.0,6.2,8.8,1018.2
0.0,54.0,69.0,58.0,3.0,5.0,0,1020.2,6.0,9.1,1021.9
0.8,39.0,76.0,50.0,7.0,6.0,0,1023.7,5.4,6.9,1025.4
0.2,31.0,62.0,57.0,7.0,6.0,0,1023.8,4.2,6.0,1026.5
0.0,28.0,60.0,63.0,1.0,5.0,0,1021.6,4.6,7.1,1023.6
0.0,31.0,54.0,55.0,7.0,2.0,0,1015.9,4.4,8.3,1019.7
0.0,46.0,84.0,85.0,7.0,6.0,0,1010.4,4.0,6.6,1012.6
1.0,48.0,75.0,68.0,7.0,5.0,0,1012.2,3.2,6.8,1014.0
13.2,50.0,60.0,59.0,3.0,2.0,1,1014.4,4.6,7.5,1016.1
0.0,52.0,70.0,73.0,6.0,7.0,0,1018.2,7.0,6.7,1019.7
0.0,28.0,57.0,53.0,1.0,1.0,0,1016.7,3.8,11.5,1019.6
0.0,54.0,59.0,59.0,7.0,7.0,0,1012.7,5.4,5.0,1015.0
0.4,41.0,59.0,59.0,2.0,7.0,0,1015.5,4.4,10.2,1016.9
1.4,43.0,82.0,65.0,6.0,3.0,1,1019.3,5.0,10.2,1020.6
0.0,20.0,53.0,52.0,7.0,7.0,0,1022.6,5.2,0.5,1024.6
0.0,22.0,51.0,51.0,7.0,7.0,0,1021.6,2.8,2.7,1024.1
0.0,39.0,57.0,63.0,1.0,1.0,0,1019.3,3.0,11.4,1022.2
0.0,41.0,71.0,76.0,1.0,2.0,0,1017.1,5.4,11.8,1019.8
0.2,31.0,85.0,75.0,5.0,3.0,0,1014.0,5.0,10.2,1017.1
0.4,48.0,77.0,70.0,7.0,6.0,0,1012.1,3.8,6.8,1013.6
0.0,50.0,56.0,54.0,6.0,6.0,0,1015.9,6.6,9.9,1016.9
0.0,43.0,64.0,56.0,5.0,4.0,0,1019.1,6.0,9.9,1019.9
0.0,35.0,51.0,68.0,5.0,7.0,0,1019.6,7.0,9.1,1021.3
0.0,35.0,64.0,58.0,5.0,4.0,0,1020.4,5.0,9.5,1021.3
0.0,37.0,58.0,80.0,1.0,7.0,0,1021.1,6.6,6.2,1022.8
0.0,44.0,79.0,76.0,7.0,7.0,0,1020.7,3.6,7.2,1022.0
2.6,35.0,94.0,88.0,7.0,7.0,1,1019.3,3.6,1.5,1021.3
18.8,35.0,88.0,95.0,8.0,8.0,1,1019.0,3.6,0.0,1020.7
32.2,43.0,73.0,60.0,5.0,1.0,1,1020.4,2.6,10.5,1021.9
0.0,33.0,63.0,62.0,5.0,6.0,0,1020.7,6.0,11.5,1022.8
0.0,31.0,51.0,53.0,7.0,5.0,0,1020.8,5.4,7.8,1022.7
3.2,33.0,57.0,58.0,7.0,2.0,1,1018.3,4.6,9.2,1020.2
0.0,33.0,67.0,57.0,5.0,3.0,0,1017.2,5.0,10.8,1018.6
0.0,33.0,65.0,62.0,2.0,1.0,0,1020.0,5.8,12.2,1021.1
0.0,33.0,72.0,61.0,7.0,2.0,0,1020.0,5.6,7.2,1021.9
1.6,41.0,58.0,54.0,1.0,1.0,1,1019.8,5.6,11.0,1021.7
0.0,33.0,67.0,61.0,2.0,1.0,0,1016.8,5.6,12.6,1018.7
0.0,37.0,73.0,66.0,2.0,1.0,0,1017.0,5.4,12.4,1018.0
0.0,43.0,80.0,75.0,5.0,1.0,0,1014.4,5.4,11.5,1016.2
0.0,35.0,68.0,64.0,1.0,2.0,0,1016.9,6.2,11.3,1017.8
0.0,30.0,71.0,65.0,1.0,1.0,0,1019.6,5.6,11.9,1020.6
0.0,43.0,66.0,70.0,3.0,4.0,0,1020.0,5.4,6.7,1022.6
1.6,39.0,87.0,70.0,7.0,6.0,1,1018.0,5.0,10.2,1019.7
0.0,35.0,78.0,87.0,6.0,8.0,0,1017.1,4.8,2.7,1018.4
19.6,41.0,96.0,68.0,8.0,7.0,1,1018.0,5.4,0.9,1019.9
8.4,35.0,61.0,51.0,3.0,1.0,1,1019.4,3.4,10.8,1021.0
0.0,46.0,60.0,51.0,2.0,7.0,0,1019.7,6.2,11.4,1020.4
0.0,50.0,59.0,67.0,6.0,7.0,0,1018.6,6.6,7.3,1020.6
0.4,52.0,62.0,76.0,7.0,6.0,0,1017.1,6.4,6.5,1019.4
6.0,56.0,61.0,54.0,6.0,5.0,1,1017.6,7.4,11.8,1018.2
0.0,39.0,56.0,56.0,7.0,3.0,0,1016.1,7.4,11.4,1017.6
0.0,35.0,48.0,52.0,1.0,1.0,0,1014.2,7.6,12.6,1016.4
0.2,43.0,70.0,62.0,4.0,7.0,0,1010.9,6.4,8.6,1013.6
0.8,56.0,66.0,55.0,4.0,2.0,0,1015.4,7.1,9.6,1014.4
0.0,28.0,43.0,47.0,1.0,1.0,0,1020.5,6.8,12.9,1021.9
0.0,35.0,53.0,52.0,1.0,3.0,0,1017.2,5.8,12.3,1019.4
0.0,41.0,73.0,71.0,6.0,3.0,0,1013.5,6.6,10.0,1015.7
0.0,52.0,82.0,77.0,5.0,6.0,0,1012.5,6.4,9.7,1014.2
3.4,39.0,86.0,69.0,6.0,6.0,1,1015.6,5.2,9.4,1017.5975008330557
0.0,33.0,63.0,60.0,4.0,2.0,0,1018.7,5.4,12.7,1019.7
0.0,33.0,65.0,56.0,6.0,2.0,0,1022.1,7.0,12.4,1022.9
0.0,33.0,53.0,58.0,5.0,1.0,0,1020.9,7.0,11.6,1023.8
0.0,31.0,53.0,55.0,7.0,1.0,0,1021.4,7.0,10.9,1022.4
0.0,28.0,59.0,60.0,3.0,2.0,0,1021.9,5.8,10.8,1023.0
0.0,26.0,65.0,64.0,5.0,7.0,0,1021.5,5.4,9.3,1022.7
0.0,35.0,64.0,61.0,2.0,1.0,0,1018.8,4.8,11.8,1020.7
0.0,30.0,63.0,61.0,1.0,3.0,0,1018.5,6.0,10.4,1019.4
0.0,19.0,71.0,69.0,7.0,7.0,0,1015.7,5.8,0.5,1018.3
0.0,41.0,66.0,90.0,7.0,8.0,0,1014.6,1.8,3.9,1015.2
1.0,37.0,53.0,50.0,3.0,7.0,0,1016.3,6.2,10.0,1017.5
0.0,39.0,43.0,52.0,1.0,1.0,0,1015.4,7.0,12.8,1016.8
0.0,33.0,40.0,43.0,2.0,1.0,0,1015.3,8.0,12.2,1016.5
0.0,41.0,62.0,53.0,2.0,5.0,0,1019.6,7.6,11.0,1019.6
0.0,52.0,62.0,49.0,7.0,5.0,0,1022.0,8.8,9.2,1023.0
0.0,52.0,63.0,59.0,8.0,5.0,0,1021.8,8.6,9.4,1022.9
0.0,54.0,65.0,61.0,6.0,1.0,0,1020.1,8.4,11.2,1021.8
0.0,48.0,61.0,63.0,4.0,6.0,0,1020.4,8.6,9.7,1021.1
0.0,41.0,64.0,66.0,4.0,3.0,0,1021.5,6.8,11.8,1021.9
0.0,41.0,68.0,64.0,3.0,1.0,0,1021.6,7.0,13.2,1023.0
0.0,33.0,55.0,56.0,1.0,1.0,0,1018.9,8.0,11.3,1021.5
0.0,33.0,59.0,58.0,7.0,5.0,0,1014.2,6.4,8.9,1016.3
0.0,39.0,81.0,70.0,7.0,3.0,0,1012.3,6.2,7.1,1013.8
0.6,33.0,74.0,70.0,7.0,7.0,0,1012.0,5.6,9.5,1012.7
0.0,54.0,85.0,90.0,7.0,8.0,0,1006.9,6.0,1.1,1008.8
43.8,59.0,96.0,95.0,8.0,7.0,1,1005.2,4.4,0.0,1006.5
15.4,63.0,86.0,93.0,7.0,7.0,1,1003.3,1.0,0.1,1006.1
54.8,67.0,86.0,75.0,7.0,5.0,1,1001.9,4.742702702702703,5.5,1001.6
1.2,33.0,78.0,67.0,5.0,4.0,1,1009.5,6.0,12.3,1008.1
0.0,26.0,77.0,72.0,1.0,4.0,0,1015.8,5.4,4.7,1016.1
0.0,35.0,83.0,82.0,5.0,7.0,0,1013.8,1.8,9.7,1015.4
1.8,46.0,94.0,77.0,8.0,7.0,1,1012.0,5.2,3.2,1012.7
34.4,37.0,93.0,96.0,7.0,8.0,1,1013.9,5.6,0.0,1014.1
71.0,39.0,95.0,95.0,8.0,8.0,1,1013.7,4.742702702702703,0.2,1014.0
32.6,46.0,89.0,71.0,8.0,6.0,1,1014.5,3.0,2.7,1015.3
0.4,48.0,78.0,77.0,6.0,5.0,0,1015.6,3.4,9.2,1016.9
0.0,50.0,76.0,72.0,5.0,6.0,0,1015.9,6.0,11.2,1017.2
0.0,50.0,73.0,74.0,4.0,6.0,0,1015.8,6.4,12.2,1016.9
0.4,44.0,76.0,75.0,2.0,5.0,0,1017.1,6.0,12.4,1018.0
0.0,48.0,73.0,66.0,2.0,6.0,0,1017.5,6.0,10.9,1018.8
0.0,41.0,70.0,71.0,5.0,5.0,0,1016.0,8.0,11.5,1018.2
0.0,33.0,80.0,74.0,7.0,8.0,0,1013.6,6.8,2.9,1015.1
5.2,26.0,73.0,72.0,5.0,3.0,1,1012.7,3.6,12.7,1013.2
23.8,33.0,92.0,75.0,5.0,2.0,1,1016.4,4.742702702702703,11.2,1016.6
0.0,35.0,72.0,67.0,2.0,3.0,0,1019.4,5.8,12.1,1019.6
5.4,37.0,76.0,77.0,6.0,7.0,1,1019.5,7.6,9.1,1020.2
1.2,46.0,71.0,69.0,7.0,6.0,1,1018.8,5.0,9.4,1020.1
0.4,42.607419898819565,67.0,69.0,3.0,3.0,0,1017.1,7.0,11.9,1018.1
1.4,54.0,77.0,72.0,5.0,4.0,1,1016.3,7.2,11.7,1017.1
0.4,50.0,67.0,66.0,2.0,2.0,0,1015.2,6.6,11.3,1016.5
4.0,50.0,77.0,75.0,6.0,4.0,1,1013.8,8.0,8.7,1014.9
5.2,54.0,76.0,71.0,4.0,5.0,1,1015.2,6.2,11.6,1015.3
0.0,59.0,69.0,61.0,4.0,3.0,0,1016.2,8.0,12.3,1017.6
0.0,50.0,66.0,63.0,5.0,5.0,0,1014.6,9.2,10.4,1016.4
0.6,44.0,72.0,57.0,5.0,4.0,0,1013.2,6.4,7.3,1014.7
0.2,50.0,62.0,59.0,1.0,3.0,0,1011.2,7.4,13.1,1013.7
0.0,39.0,64.0,64.0,1.0,4.0,0,1008.6,7.8,11.8,1010.8
0.0,30.0,71.0,62.0,3.0,5.0,0,1008.3,7.2,12.3,1009.7
0.0,26.0,66.0,64.0,7.0,5.0,0,1009.7,6.2,8.2,1010.6
0.6,41.0,87.0,75.0,4.0,3.0,0,1008.7,5.6,10.5,1010.3
0.0,33.0,69.0,66.0,2.0,4.0,0,1009.4,6.6,12.1,1010.8
0.0,30.0,67.0,67.0,1.0,1.0,0,1010.9,5.2,13.2,1011.4
0.0,43.0,75.0,76.0,5.0,7.0,0,1012.9,5.4,8.6,1013.8
3.0,78.0,93.0,93.0,8.0,8.0,1,1009.6,4.8,0.0,1012.0
76.8,67.0,94.0,96.0,8.0,8.0,1,1006.3,4.742702702702703,0.0,1007.5
31.6,59.0,93.0,91.0,7.0,7.0,1,1007.3,1.8,0.6,1008.4
3.0,63.0,91.0,89.0,7.0,7.0,1,1012.1,2.6,0.0,1011.3
4.8,59.0,83.0,74.0,8.0,8.0,1,1010.9,2.6,0.2,1013.2
0.2,56.0,69.0,71.0,7.0,7.0,0,1007.0,3.6,1.1,1009.0
0.0,44.0,71.0,66.0,7.0,6.0,0,1005.4,7.2,7.2,1006.8
0.0,44.0,67.0,68.0,1.0,4.0,0,1007.0,6.2,11.6,1007.3
0.0,48.0,81.0,79.0,7.0,6.0,0,1006.3,8.6,10.7,1007.9
0.0,39.0,88.0,94.0,7.0,8.0,0,1006.7,5.6,1.4,1007.2
37.0,43.0,85.0,82.0,7.0,7.0,1,1008.6,5.8,3.1,1009.3
0.0,48.0,83.0,88.0,8.0,8.0,0,1007.4,1.4,0.4,1008.6
1.0,37.0,80.0,80.0,6.0,7.0,0,1008.2,1.0,4.6,1008.5
0.0,46.0,84.0,88.0,7.0,8.0,0,1007.9,4.6,0.9,1009.4
1.4,50.0,91.0,91.0,7.0,7.0,1,1005.8,3.0,2.3,1005.9
8.2,41.0,96.0,92.0,8.0,7.0,1,1012.1,2.4,0.2,1011.9
1.8,48.0,61.0,50.0,5.0,3.0,1,1015.2,3.4,9.2,1016.4
0.0,39.0,74.0,57.0,6.0,2.0,0,1018.7,8.8,6.3,1019.1
0.0,37.0,64.0,58.0,7.0,7.0,0,1019.2,6.0,1.1,1020.7
0.0,41.0,65.0,62.0,6.0,4.0,0,1017.9,6.0,7.1,1018.6
5.2,54.0,77.0,65.0,4.0,3.0,1,1018.6,8.2,11.4,1019.2
0.4,54.0,66.0,62.0,3.0,3.0,0,1018.2,7.8,11.0,1019.9
0.8,50.0,73.0,66.0,5.0,5.0,0,1017.0,6.8,11.5,1019.0
0.0,46.0,67.0,60.0,5.0,3.0,0,1017.7,8.0,11.6,1018.5
0.0,52.0,62.0,54.0,6.0,7.0,0,1018.1,9.0,5.0,1019.9
0.0,52.0,58.0,59.0,1.0,4.0,0,1016.0,6.8,10.4,1018.8
0.0,65.0,68.0,71.0,5.0,7.0,0,1015.3,7.2,4.9,1016.0
3.2,65.0,83.0,89.0,8.0,8.0,1,1015.5,7.2,0.6,1016.2
10.0,61.0,92.0,95.0,8.0,8.0,1,1016.7,2.8,0.0,1017.5
8.6,57.0,82.0,62.0,7.0,4.0,1,1018.3,0.8,8.4,1019.6
0.0,50.0,65.0,54.0,4.0,2.0,0,1017.8,7.4,11.1,1019.7
0.0,50.0,67.0,58.0,3.0,2.0,0,1017.2,8.0,11.1,1019.3
0.0,46.0,69.0,65.0,6.0,7.0,0,1016.3,7.2,7.6,1018.5
0.0,46.0,81.0,73.0,8.0,7.0,0,1014.0,7.4,5.6,1016.8
0.6,37.0,76.0,65.0,7.0,4.0,0,1012.2,5.6,4.5,1014.0
0.2,42.607419898819565,68.0,66.0,5.0,7.0,0,1010.4,4.2,6.4,1012.0
2.0,41.0,82.0,75.0,3.0,4.0,1,1007.1,5.0,10.4,1009.4
0.0,37.0,79.0,68.0,1.0,3.0,0,1009.0,4.8,10.7,1009.6
0.4,52.0,93.0,96.0,8.0,8.0,0,1010.7,5.4,0.7,1011.9
9.8,56.0,91.0,90.0,7.0,8.0,1,1010.8,2.0,0.2,1012.3
19.6,43.0,95.0,94.0,8.0,7.0,1,1007.4,0.0,1.5,1009.3
2.0,31.0,87.0,81.0,7.0,6.0,1,1009.9,1.2,6.8,1011.3
1.2,33.0,89.0,84.0,7.0,7.0,1,1009.5,5.2,4.8,1011.0
1.2,26.0,82.0,78.0,5.0,4.0,1,1006.2,4.0,11.3,1009.1
0.2,33.0,86.0,80.0,1.0,7.0,0,1005.5,5.2,7.0,1006.9
3.4,30.0,83.0,70.0,2.0,1.0,1,1009.7,4.2,11.1,1010.4
0.0,28.0,76.0,74.0,6.0,7.0,0,1013.3,5.2,8.5,1014.2
0.0,31.0,61.0,56.0,1.0,1.0,0,1013.4,4.8,10.5,1014.9
5.0,35.0,67.0,61.0,7.0,2.0,1,1013.4,5.8,6.9,1015.0
0.0,41.0,74.0,95.0,7.0,8.0,0,1011.5,5.4,6.4,1013.7
2.0,39.0,83.0,79.0,5.0,5.0,1,1008.7,4.6,10.7,1011.0
0.0,35.0,78.0,76.0,6.0,6.0,0,1008.1,4.6,5.7,1009.9
0.0,56.0,84.0,85.0,7.0,8.0,0,1002.5,4.0,2.6,1007.2
7.6,52.0,95.0,95.0,8.0,7.0,1,995.2,4.0,2.8,994.6
8.0,50.0,72.0,67.0,2.0,3.0,1,1001.0,3.0,9.1,1002.0
1.4,56.0,58.0,49.0,2.0,5.0,1,1009.5,8.0,9.6,1008.9
0.0,35.0,56.0,56.0,7.0,5.0,0,1013.8,8.0,6.1,1015.5
0.0,30.0,58.0,53.0,1.0,1.0,0,1017.0,4.8,10.6,1018.0
0.0,39.0,57.0,51.0,1.0,1.0,0,1019.4,6.2,11.0,1020.2
0.4,37.0,77.0,55.0,6.0,3.0,0,1018.9,7.0,9.7,1020.7
7.4,31.0,89.0,72.0,7.0,3.0,1,1017.0,6.6,7.4,1019.4
0.2,30.0,63.0,60.0,1.0,6.0,0,1016.3,3.6,9.7,1018.2
0.0,26.0,64.0,59.0,2.0,3.0,0,1017.5,5.8,11.3,1018.4
0.0,31.0,61.0,55.0,1.0,1.0,0,1018.5,5.8,11.2,1019.7
0.0,30.0,56.0,53.0,1.0,5.0,0,1018.8,5.6,10.3,1020.7
0.0,35.0,63.0,61.0,2.0,1.0,0,1017.9,5.2,11.1,1020.0
0.0,26.0,48.0,56.0,1.0,1.0,0,1017.1,5.8,11.3,1019.0
2.2,35.0,77.0,57.0,8.0,1.0,1,1018.6,5.2,5.7,1019.2
0.0,33.0,65.0,54.0,4.0,6.0,0,1020.6,5.6,6.1,1022.4
0.0,37.0,50.0,50.0,1.0,2.0,0,1022.1,5.4,10.5,1023.8
0.2,33.0,62.0,76.0,7.0,7.0,0,1022.5,7.0,3.4,1024.5
0.8,52.0,67.0,57.0,5.0,4.0,0,1021.3,4.0,8.7,1023.8
0.0,44.0,68.0,61.0,7.0,4.0,0,1021.2,6.6,7.3,1023.1
5.8,41.0,75.0,73.0,7.0,7.0,1,1018.3,5.4,6.5,1020.4
0.0,46.0,69.0,67.0,4.0,6.0,0,1017.0,4.0,9.1,1019.5
0.0,56.0,75.0,80.0,7.0,7.0,0,1017.2,5.4,7.6,1017.4
3.6,48.0,84.0,75.0,7.0,7.0,1,1019.0,5.0,5.4,1019.9
0.0,37.0,74.0,63.0,4.0,1.0,0,1018.6,4.6,9.8,1020.0
0.0,35.0,74.0,77.0,6.0,3.0,0,1016.1,5.0,9.4,1018.6
5.6,37.0,95.0,74.0,7.0,5.0,1,1013.1,2.8,6.8,1015.4
1.6,24.0,77.0,65.0,6.0,6.0,1,1013.8,2.6,8.7,1015.4
1.6,48.0,95.0,91.0,8.0,8.0,1,1010.8,5.2,0.3,1014.0
