MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
17.7,0.2,39.0,87.0,82.0,8.0,7.0,0,21.5,25.7,4.5,1015.8,1013.2
15.3,1.0,28.0,98.0,55.0,8.0,7.0,0,24.4,26.2,2.9,1016.6,1015.2
13.6,0.0,44.0,83.0,42.0,1.0,6.0,0,24.2,26.8,10.9,1020.0,1019.4
12.5,0.0,22.0,70.0,36.0,4.0,1.0,0,27.2,28.3,10.8,1021.4,1018.2
15.8,0.0,17.0,80.0,44.0,6.0,5.0,0,27.2,27.9,7.0,1019.2,1016.8
14.2,0.0,19.0,81.0,40.0,4.0,6.0,0,28.2,28.9,9.9,1016.8,1013.7
17.8,0.0,20.0,72.0,87.0,7.0,8.0,0,20.2,20.5,0.0,1016.2,1016.6
17.2,13.8,28.0,88.0,94.0,8.0,8.0,1,17.2,18.2,0.0,1017.6,1016.5
16.0,9.8,17.0,97.0,78.0,8.0,7.0,1,19.9,22.2,2.8,1019.3,1018.3
14.4,3.6,26.0,71.0,47.0,1.0,3.0,1,23.9,24.4,9.9,1022.2,1020.3
14.5,0.0,41.0,52.0,45.0,6.0,7.0,0,22.2,23.3,7.9,1025.0,1021.3
13.5,0.0,31.0,64.0,48.0,7.0,7.0,0,23.1,23.7,8.9,1023.3,1018.6
16.7,0.8,20.0,87.0,56.0,8.0,8.0,0,20.8,21.1,0.2,1020.6,1017.4
16.4,7.6,24.0,95.0,95.0,8.0,8.0,1,17.6,19.2,0.0,1015.3,1010.9
16.4,20.0,39.0,89.0,88.0,7.0,7.0,1,19.0,23.4,2.8,1006.8,1005.5
11.4,2.6,26.0,61.0,46.0,1.0,4.0,1,22.9,24.0,10.5,1014.2,1013.7
9.6,0.0,31.0,69.0,42.0,1.0,3.0,0,22.8,23.2,11.0,1018.9,1016.0
9.6,0.0,28.0,64.0,41.0,1.0,3.0,0,20.2,21.0,10.6,1021.0,1018.4
9.4,0.0,19.0,61.0,40.0,1.0,1.0,0,21.4,22.2,10.8,1021.9,1018.8
7.8,0.0,26.0,74.0,38.0,1.0,5.0,0,21.6,21.9,10.7,1021.5,1018.2
6.3,0.0,22.0,73.0,43.0,1.0,1.0,0,21.1,21.2,10.6,1021.6,1018.9
6.8,0.0,41.0,79.0,42.0,3.0,7.0,0,21.0,21.9,9.0,1018.4,1014.2
4.8,0.0,30.0,71.0,38.0,0.0,1.0,0,16.8,17.6,10.5,1018.8,1016.5
2.4,0.0,28.0,78.0,47.0,1.0,7.0,0,15.7,17.0,8.4,1019.8,1017.5
1.8,0.0,22.0,75.0,45.0,1.0,7.0,0,17.6,18.7,10.0,1022.5,1019.2
9.0,0.0,20.0,78.0,42.0,5.0,5.0,0,21.6,22.6,9.5,1019.6,1016.0
11.8,1.8,44.0,76.0,58.0,7.0,7.0,1,21.3,22.2,5.7,1017.8,1013.7
9.2,0.4,30.0,86.0,37.0,1.0,1.0,0,21.0,21.2,9.8,1015.7,1015.0
5.3,0.0,35.0,73.0,53.0,0.0,1.0,0,21.9,22.4,9.9,1020.5,1015.5
13.1,0.0,30.0,84.0,45.0,7.0,6.0,0,21.1,22.5,3.6,1015.4,1012.9
7.1,0.0,28.0,80.0,46.0,1.0,3.0,0,21.7,22.7,9.0,1022.1,1019.8
11.7,0.0,39.0,64.0,51.0,3.0,6.0,0,22.6,23.7,8.3,1024.0,1019.3
12.5,0.0,54.0,75.0,55.0,7.0,7.0,0,23.2,23.6,1.7,1016.6,1010.5
10.1,3.0,33.0,84.0,50.0,6.0,1.0,1,16.2,16.7,9.0,1015.8,1015.4
3.7,0.0,24.0,81.0,48.0,1.0,2.0,0,16.7,18.1,10.2,1017.7,1014.0
7.1,0.0,28.0,77.0,49.0,7.0,7.0,0,14.2,15.3,1.5,1008.8,1002.6
7.1,6.2,37.0,94.0,87.0,8.0,7.0,1,8.9,10.8,0.0,998.5,999.0
6.9,1.2,43.0,76.0,58.0,5.0,7.0,1,11.5,12.2,4.3,1007.6,1009.8
5.7,0.0,28.0,79.0,56.0,7.0,6.0,0,13.6,15.2,1.8,1020.6,1020.2
9.7,1.0,31.0,94.0,51.0,8.0,4.0,0,16.1,16.6,6.4,1023.6,1021.4
0.8,0.0,26.0,73.0,45.0,1.0,3.0,0,16.3,17.3,9.8,1025.5,1023.5
3.4,0.0,35.0,63.0,36.0,1.0,1.0,0,17.5,17.8,9.8,1027.4,1024.2
6.4,0.0,28.0,59.0,49.0,7.0,7.0,0,18.4,19.5,7.0,1026.0,1021.8
11.6,0.0,19.0,69.0,94.0,7.0,7.0,0,13.6,15.3,0.2,1021.9,1019.7
12.1,4.4,30.0,82.0,56.0,4.0,3.0,1,18.2,18.6,8.5,1024.8,1024.3
3.7,0.0,24.0,86.0,50.0,1.0,3.0,0,19.3,19.7,9.7,1031.0,1028.6
7.3,0.0,28.0,71.0,48.0,2.0,1.0,0,20.0,20.3,9.3,1030.4,1026.8
6.2,0.0,19.0,73.0,53.0,3.0,1.0,0,20.1,20.2,9.3,1029.0,1025.4
6.0,0.0,19.0,75.0,49.0,3.0,4.0,0,19.6,20.8,8.9,1028.3,1025.3
7.7,0.0,22.0,78.0,44.0,1.0,3.0,0,20.9,21.8,9.7,1030.3,1027.7
7.1,0.0,19.0,77.0,45.0,3.0,6.0,0,20.8,21.8,5.8,1029.8,1026.2
11.1,0.0,19.0,79.0,61.0,7.0,7.0,0,19.0,19.8,2.3,1028.7,1025.6
9.8,0.0,19.0,77.0,46.0,2.0,1.0,0,22.3,23.3,8.6,1026.2,1022.7
10.0,1.0,17.0,84.0,63.0,7.0,2.0,0,19.1,19.8,5.4,1023.5,1020.8
5.0,0.0,17.0,88.0,51.0,1.0,3.0,0,20.6,21.7,8.5,1025.4,1022.9
8.0,0.0,30.0,84.0,38.0,2.0,5.0,0,22.9,23.7,8.0,1023.7,1018.9
9.6,0.0,43.0,68.0,34.0,1.0,2.0,0,23.5,24.2,8.1,1018.3,1013.4
11.0,0.0,17.0,91.0,65.0,7.0,7.0,0,18.3,18.9,3.5,1017.5,1015.8
7.6,0.0,28.0,85.0,67.0,1.0,7.0,0,20.0,20.4,6.4,1019.6,1018.2
9.5,0.2,26.0,82.0,47.0,5.0,5.0,0,23.5,24.0,7.3,1023.1,1019.1
14.6,0.0,91.0,45.0,92.0,7.0,7.0,0,14.2,20.8,0.0,1011.6,1008.3
8.0,24.8,28.0,87.0,81.0,7.0,7.0,1,13.2,13.7,1.2,1015.1,1016.8
6.7,0.0,17.0,99.0,64.0,8.0,3.0,0,16.0,18.0,4.9,1024.9,1022.9
5.0,0.0,30.0,79.0,54.0,1.0,2.0,0,18.2,18.6,8.0,1026.3,1023.3
9.7,0.0,39.0,72.0,84.0,4.0,7.0,0,15.2,18.7,4.1,1023.5,1020.0
11.9,27.2,35.0,93.0,77.0,7.0,7.0,1,13.6,15.0,0.7,1017.6,1017.3
9.2,5.0,26.0,97.0,83.0,7.0,7.0,1,12.8,14.0,0.8,1019.0,1017.3
10.3,9.2,31.0,92.0,80.0,8.0,7.0,1,12.5,12.7,0.0,1020.5,1019.9
10.0,0.0,20.0,92.0,74.0,7.0,7.0,0,14.2,14.7,0.0,1026.3,1025.3
3.7,0.0,24.0,99.0,65.0,8.0,5.0,0,15.9,16.6,5.6,1028.6,1025.9
3.1,0.0,24.0,96.0,60.0,1.0,3.0,0,16.8,17.7,8.5,1028.7,1026.7
1.9,0.0,22.0,84.0,59.0,1.0,1.0,0,14.8,15.0,9.2,1030.3,1027.3
2.9,0.0,15.0,81.0,38.0,1.0,1.0,0,14.3,15.1,8.5,1029.3,1027.9
0.2,0.0,19.0,73.0,54.0,0.0,1.0,0,17.0,18.1,9.1,1031.1,1029.0
1.7,0.0,19.0,79.0,51.0,2.0,3.0,0,16.1,17.2,8.8,1032.8,1028.4
1.9,0.0,22.0,84.0,59.0,1.0,2.0,0,15.4,16.7,7.1,1027.6,1022.8
6.1,0.0,20.0,78.0,59.0,5.0,7.0,0,15.9,17.1,6.2,1020.6,1018.4
9.7,0.6,26.0,81.0,93.0,7.0,7.0,0,12.2,12.6,0.0,1017.0,1013.7
7.1,5.2,20.0,99.0,95.0,8.0,7.0,1,11.5,12.6,0.0,1013.3,1011.9
8.3,13.6,35.0,93.0,59.0,6.0,1.0,1,14.7,15.1,6.9,1015.2,1015.3
2.3,0.0,24.0,99.0,80.0,7.0,7.0,0,11.3,11.5,0.1,1024.1,1023.1
5.5,4.4,30.0,88.0,80.0,8.0,7.0,1,11.0,11.6,1.6,1028.1,1028.5
2.6,0.2,19.0,99.0,93.0,8.0,7.0,0,8.3,8.6,0.0,1032.4,1030.4
4.9,0.0,26.0,99.0,71.0,8.0,7.0,0,13.6,14.1,4.6,1028.2,1023.4
4.8,0.0,20.0,84.0,53.0,2.0,3.0,0,16.5,17.1,9.1,1019.6,1015.9
4.7,0.0,20.0,88.0,78.0,7.0,7.0,0,13.1,14.4,2.4,1020.6,1020.1
1.2,1.2,17.0,94.0,60.0,1.0,4.0,1,14.9,15.8,8.1,1024.3,1020.4
5.1,0.0,54.0,81.0,85.0,8.0,7.0,0,11.0,12.3,1.1,1013.1,1005.2
5.3,4.2,70.0,81.0,95.0,8.0,8.0,1,9.3,11.4,0.4,1007.6,1004.8
6.2,8.0,56.0,88.0,67.0,8.0,6.0,1,11.9,12.8,2.5,1016.4,1017.3
9.1,0.2,39.0,86.0,76.0,8.0,6.0,0,12.8,13.7,1.8,1022.1,1021.7
3.7,0.2,39.0,94.0,65.0,7.0,7.0,0,13.0,13.8,3.6,1020.6,1014.6
7.9,0.4,43.0,77.0,72.0,7.0,7.0,0,10.6,11.8,0.4,1003.6,1000.4
5.6,3.8,43.0,97.0,89.0,8.0,7.0,1,8.7,8.9,0.3,1007.1,1008.0
4.8,4.2,31.0,88.0,73.0,7.0,7.0,1,9.0,9.8,4.2,1020.3,1020.6
5.2,3.2,28.0,96.0,85.0,8.0,7.0,1,8.8,10.4,0.2,1027.4,1028.3
3.1,0.2,19.0,100.0,83.0,8.0,7.0,0,9.9,10.7,2.0,1030.6,1028.4
3.3,0.4,17.0,100.0,89.0,8.0,8.0,0,8.4,8.6,0.0,1028.9,1025.1
0.3,0.0,26.0,83.0,54.0,1.0,2.0,0,13.6,14.6,8.1,1022.2,1017.7
3.5,0.2,31.0,95.0,89.0,8.0,7.0,0,9.2,9.6,0.0,1017.5,1016.7
6.2,2.0,31.0,95.0,84.0,8.0,8.0,1,8.6,8.8,0.0,1016.9,1015.6
5.0,0.2,20.0,93.0,76.0,7.0,8.0,0,10.7,11.3,2.5,1018.5,1016.5
4.6,0.0,31.0,82.0,57.0,7.0,7.0,0,12.5,13.7,2.7,1017.4,1012.4
5.9,0.0,37.0,64.0,54.0,7.0,6.0,0,12.2,12.6,1.8,1004.7,1000.1
5.4,1.0,41.0,84.0,73.0,7.0,7.0,0,9.6,10.3,1.6,1009.4,1011.2
6.8,0.6,28.0,88.0,78.0,8.0,7.0,0,9.8,11.4,1.9,1021.5,1020.1
5.9,0.8,41.0,87.0,54.0,7.0,5.0,0,10.6,11.4,3.0,1020.7,1020.9
-3.3,0.8,24.0,76.0,51.0,1.0,1.0,0,11.9,12.3,8.3,1030.9,1030.1
-1.5,0.0,24.0,83.0,59.0,3.0,6.0,0,11.7,13.1,6.8,1033.5,1029.3
3.7,0.0,33.0,77.0,92.0,7.0,8.0,0,10.4,12.1,0.0,1022.9,1019.0
9.3,9.8,30.0,96.0,64.0,8.0,4.0,1,13.9,14.8,6.2,1014.5,1013.8
7.5,1.8,70.0,96.0,49.0,7.0,5.0,1,11.1,12.2,5.5,1014.4,1012.5
3.2,3.8,54.0,87.0,53.0,8.0,3.0,1,11.1,11.8,6.2,1018.1,1019.0
-1.2,0.0,30.0,94.0,55.0,5.0,1.0,0,12.2,12.5,5.7,1027.1,1026.2
-1.6,0.0,17.0,85.0,49.0,3.0,7.0,0,12.2,13.2,8.6,1029.0,1026.5
-0.2,0.0,19.0,82.0,65.0,6.0,7.0,0,12.4,13.0,5.5,1026.9,1023.7
-0.8,0.0,13.0,81.0,54.0,1.0,1.0,0,14.1,14.9,9.5,1026.1,1023.2
-1.7,0.0,24.0,81.0,67.0,3.0,6.0,0,13.5,14.5,7.4,1025.6,1021.1
5.1,0.4,31.0,77.0,68.0,8.0,8.0,0,12.8,13.9,0.9,1019.8,1016.4
1.9,0.2,17.0,82.0,60.0,1.0,3.0,0,15.6,17.6,9.3,1021.4,1020.1
-0.2,0.0,24.0,97.0,71.0,7.0,6.0,0,13.5,14.6,2.8,1025.7,1023.9
3.9,0.0,22.0,97.0,73.0,1.0,5.0,0,12.1,13.0,3.0,1027.6,1025.1
1.1,0.0,19.0,99.0,63.0,8.0,7.0,0,15.1,15.2,2.1,1023.2,1019.1
4.2,0.0,37.0,71.0,43.0,3.0,1.0,0,16.8,16.9,9.4,1019.3,1016.1
5.5,0.0,35.0,79.0,66.0,7.0,7.0,0,15.7,16.7,2.4,1019.4,1017.2
2.9,0.0,52.0,68.0,29.0,0.0,1.0,0,19.5,19.7,9.6,1013.9,1006.4
4.5,0.0,54.0,85.0,78.0,7.0,6.0,0,8.3,9.4,3.3,1011.9,1011.3
1.5,1.6,33.0,82.0,36.0,2.0,1.0,1,10.6,11.0,9.6,1028.3,1029.0
-1.6,0.0,24.0,73.0,36.0,0.0,1.0,0,13.3,13.7,9.9,1034.7,1032.1
-1.5,0.0,17.0,70.0,34.0,0.0,1.0,0,14.0,14.6,9.7,1034.8,1031.5
-3.0,0.0,26.0,74.0,46.0,0.0,1.0,0,13.1,13.3,9.2,1035.2,1032.6
-2.6,0.0,26.0,75.0,50.0,7.0,6.0,0,14.1,14.2,5.9,1035.0,1031.0
2.1,0.0,28.0,81.0,57.0,7.0,7.0,0,13.1,14.1,5.9,1032.0,1029.2
0.3,0.0,13.0,90.0,64.0,7.0,7.0,0,13.2,13.5,0.7,1032.6,1030.1
-0.1,0.0,17.0,87.0,55.0,4.0,5.0,0,12.8,14.5,7.2,1031.5,1027.7
4.5,0.0,48.0,74.0,43.0,6.0,1.0,0,13.7,15.0,8.4,1023.9,1022.0
-1.5,0.0,35.0,75.0,30.0,1.0,2.0,0,11.5,11.9,8.8,1028.1,1026.3
-0.4,0.0,31.0,61.0,32.0,1.0,0.0,0,13.5,13.6,10.6,1031.6,1029.0
-1.9,0.0,24.0,67.0,43.0,0.0,0.0,0,13.8,14.3,10.6,1034.2,1031.8
-1.4,0.0,20.0,69.0,34.0,0.0,1.0,0,15.1,15.9,9.8,1035.6,1032.5
2.5,0.0,30.0,63.0,43.0,1.0,1.0,0,16.2,16.5,10.5,1031.1,1025.2
3.2,0.0,26.0,65.0,53.0,7.0,7.0,0,15.3,15.8,2.3,1021.9,1017.5
8.1,3.8,39.0,87.0,64.0,8.0,7.0,1,14.3,14.9,0.6,1012.2,1009.0
7.9,4.0,35.0,61.0,64.0,7.0,7.0,1,16.0,18.3,6.2,1012.2,1012.1
4.3,0.0,31.0,76.0,54.0,5.0,7.0,0,15.9,18.3,6.2,1020.2,1019.3
1.4,0.0,17.0,72.0,54.0,0.0,1.0,0,15.2,16.4,10.7,1026.2,1024.5
1.4,0.0,24.0,71.0,46.0,1.0,1.0,0,16.2,17.2,9.9,1030.3,1027.1
2.7,0.0,31.0,65.0,51.0,6.0,1.0,0,16.8,17.4,9.2,1031.9,1028.3
3.0,0.0,28.0,70.0,52.0,0.0,1.0,0,17.9,18.4,10.2,1031.3,1027.6
3.8,0.0,33.0,78.0,52.0,3.0,4.0,0,19.1,19.5,8.8,1029.2,1025.5
0.5,0.4,28.0,84.0,59.0,3.0,7.0,0,14.1,15.2,7.2,1027.1,1023.8
4.2,0.0,30.0,90.0,51.0,7.0,7.0,0,16.9,17.9,1.5,1025.4,1023.5
1.3,0.0,26.0,77.0,42.0,0.0,2.0,0,17.5,18.4,10.4,1027.8,1025.6
1.5,0.0,15.0,71.0,42.0,1.0,1.0,0,17.8,18.6,10.6,1029.9,1026.9
0.0,0.0,19.0,73.0,52.0,0.0,1.0,0,17.4,17.8,10.2,1029.4,1025.4
0.4,0.0,17.0,79.0,35.0,0.0,1.0,0,18.1,19.0,10.4,1027.2,1022.9
2.0,0.0,15.0,75.0,36.0,0.0,1.0,0,18.7,19.6,10.9,1022.9,1018.0
4.9,0.0,41.0,68.0,30.0,3.0,6.0,0,21.2,21.5,5.1,1015.8,1009.7
7.1,1.4,61.0,83.0,49.0,6.0,2.0,1,14.9,15.9,8.5,1014.0,1012.9
0.8,0.8,37.0,57.0,41.0,0.0,1.0,0,14.1,14.8,11.0,1020.3,1016.8
-2.2,0.0,19.0,65.0,25.0,2.0,4.0,0,14.8,15.9,8.9,1019.7,1017.0
1.3,0.0,26.0,66.0,35.0,1.0,1.0,0,17.6,17.9,10.9,1024.4,1022.5
1.5,0.0,31.0,67.0,36.0,0.0,2.0,0,17.6,18.0,10.5,1031.1,1027.6
4.6,0.0,30.0,55.0,38.0,0.0,1.0,0,19.0,19.4,11.0,1031.1,1025.7
5.3,0.0,44.0,63.0,38.0,0.0,3.0,0,20.4,21.3,10.8,1026.7,1020.2
11.9,0.0,63.0,58.0,65.0,7.0,7.0,0,18.4,19.2,1.3,1014.9,1007.9
9.6,14.4,41.0,79.0,60.0,3.0,7.0,1,15.2,16.5,6.7,1012.9,1013.7
6.6,0.0,39.0,70.0,49.0,7.0,6.0,0,18.4,19.3,7.5,1019.4,1017.1
2.3,0.0,22.0,80.0,38.0,0.0,1.0,0,16.4,16.9,11.0,1025.5,1023.5
1.2,0.0,22.0,76.0,47.0,1.0,2.0,0,18.4,18.6,10.8,1026.2,1022.1
0.8,0.0,30.0,76.0,33.0,1.0,1.0,0,19.4,19.7,9.4,1021.8,1018.3
3.2,0.0,48.0,64.0,35.0,6.0,7.0,0,20.7,21.6,8.6,1017.5,1012.7
9.4,0.0,44.0,66.0,69.0,6.0,7.0,0,15.6,16.7,2.7,1010.5,1009.2
5.4,0.4,48.0,73.0,37.0,6.0,2.0,0,16.3,17.1,10.1,1015.5,1013.7
1.9,0.0,37.0,67.0,42.0,1.0,7.0,0,14.0,15.6,10.3,1022.1,1020.5
-1.5,0.0,26.0,75.0,34.0,1.0,1.0,0,16.5,17.2,10.5,1024.5,1020.5
-0.5,0.0,28.0,68.0,34.0,1.0,1.0,0,19.2,19.6,10.9,1025.1,1022.7
1.8,0.0,26.0,64.0,37.0,0.0,1.0,0,19.9,20.4,11.1,1030.6,1026.9
3.3,0.0,24.0,63.0,34.0,0.0,1.0,0,22.0,22.2,11.0,1031.4,1027.2
4.0,0.0,22.0,59.0,27.0,0.0,0.0,0,22.6,23.4,11.3,1029.1,1023.8
11.1,0.0,37.0,56.0,71.0,7.0,7.0,0,17.5,20.2,1.4,1021.5,1015.6
13.7,19.4,41.0,88.0,52.0,8.0,5.0,1,19.3,20.1,3.8,1012.2,1012.4
5.8,0.4,30.0,91.0,52.0,7.0,5.0,0,16.6,17.2,3.6,1018.9,1017.1
3.2,0.0,33.0,80.0,42.0,1.0,3.0,0,20.1,20.8,11.0,1022.4,1020.0
6.9,0.0,31.0,66.0,31.0,1.0,1.0,0,24.9,25.0,11.5,1021.6,1014.4
8.2,0.0,28.0,54.0,33.0,0.0,0.0,0,23.6,23.8,11.4,1016.0,1013.6
6.0,0.0,74.0,59.0,16.0,1.0,1.0,0,25.7,25.9,11.1,1014.2,1009.2
4.8,0.0,41.0,56.0,32.0,1.0,1.0,0,15.6,16.3,11.7,1022.7,1021.0
0.5,0.0,37.0,57.0,38.0,0.0,1.0,0,18.9,19.5,10.9,1023.7,1020.5
2.4,0.0,26.0,72.0,30.0,1.0,1.0,0,22.7,23.7,11.3,1020.7,1016.6
2.9,0.0,24.0,67.0,30.0,0.0,0.0,0,23.9,25.0,11.1,1019.3,1015.5
7.7,0.0,37.0,59.0,13.0,6.0,2.0,0,30.4,31.3,10.3,1017.4,1013.3
12.4,0.0,65.0,36.0,9.0,1.0,7.0,0,32.6,33.1,8.4,1014.1,1007.9
11.8,5.6,54.0,77.0,37.0,2.0,5.0,1,19.4,20.5,11.0,1012.4,1012.4
3.8,0.0,41.0,71.0,32.0,2.0,2.0,0,19.4,20.5,11.2,1020.6,1019.4
3.7,0.0,26.0,72.0,32.0,1.0,2.0,0,21.8,22.7,11.2,1023.5,1019.5
6.0,0.0,20.0,69.0,20.0,7.0,5.0,0,25.3,25.8,10.4,1018.5,1014.7
6.4,0.0,22.0,51.0,15.0,1.0,1.0,0,29.2,30.1,12.0,1016.3,1013.2
11.1,0.0,76.0,37.0,28.0,1.0,5.0,0,29.6,32.1,7.7,1014.6,1008.3
14.1,8.2,50.0,81.0,46.0,7.0,6.0,1,18.3,20.2,5.9,1007.0,1006.6
7.4,3.0,37.0,93.0,77.0,8.0,7.0,1,12.1,13.6,0.1,1012.8,1014.6
3.7,3.6,35.0,59.0,34.0,2.0,6.0,1,16.6,18.8,11.9,1018.0,1015.7
3.6,0.0,43.0,66.0,36.0,0.0,5.0,0,18.5,20.0,12.2,1019.3,1018.0
2.4,0.0,37.0,82.0,31.0,1.0,1.0,0,20.5,21.2,12.2,1025.0,1023.4
5.0,0.0,30.0,59.0,31.0,0.0,1.0,0,22.3,23.3,12.4,1028.7,1025.3
9.6,0.0,22.0,58.0,21.0,5.0,5.0,0,27.2,29.2,12.0,1026.4,1022.4
9.2,0.0,54.0,55.0,15.0,7.0,6.0,0,30.5,31.5,12.4,1024.3,1021.7
12.3,0.0,59.0,50.0,35.0,0.0,1.0,0,25.1,25.3,12.2,1028.4,1025.0
9.5,0.0,39.0,57.0,30.0,2.0,1.0,0,28.7,29.8,12.6,1024.3,1018.6
15.3,0.0,46.0,49.0,18.0,3.0,7.0,0,32.2,34.0,11.7,1017.9,1013.8
18.8,0.0,43.0,41.0,17.0,4.0,7.0,0,33.1,33.9,8.2,1015.3,1010.6
9.8,0.0,48.0,55.0,17.0,5.0,6.0,0,32.6,34.0,9.7,1016.3,1012.0
13.6,0.0,54.0,56.0,9.0,3.0,6.0,0,31.1,32.0,9.7,1011.8,1009.8
13.5,0.0,72.0,48.0,24.0,7.0,4.0,0,23.8,26.3,7.6,1006.5,1006.7
4.5,0.0,48.0,42.0,28.0,2.0,3.0,0,20.8,23.1,10.9,1015.8,1013.2
6.0,0.0,37.0,56.0,19.0,0.0,0.0,0,24.5,26.4,12.9,1018.8,1015.4
7.5,0.0,50.0,48.0,9.0,1.0,1.0,0,29.7,31.0,11.4,1016.0,1011.8
10.1,0.0,54.0,30.0,6.0,5.0,7.0,0,33.3,35.4,10.3,1012.3,1005.5
17.2,0.0,61.0,27.0,55.0,7.0,2.0,0,19.5,24.4,5.9,1003.0,1006.3
4.9,4.6,46.0,52.0,23.0,2.0,1.0,1,18.8,20.1,13.2,1020.7,1020.5
2.9,0.0,30.0,55.0,17.0,1.0,6.0,0,24.3,25.3,13.1,1024.1,1020.7
11.5,0.0,37.0,52.0,10.0,4.0,2.0,0,28.5,29.5,9.0,1020.9,1015.8
12.6,0.0,43.0,41.0,17.0,7.0,4.0,0,25.6,27.4,8.2,1013.8,1012.2
6.2,0.0,43.0,42.0,15.0,7.0,7.0,0,26.1,27.1,11.5,1015.5,1012.5
7.1,0.0,30.0,32.0,6.0,7.0,5.0,0,29.5,30.9,13.2,1018.6,1015.9
12.0,0.0,31.0,40.0,11.0,0.0,0.0,0,32.7,34.5,13.4,1019.8,1014.9
11.4,0.0,43.0,38.0,14.0,6.0,1.0,0,31.4,32.6,13.0,1016.5,1014.9
6.3,0.0,59.0,48.0,13.0,1.0,1.0,0,29.4,30.5,13.3,1018.2,1015.3
7.4,0.0,35.0,49.0,19.0,3.0,6.0,0,29.0,30.7,13.0,1018.5,1014.4
12.0,0.0,31.0,51.0,19.0,0.0,1.0,0,30.4,31.6,13.1,1017.4,1012.6
10.2,0.0,26.0,48.0,7.0,6.0,7.0,0,31.9,33.5,12.9,1015.4,1011.4
16.8,0.0,57.0,22.0,5.0,6.0,7.0,0,39.1,40.6,8.3,1009.6,1005.2
20.2,0.0,35.0,50.0,37.0,7.0,7.0,0,24.3,27.0,0.2,1008.4,1009.1
14.1,22.8,61.0,81.0,44.0,7.0,6.0,1,19.4,20.9,3.6,1005.2,1007.6
7.5,0.0,39.0,64.0,25.0,3.0,5.0,0,22.5,24.0,12.9,1015.1,1014.0
9.1,0.0,39.0,55.0,15.0,1.0,1.0,0,25.5,27.5,13.6,1018.5,1016.5
10.7,0.0,30.0,56.0,13.0,2.0,1.0,0,29.1,30.2,13.4,1019.6,1014.8
12.1,0.0,46.0,29.0,10.0,3.0,5.0,0,34.2,35.4,10.8,1012.9,1006.7
15.0,0.0,50.0,44.0,22.0,3.0,2.0,0,29.8,31.6,13.2,1009.5,1008.4
12.7,0.0,37.0,47.0,12.0,1.0,7.0,0,33.3,34.2,10.6,1012.5,1010.2
19.1,0.0,52.0,25.0,11.0,1.0,6.0,0,38.1,39.6,12.3,1009.8,1008.0
19.2,5.8,61.0,88.0,89.0,7.0,7.0,1,21.2,23.2,0.8,1012.6,1009.4
10.8,12.4,43.0,46.0,27.0,1.0,1.0,1,21.6,23.3,13.5,1018.1,1017.6
8.1,0.0,41.0,55.0,19.0,2.0,1.0,0,26.3,27.3,13.3,1019.7,1016.5
11.7,0.0,41.0,56.0,22.0,1.0,3.0,0,27.5,29.6,13.4,1020.5,1017.6
14.7,0.0,37.0,45.0,18.0,0.0,1.0,0,28.8,30.3,13.4,1021.5,1016.8
17.4,0.0,44.0,42.0,20.0,5.0,6.0,0,31.3,33.2,11.0,1016.7,1010.8
20.8,0.0,48.0,47.0,37.0,7.0,7.0,0,28.0,32.2,5.2,1012.2,1007.3
17.7,3.8,39.0,60.0,34.0,3.0,7.0,1,31.7,33.9,10.1,1009.1,1004.2
18.1,0.6,52.0,58.0,19.0,3.0,3.0,0,33.6,34.7,11.7,1009.5,1006.6
14.9,0.0,56.0,43.0,66.0,7.0,7.0,0,22.3,26.2,3.2,1011.3,1012.1
18.3,7.6,46.0,75.0,47.0,7.0,7.0,1,29.7,32.0,6.4,1011.3,1007.3
17.0,3.8,39.0,71.0,38.0,6.0,7.0,1,29.8,32.8,12.7,1007.2,1002.8
19.9,0.0,56.0,59.0,77.0,6.0,7.0,0,19.6,24.4,2.9,1005.0,1003.2
14.9,1.6,35.0,65.0,31.0,7.0,7.0,1,26.0,27.6,8.9,1005.1,1002.8
13.1,0.0,44.0,61.0,27.0,2.0,4.0,0,30.2,30.5,13.6,1007.5,1006.6
12.0,0.0,41.0,56.0,18.0,1.0,1.0,0,30.8,32.6,13.7,1013.1,1010.3
18.4,0.0,54.0,55.0,29.0,3.0,6.0,0,33.1,35.8,8.7,1011.7,1005.9
18.0,3.8,81.0,73.0,27.0,5.0,2.0,1,27.7,28.9,9.8,1008.2,1008.2
11.7,0.6,41.0,33.0,29.0,1.0,4.0,0,26.4,27.8,14.0,1018.1,1015.9
10.9,0.0,43.0,44.0,28.0,1.0,1.0,0,26.1,28.2,14.0,1017.7,1012.5
14.3,0.0,33.0,48.0,18.0,3.0,7.0,0,29.1,31.4,10.5,1012.8,1008.9
13.9,0.0,63.0,41.0,14.0,0.0,6.0,0,34.0,36.7,10.7,1009.2,1005.0
21.8,0.4,72.0,39.0,1.0,5.0,1.0,0,34.7,36.1,10.8,998.8,997.3
11.3,0.0,43.0,33.0,8.0,0.0,1.0,0,26.0,27.7,13.9,1006.6,1005.0
11.3,0.0,56.0,48.0,9.0,1.0,2.0,0,29.7,31.7,13.7,1007.9,1004.5
10.8,0.0,46.0,46.0,12.0,1.0,1.0,0,24.5,26.2,13.7,1013.7,1012.6
