MinTemp,Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,RainToday,Temp3pm
14.4,0.0,24.0,13.0,71.0,81.0,0,17.4
15.5,0.2,30.0,15.0,85.0,81.0,0,20.1
14.2,0.0,70.0,39.0,34.0,35.0,0,20.8
13.2,0.0,50.0,17.0,62.0,31.0,0,20.8
11.4,0.0,26.0,9.0,62.0,63.0,0,17.6
12.8,0.2,24.0,4.0,75.0,78.0,0,15.3
13.1,10.4,54.0,28.0,57.0,39.0,1,20.2
10.9,0.0,41.0,13.0,44.0,52.0,0,16.9
14.1,0.0,26.0,17.0,69.0,78.0,0,16.4
13.1,0.8,54.0,17.0,57.0,73.0,0,16.1
15.5,0.0,69.0,33.0,61.0,55.0,0,18.9
12.4,0.0,20.0,9.0,66.0,74.0,0,19.4
15.4,0.0,44.0,7.0,60.0,71.0,0,16.5
10.4,2.6,41.0,19.0,52.0,54.0,1,16.9
11.2,0.0,63.0,24.0,54.0,27.0,0,18.9
10.6,0.0,31.0,19.0,47.0,56.0,0,18.0
14.5,0.0,65.0,30.0,78.0,72.0,0,19.4
12.7,0.0,67.0,22.0,52.0,45.0,0,17.3
11.3,0.0,85.0,52.0,50.0,37.0,0,20.7
11.0,0.0,46.0,7.0,52.0,66.0,0,20.4
17.4,0.0,109.0,28.0,56.0,19.0,0,22.8
13.3,0.0,93.0,6.0,39.0,29.0,0,22.0
10.9,0.2,87.0,17.0,40.0,22.0,0,21.1
13.9,0.0,46.0,20.0,39.0,50.0,0,22.6
19.7,0.0,50.0,15.0,42.0,23.0,0,29.2
17.5,0.0,56.0,37.0,77.0,78.0,0,15.2
11.7,0.0,59.0,6.0,51.0,63.0,0,18.4
16.5,0.0,61.0,20.0,62.0,34.0,0,27.9
11.8,0.0,63.0,22.0,32.0,27.0,0,19.0
9.6,0.0,37.0,13.0,45.0,42.0,0,17.6
10.2,3.4,65.0,33.0,63.0,57.0,1,15.3
10.6,0.0,24.0,20.0,53.0,50.0,0,18.0
11.7,0.0,52.0,7.0,42.0,66.0,0,20.5
14.8,0.0,61.0,30.0,52.0,65.0,0,21.5
18.1,0.0,63.0,33.0,48.0,60.0,0,15.8
10.5,0.4,50.0,11.0,49.0,25.0,0,24.8
13.9,0.0,43.0,24.0,34.0,63.0,0,17.8
12.8,0.0,50.0,9.0,64.0,62.0,0,19.3
15.7,0.0,41.0,17.0,71.0,79.0,0,19.0
14.5,0.4,59.0,30.0,89.0,83.0,0,14.0
10.4,0.0,65.0,35.0,47.0,62.0,0,15.0
8.7,0.0,37.0,20.0,45.0,51.0,0,17.1
11.5,0.0,50.0,9.0,49.0,61.0,0,20.6
16.1,0.0,33.0,9.0,47.0,54.0,0,23.3
17.1,0.0,44.0,30.0,77.0,75.0,0,17.0
13.3,0.0,30.0,17.0,92.0,87.0,0,16.3
13.8,1.8,39.0,15.0,88.0,81.0,1,21.7
17.9,0.0,59.0,22.0,83.0,55.0,0,25.1
14.1,0.0,65.0,22.0,26.0,19.0,0,21.6
12.1,0.0,33.0,20.0,29.0,40.0,0,20.1
12.5,0.0,37.0,22.0,30.0,43.0,0,21.1
13.4,0.4,43.0,17.0,40.0,70.0,0,21.7
14.5,0.0,52.0,11.0,47.0,16.0,0,29.5
17.3,0.0,72.0,35.0,17.0,21.0,0,23.1
14.2,0.0,52.0,24.0,28.0,43.0,0,20.4
14.1,0.0,56.0,13.0,35.0,65.0,0,21.9
18.1,0.0,41.0,9.0,80.0,79.0,0,20.2
16.2,2.6,37.0,17.0,87.0,86.0,1,17.3
16.1,6.0,17.0,6.0,85.0,74.0,1,22.2
15.5,0.0,33.0,20.0,74.0,64.0,0,21.0
18.6,11.0,31.0,17.0,84.0,78.0,1,24.2
15.4,0.0,91.0,19.0,33.0,17.0,0,26.8
17.0,0.0,56.0,24.0,37.0,71.0,0,17.9
13.4,4.2,37.0,28.0,62.0,53.0,1,19.5
14.0,0.0,33.0,13.0,64.0,70.0,0,19.3
15.0,0.0,50.0,9.0,66.0,66.0,0,21.3
18.3,0.0,39.0,4.0,43.0,73.0,0,23.5
18.1,0.0,43.0,28.0,80.0,74.0,0,19.5
18.1,0.0,31.0,9.0,75.0,69.0,0,22.0
18.0,0.0,31.0,15.0,82.0,80.0,0,23.0
21.0,0.0,46.0,17.0,71.0,76.0,0,22.4
19.9,0.0,65.0,11.0,72.0,87.0,0,19.4
12.4,3.4,50.0,30.0,43.0,54.0,1,20.3
14.8,0.0,37.0,11.0,37.0,59.0,0,21.1
15.7,0.0,41.0,17.0,62.0,65.0,0,22.9
18.1,0.2,33.0,22.0,78.0,71.0,0,20.8
18.9,0.8,33.0,13.0,71.0,76.0,0,23.9
17.7,0.0,37.0,26.0,75.0,76.0,0,19.8
17.4,0.0,45.6908422459893,9.0,69.0,70.0,0,23.5
18.4,3.594902749832327,37.0,13.0,68.0,73.0,0,22.7
17.6,0.0,50.0,7.0,79.0,73.0,0,25.0
19.8,0.0,44.0,13.0,76.0,60.0,0,23.1
18.5,0.0,37.0,11.0,70.0,69.0,0,24.6
21.5,2.2,65.0,0.0,85.0,78.0,1,25.2
19.2,0.0,41.0,7.0,85.0,88.0,0,21.1
18.9,8.4,35.0,19.0,80.0,66.0,1,23.1
19.8,0.0,61.0,24.0,73.0,80.0,0,23.6
16.8,0.0,59.0,30.0,35.0,60.0,0,21.6
15.1,0.0,35.0,9.0,60.0,58.0,0,21.4
18.4,0.0,33.0,11.0,69.0,71.0,0,22.3
18.9,3.2,44.0,20.0,70.0,70.0,1,24.0
19.9,0.0,46.0,22.0,30.0,71.0,0,24.7
22.0,0.0,76.0,44.0,22.0,24.0,0,31.7
16.1,10.0,41.0,31.0,93.0,86.0,1,16.9
15.9,13.8,35.0,20.0,93.0,93.0,1,18.3
17.3,8.0,78.0,9.0,64.0,29.0,1,31.1
17.1,0.0,54.0,22.0,64.0,60.0,0,17.7
15.1,0.0,48.0,20.0,59.0,57.0,0,21.2
16.6,0.0,52.0,24.0,67.0,72.0,0,23.3
17.2,0.8,52.0,17.0,72.0,64.0,0,23.3
17.5,0.2,24.0,2.0,78.0,72.0,0,21.2
19.3,0.0,56.0,13.0,66.0,68.0,0,22.8
19.0,0.0,48.0,7.0,80.0,83.0,0,21.7
18.7,0.0,35.0,9.0,78.0,73.0,0,24.6
20.5,0.0,50.0,19.0,78.0,76.0,0,23.0
19.3,0.6,24.0,6.0,79.0,75.0,0,24.9
19.1,0.0,54.0,19.0,82.0,75.0,0,22.9
19.2,0.0,22.0,11.0,46.0,59.0,0,25.5
20.2,0.0,48.0,0.0,65.0,39.0,0,30.7
19.6,0.4,43.0,30.0,88.0,80.0,0,22.5
20.8,0.2,31.0,4.0,86.0,86.0,0,21.3
20.2,0.8,54.0,31.0,78.0,78.0,0,20.9
17.6,5.0,46.0,28.0,70.0,76.0,1,21.7
18.3,3.6,30.0,19.0,65.0,57.0,1,23.4
18.8,1.6,33.0,7.0,91.0,91.0,1,21.0
18.9,11.8,26.0,17.0,93.0,76.0,1,24.6
18.6,0.6,44.0,13.0,80.0,72.0,0,24.4
20.3,0.0,46.0,15.0,69.0,69.0,0,24.9
20.9,0.0,57.0,7.0,83.0,74.0,0,24.7
21.8,1.2,35.0,17.0,76.0,74.0,1,25.7
21.2,0.2,63.0,13.0,83.0,65.0,0,27.4
20.9,0.0,33.0,7.0,79.0,70.0,0,25.6
21.9,0.0,50.0,22.0,76.0,76.0,0,25.5
23.4,0.2,52.0,20.0,45.0,72.0,0,25.4
20.5,0.0,37.0,17.0,73.0,74.0,0,22.0
19.9,2.6,54.0,24.0,69.0,72.0,1,24.4
19.9,0.0,37.0,19.0,72.0,73.0,0,25.6
23.2,0.0,65.0,31.0,72.0,70.0,0,25.6
19.0,0.0,39.0,19.0,68.0,60.0,0,22.2
20.1,0.0,72.0,28.0,73.0,74.0,0,25.7
19.7,3.8,56.0,26.0,53.0,58.0,1,22.4
18.0,0.0,31.0,9.0,64.0,60.0,0,24.9
21.3,0.0,50.0,19.0,74.0,71.0,0,25.0
23.5,0.0,74.0,22.0,37.0,42.0,0,34.2
20.0,4.2,35.0,17.0,72.0,61.0,1,23.0
19.6,0.0,35.0,26.0,84.0,75.0,0,21.6
19.9,0.0,31.0,15.0,73.0,66.0,0,23.2
21.3,0.0,37.0,20.0,70.0,77.0,0,25.1
21.3,0.0,30.0,15.0,77.0,79.0,0,23.6
22.1,0.0,50.0,15.0,71.0,76.0,0,25.8
22.5,0.2,50.0,7.0,77.0,81.0,0,22.7
19.3,0.6,45.6908422459893,9.0,90.0,87.0,0,20.8
19.7,1.0,52.0,33.0,76.0,65.0,0,22.8
21.0,0.0,31.0,9.0,76.0,77.0,0,24.4
21.4,0.0,22.0,7.0,82.0,85.0,0,25.1
23.8,0.0,43.0,11.0,49.0,59.0,0,29.8
23.6,0.0,57.0,13.0,75.0,73.0,0,27.6
20.3,5.4,50.0,35.0,93.0,87.0,1,22.2
19.9,29.4,48.0,31.0,89.0,85.0,1,23.8
21.8,5.6,50.0,20.0,78.0,76.0,1,25.8
23.2,0.0,50.0,7.0,59.0,69.0,0,27.5
22.6,0.0,67.0,22.0,65.0,72.0,0,27.7
22.4,0.4,72.0,24.0,88.0,93.0,0,21.3
16.8,5.0,35.0,9.0,40.0,55.0,1,23.2
18.5,11.6,43.0,35.0,88.0,76.0,1,20.0
17.7,0.2,43.0,0.0,61.0,63.0,0,24.6
20.0,0.0,39.0,7.0,73.0,73.0,0,25.7
20.9,0.0,89.0,20.0,84.0,69.0,0,24.2
21.0,4.0,56.0,19.0,86.0,79.0,1,22.1
16.8,14.0,52.0,22.0,74.0,60.0,1,22.7
15.9,0.2,44.0,20.0,34.0,17.0,0,26.1
15.7,0.0,28.0,0.0,53.0,55.0,0,24.4
21.1,0.0,48.0,24.0,60.0,69.0,0,24.4
19.9,0.0,44.0,11.0,75.0,71.0,0,24.1
19.3,0.0,35.0,13.0,81.0,75.0,0,22.9
17.6,9.4,52.0,35.0,82.0,73.0,1,19.6
17.5,24.4,54.0,22.0,73.0,59.0,1,22.4
17.2,3.8,43.0,20.0,73.0,61.0,1,23.7
18.8,16.2,33.0,15.0,91.0,72.0,1,25.2
21.5,0.0,46.0,9.0,80.0,71.0,0,25.7
20.2,30.6,22.0,15.0,92.0,75.0,1,24.0
19.9,49.0,50.0,20.0,91.0,92.0,1,21.4
19.0,30.0,67.0,19.0,90.0,89.0,1,21.4
18.6,24.6,59.0,17.0,90.0,74.0,1,22.3
19.3,1.2,72.0,41.0,64.0,65.0,1,22.3
17.5,7.8,63.0,30.0,71.0,74.0,1,21.1
15.9,6.8,54.0,24.0,76.0,59.0,1,20.5
17.1,2.6,43.0,17.0,70.0,59.0,1,22.2
17.5,0.0,46.0,17.0,72.0,67.0,0,22.5
16.8,0.0,26.0,17.0,69.0,62.0,0,23.2
17.3,0.0,50.0,22.0,70.0,69.0,0,23.9
19.7,0.0,44.0,9.0,79.0,75.0,0,25.8
21.5,0.0,44.0,15.0,80.0,81.0,0,23.8
20.4,19.6,54.0,30.0,85.0,77.0,1,24.1
21.3,12.2,63.0,24.0,93.0,96.0,1,22.2
19.1,75.2,81.0,35.0,81.0,81.0,1,19.4
18.2,18.8,70.0,35.0,84.0,84.0,1,23.0
20.8,13.0,46.0,28.0,93.0,87.0,1,24.6
22.2,1.6,37.0,11.0,93.0,89.0,1,23.5
22.2,0.0,37.0,0.0,93.0,91.0,0,23.0
22.5,7.4,67.0,2.0,82.0,72.0,1,26.6
19.6,17.2,52.0,28.0,79.0,92.0,1,19.7
17.7,8.8,43.0,17.0,85.0,75.0,1,22.0
17.9,0.4,24.0,13.0,74.0,84.0,0,20.6
17.4,4.2,24.0,0.0,83.0,74.0,1,25.3
20.9,0.0,48.0,22.0,73.0,78.0,0,24.2
19.9,0.0,61.0,22.0,77.0,77.0,0,21.9
20.4,0.0,24.0,0.0,89.0,82.0,0,25.9
22.1,0.6,65.0,24.0,91.0,86.0,0,17.6
14.1,37.0,57.0,28.0,59.0,64.0,1,20.0
14.0,0.0,44.0,9.0,70.0,57.0,0,22.5
14.8,14.6,59.0,24.0,80.0,62.0,1,20.1
13.4,18.6,65.0,20.0,87.0,85.0,1,16.8
14.3,10.4,48.0,20.0,76.0,62.0,1,19.8
15.6,14.6,50.0,9.0,78.0,55.0,1,20.5
13.1,0.0,22.0,13.0,59.0,52.0,0,21.8
14.4,0.0,24.0,4.0,60.0,42.0,0,22.2
16.4,0.0,43.0,15.0,59.0,66.0,0,21.8
16.4,0.0,87.0,11.0,62.0,64.0,0,24.6
11.4,11.8,70.0,46.0,56.0,50.0,1,17.5
14.3,0.0,61.0,37.0,54.0,59.0,0,21.3
16.1,0.0,54.0,28.0,68.0,87.0,0,17.8
15.3,0.8,39.0,19.0,70.0,58.0,0,20.4
14.3,0.0,30.0,6.0,63.0,59.0,0,21.1
14.7,0.0,24.0,19.0,73.0,64.0,0,21.1
16.6,0.0,48.0,24.0,67.0,50.0,0,21.0
15.9,0.0,15.0,7.0,63.0,62.0,0,22.3
15.5,0.0,24.0,0.0,66.0,65.0,0,22.2
16.5,0.0,30.0,11.0,65.0,68.0,0,21.0
17.0,5.2,33.0,6.0,82.0,66.0,1,22.2
16.0,0.0,26.0,17.0,60.0,72.0,0,21.3
17.8,0.0,31.0,9.0,78.0,77.0,0,20.8
15.5,0.0,17.0,9.0,77.0,71.0,0,21.7
15.3,0.0,31.0,7.0,74.0,73.0,0,21.7
19.4,0.0,44.0,24.0,73.0,69.0,0,21.8
15.8,0.2,72.0,9.0,54.0,52.0,0,16.4
10.1,0.0,50.0,17.0,46.0,58.0,0,17.1
12.0,0.0,35.0,19.0,49.0,53.0,0,18.4
11.3,0.0,24.0,0.0,55.0,57.0,0,19.7
14.7,0.0,26.0,17.0,63.0,64.0,0,19.4
14.8,0.0,41.0,31.0,64.0,74.0,0,21.6
15.6,0.0,50.0,9.0,56.0,43.0,0,21.4
13.6,0.0,52.0,26.0,60.0,63.0,0,17.0
12.0,8.0,26.0,9.0,76.0,64.0,1,18.1
13.6,0.0,33.0,0.0,67.0,63.0,0,19.7
14.6,0.0,39.0,24.0,65.0,49.0,0,23.1
14.4,0.0,41.0,17.0,40.0,40.0,0,18.5
8.4,0.0,41.0,19.0,43.0,52.0,0,16.6
12.8,0.0,37.0,17.0,48.0,53.0,0,17.7
12.2,0.0,31.0,19.0,62.0,61.0,0,18.2
12.3,0.0,33.0,13.0,65.0,58.0,0,18.3
13.6,0.0,26.0,15.0,66.0,70.0,0,18.4
14.2,0.0,31.0,7.0,70.0,75.0,0,19.0
14.4,0.0,33.0,13.0,82.0,74.0,0,18.6
14.0,3.4,44.0,26.0,76.0,55.0,1,18.7
13.1,0.0,41.0,15.0,54.0,55.0,0,18.0
10.5,0.0,26.0,9.0,63.0,60.0,0,18.8
13.3,0.0,31.0,9.0,76.0,69.0,0,20.2
17.3,0.0,52.0,22.0,83.0,87.0,0,19.0
16.9,15.2,39.0,11.0,84.0,75.0,1,19.6
14.5,0.0,28.0,7.0,59.0,70.0,0,19.1
13.1,0.0,20.0,6.0,84.0,75.0,0,18.6
15.6,0.0,31.0,20.0,74.0,78.0,0,20.4
14.9,3.4,52.0,4.0,77.0,34.0,1,20.4
11.4,0.0,30.0,9.0,60.0,46.0,0,18.4
11.1,0.0,30.0,0.0,68.0,65.0,0,18.2
12.7,0.0,28.0,9.0,82.0,70.0,0,19.0
12.7,0.0,46.0,11.0,64.0,41.0,0,21.4
11.6,0.2,65.0,20.0,46.0,33.0,0,16.4
8.4,3.594902749832327,39.0,20.0,53.0,42.0,0,17.3
10.0,3.594902749832327,56.0,24.0,58.0,46.0,0,14.3
10.3,3.594902749832327,43.0,26.0,49.0,50.0,0,15.7
11.2,3.594902749832327,46.0,20.0,52.0,53.0,0,16.1
12.4,3.594902749832327,39.0,22.0,62.0,66.0,0,16.2
12.9,3.594902749832327,28.0,15.0,69.0,67.0,0,16.5
9.5,3.594902749832327,44.0,2.0,72.0,57.0,0,17.2
10.7,3.594902749832327,59.0,17.0,60.0,42.0,0,15.6
9.3,3.594902749832327,70.0,22.0,94.0,83.0,0,15.0
11.2,4.4,43.0,20.0,87.0,77.0,1,16.9
12.8,5.2,57.0,13.0,85.0,82.0,1,16.5
14.2,25.0,50.0,30.0,75.0,93.0,1,14.6
12.9,40.4,28.0,6.0,87.0,81.0,1,16.7
11.8,0.2,31.0,11.0,74.0,76.0,0,16.8
11.7,0.0,35.0,19.0,76.0,69.0,0,16.2
13.9,0.0,20.0,7.0,75.0,74.0,0,17.7
11.7,0.0,22.0,0.0,77.0,75.0,0,18.7
11.4,0.0,30.0,13.0,73.0,78.0,0,16.3
13.4,0.0,30.0,15.0,72.0,76.0,0,16.7
12.6,0.0,56.0,28.0,79.0,65.0,0,15.6
12.7,0.0,35.0,22.0,65.0,74.0,0,17.0
12.7,0.0,30.0,11.0,72.0,66.0,0,16.6
8.3,0.0,44.0,19.0,62.0,62.0,0,17.0
11.1,0.0,24.0,11.0,71.0,61.0,0,16.9
9.5,0.0,30.0,13.0,68.0,54.0,0,17.6
12.3,0.0,56.0,22.0,50.0,38.0,0,18.0
8.0,0.0,48.0,4.0,51.0,35.0,0,17.6
