Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Evaporation,Sunshine,Pressure9am,Pressure3pm,Temp9am
0.6,46.0,19.0,30.0,74.0,72.0,7.0,7.0,0,12.4,14.5,2.2,2.1,1025.7,1024.7,11.2
0.6,31.0,15.0,15.0,68.0,61.0,8.0,7.0,0,13.9,14.6,2.0,1.6,1026.7,1025.9,11.6
0.0,26.0,11.0,9.0,79.0,67.0,6.0,8.0,0,14.3,16.0,3.4,2.8,1024.7,1021.9,11.6
8.6,52.0,11.0,19.0,96.0,94.0,8.0,8.0,1,13.3,15.0,1.2,0.6,1014.9,1014.8,11.1
2.4,41.0,24.0,22.0,78.0,63.0,7.0,7.0,1,13.7,15.5,1.0,2.8,1021.3,1021.9,12.6
0.0,35.0,9.0,15.0,72.0,65.0,5.0,7.0,0,14.0,15.0,2.4,1.5,1023.8,1023.6,12.8
0.0,31.0,9.0,11.0,65.0,53.0,8.0,5.0,0,16.4,17.9,2.2,6.2,1025.9,1024.2,12.5
0.0,31.0,7.0,11.0,74.0,52.0,6.0,7.0,0,22.2,22.8,0.8,9.9,1021.8,1018.7,13.9
0.0,39.0,15.0,17.0,63.0,58.0,2.0,1.0,0,20.8,21.3,5.0,11.6,1016.4,1015.5,17.6
0.0,56.0,33.0,35.0,54.0,48.0,3.0,5.0,0,15.0,16.3,6.8,11.0,1022.4,1025.7,13.8
0.0,37.0,15.0,20.0,55.0,55.0,3.0,1.0,0,17.2,18.7,5.6,11.5,1031.6,1029.6,14.4
0.0,35.0,11.0,15.0,66.0,25.0,1.0,7.0,0,24.0,25.1,4.2,12.5,1025.9,1021.7,14.0
0.0,52.0,30.0,24.0,26.0,18.0,3.0,3.0,0,28.4,30.2,6.6,11.4,1014.5,1010.2,22.0
0.0,46.0,30.0,28.0,93.0,92.0,8.0,8.0,0,13.0,17.1,8.0,0.0,1012.7,1014.0,14.0
20.4,54.0,28.0,33.0,89.0,84.0,8.0,8.0,1,12.0,13.4,2.2,1.3,1011.9,1013.2,11.0
3.6,44.0,20.0,30.0,74.0,56.0,7.0,7.0,1,13.4,15.8,1.8,3.6,1019.9,1021.1,11.0
0.6,44.0,11.0,28.0,75.0,56.0,6.0,6.0,0,15.2,17.1,3.6,11.8,1025.2,1023.9,12.0
0.2,44.0,30.0,28.0,57.0,54.0,1.0,5.0,0,17.8,19.8,3.6,12.9,1025.4,1021.9,14.8
0.2,56.0,26.0,26.0,75.0,88.0,7.0,7.0,0,14.9,17.0,4.4,4.4,1021.7,1019.1,14.2
3.2,44.0,22.0,26.0,79.0,55.0,7.0,7.0,1,14.8,16.0,2.8,4.4,1018.8,1017.9,12.3
0.0,37.0,20.0,22.0,65.0,64.0,7.0,7.0,0,14.2,15.9,3.8,2.5,1020.9,1021.1,13.5
0.2,37.0,15.0,17.0,78.0,63.0,8.0,7.0,0,15.2,16.3,2.6,2.7,1022.5,1021.4,12.8
0.0,39.0,15.0,22.0,76.0,63.0,8.0,7.0,0,15.6,17.7,1.0,5.1,1021.5,1020.1,12.6
0.0,39.0,19.0,24.0,76.0,63.0,7.0,7.0,0,18.1,19.5,4.0,8.8,1021.1,1018.5,13.2
0.0,41.0,9.0,26.0,71.0,27.0,0.0,1.0,0,26.9,27.5,3.6,13.3,1015.1,1009.8,16.3
0.0,48.0,17.0,35.0,74.0,79.0,5.0,8.0,0,14.2,19.8,6.6,6.4,1009.6,1011.2,17.4
0.0,46.0,30.0,31.0,76.0,81.0,8.0,8.0,0,12.7,15.0,3.2,0.1,1013.9,1013.9,13.1
1.4,44.0,24.0,30.0,77.0,89.0,7.0,8.0,1,12.0,13.8,1.6,0.2,1013.8,1013.0,12.0
3.8,46.0,17.0,26.0,74.0,88.0,7.0,8.0,1,13.3,15.3,0.8,0.3,1012.1,1011.3,12.8
9.6,52.0,30.0,37.0,97.0,87.0,8.0,8.0,1,12.9,14.0,1.6,0.8,1012.9,1013.0,12.1
2.6,39.0,24.0,22.0,63.0,57.0,7.0,7.0,1,16.1,17.5,1.2,6.9,1016.0,1015.3,13.7
0.0,33.0,22.0,13.0,71.0,44.0,1.0,1.0,0,23.0,24.1,4.0,13.0,1015.2,1011.6,15.0
0.0,31.0,20.0,13.0,54.0,21.0,7.0,1.0,0,28.8,29.5,6.4,10.1,1013.1,1011.5,19.8
0.0,52.0,15.0,22.0,52.0,24.0,7.0,7.0,0,31.2,33.5,6.2,10.6,1011.2,1006.9,22.9
0.0,41.0,24.0,26.0,82.0,66.0,8.0,8.0,0,15.5,16.8,7.4,3.2,1010.1,1010.8,14.0
1.6,48.0,26.0,30.0,73.0,49.0,7.0,3.0,1,16.3,18.0,2.8,10.1,1018.2,1019.4,14.2
0.0,33.0,20.0,17.0,62.0,44.0,3.0,1.0,0,22.4,23.0,4.4,13.0,1022.5,1019.2,15.2
0.0,54.0,28.0,20.0,42.0,31.0,5.0,8.0,0,25.3,28.2,5.4,5.1,1016.8,1013.9,20.9
0.0,31.0,9.0,20.0,70.0,57.0,1.0,7.0,0,23.1,25.9,6.6,13.3,1015.5,1012.9,19.1
0.0,31.0,9.0,24.0,83.0,48.0,6.0,5.0,0,24.3,26.5,4.8,8.9,1012.0,1007.2,14.1
2.4,56.0,28.0,19.0,57.0,76.0,7.0,7.0,1,12.6,17.2,5.6,8.9,1004.8,1004.8,14.1
5.6,59.0,31.0,33.0,64.0,39.0,7.0,6.0,1,15.3,15.9,4.6,8.3,1007.7,1010.9,11.6
0.4,35.0,15.0,19.0,74.0,40.0,7.0,4.0,0,19.4,20.4,4.2,8.1,1019.4,1019.4,13.9
0.6,39.0,9.0,24.0,70.0,35.0,4.0,3.0,0,25.5,26.9,4.2,12.4,1020.1,1016.7,15.0
0.0,52.0,28.0,22.0,31.0,66.0,8.0,7.0,0,21.9,26.3,9.6,5.3,1007.3,1007.6,23.0
0.0,57.0,15.0,31.0,77.0,43.0,7.0,5.0,0,17.1,19.1,4.0,8.5,1006.6,1004.9,14.2
0.8,72.0,31.0,35.0,67.0,53.0,5.0,7.0,0,16.7,18.5,5.8,10.0,1009.0,1009.3,12.7
1.2,54.0,31.0,30.0,81.0,46.0,7.0,6.0,1,18.2,20.0,4.0,10.2,1010.7,1012.2,14.6
0.0,41.0,26.0,26.0,63.0,61.0,7.0,7.0,0,17.7,19.1,6.6,3.6,1013.4,1013.1,14.7
1.2,43.0,24.0,28.0,83.0,73.0,7.0,7.0,1,17.0,19.0,3.0,4.2,1015.2,1016.1,15.3
0.2,35.0,13.0,17.0,55.0,40.0,8.0,4.0,0,18.9,20.3,3.0,9.9,1022.4,1020.8,14.2
0.0,31.0,13.0,22.0,69.0,50.0,7.0,7.0,0,19.9,20.9,6.4,10.9,1023.0,1021.0,14.6
0.0,35.0,13.0,24.0,76.0,49.0,7.0,1.0,0,22.4,23.2,4.0,9.2,1022.3,1020.5,14.9
0.0,35.0,17.0,20.0,76.0,40.0,6.0,1.0,0,26.4,27.9,6.4,10.8,1022.7,1020.2,14.1
0.0,28.0,19.0,11.0,55.0,17.0,6.0,5.0,0,34.4,35.6,5.8,13.0,1019.8,1016.0,20.5
0.0,46.0,17.0,33.0,30.0,7.0,7.0,3.0,0,39.0,40.2,8.6,12.5,1012.7,1011.0,28.6
0.0,54.0,17.0,31.0,73.0,57.0,6.0,6.0,0,19.3,21.9,12.2,4.3,1013.5,1016.1,19.0
10.2,50.0,33.0,17.0,91.0,96.0,8.0,8.0,1,13.9,21.2,4.4,0.2,1014.8,1013.6,13.1
7.8,44.0,20.0,30.0,81.0,72.0,7.0,8.0,1,18.7,21.1,2.0,3.0,1006.8,1008.5,20.5
0.4,43.0,24.0,26.0,70.0,48.0,7.0,6.0,0,16.8,18.6,2.4,4.3,1015.4,1017.1,14.1
0.0,31.0,11.0,19.0,62.0,44.0,7.0,1.0,0,22.5,23.2,5.6,9.3,1020.5,1017.6,15.3
0.0,57.0,20.0,30.0,38.0,17.0,1.0,7.0,0,28.8,31.5,4.8,11.9,1012.4,1009.7,22.2
0.0,44.0,26.0,28.0,69.0,45.0,6.0,5.0,0,19.0,21.6,11.2,11.3,1014.0,1014.4,16.8
0.0,33.0,20.0,22.0,60.0,44.0,4.0,0.0,0,23.3,26.3,4.0,12.4,1015.9,1011.8,16.3
0.0,56.0,24.0,37.0,22.0,50.0,2.0,6.0,0,19.6,27.8,7.2,12.9,1001.6,1008.9,26.2
0.0,39.0,19.0,19.0,52.0,35.0,3.0,2.0,0,20.1,20.4,9.0,13.0,1019.9,1019.1,15.2
0.0,37.0,9.0,19.0,60.0,35.0,1.0,1.0,0,20.7,21.8,6.6,13.4,1017.8,1016.0,15.7
0.0,26.0,9.0,11.0,68.0,30.0,2.0,1.0,0,26.1,29.2,5.4,13.5,1016.9,1013.4,16.8
0.0,57.0,15.0,35.0,39.0,93.0,8.0,8.0,0,21.1,22.3,9.4,0.0,1005.7,1002.8,21.4
15.2,39.0,7.0,19.0,75.0,57.0,7.0,7.0,1,19.6,20.8,2.4,6.51116673084328,1009.7,1009.1,15.2
0.0,70.0,20.0,43.0,58.0,50.0,8.0,7.0,0,18.7,20.6,3.4370722433460075,6.51116673084328,1006.4,1005.7,15.2
0.6,56.0,37.0,37.0,52.0,44.0,4.0,7.0,0,17.4,19.7,8.6,10.3,1008.9,1009.8,15.8
0.0,80.0,33.0,50.0,68.0,43.0,4.0,5.0,0,18.1,18.9,5.0,7.7,1003.8,1006.1,16.7
8.4,54.0,33.0,30.0,44.0,47.0,5.0,7.0,1,16.0,18.4,5.0,8.4,1019.4,1022.6,16.0
0.2,48.0,11.0,28.0,71.0,48.0,7.0,4.0,0,18.9,20.4,6.4,9.2,1027.0,1024.6,14.9
0.0,46.0,28.0,31.0,57.0,46.0,2.0,2.0,0,22.9,24.2,2.2,13.4,1022.1,1018.9,16.2
0.0,37.0,13.0,26.0,61.0,34.0,1.0,1.0,0,30.0,30.9,7.6,13.3,1018.0,1014.8,19.1
0.0,48.0,31.0,22.0,39.0,33.0,0.0,1.0,0,31.7,33.5,7.0,13.2,1014.9,1014.5,27.2
0.0,41.0,22.0,24.0,64.0,51.0,6.0,2.0,0,21.7,23.4,10.4,11.8,1021.4,1021.0,18.3
0.0,37.0,20.0,19.0,81.0,46.0,8.0,0.0,0,26.0,27.3,6.6,10.1,1022.9,1019.6,15.8
0.0,35.0,11.0,17.0,46.0,14.0,0.0,0.0,0,38.2,38.6,5.4,6.51116673084328,1016.1,1011.9,20.1
0.0,46.0,17.0,31.0,21.0,8.0,0.0,3.0,0,41.8,43.1,10.0,13.0,1010.2,1009.0,32.0
0.0,30.0,9.0,9.0,35.0,19.0,6.0,6.0,0,38.0,39.3,12.4,10.1,1014.2,1013.3,29.7
0.0,48.0,24.0,9.0,30.0,12.0,1.0,5.0,0,42.5,44.1,9.0,12.1,1012.9,1009.6,32.2
0.0,78.0,26.0,17.0,24.0,28.0,3.0,4.0,0,33.6,34.9,14.6,10.5,1007.4,1006.9,30.3
3.0,44.0,20.0,26.0,81.0,50.0,8.0,6.0,1,21.9,23.2,10.0,8.9,1015.4,1015.7,17.4
0.0,52.0,28.0,33.0,58.0,42.0,7.0,1.0,0,22.0,23.2,6.0,10.0,1016.9,1014.9,16.7
0.0,52.0,28.0,24.0,57.0,43.0,7.0,3.0,0,22.1,23.0,6.0,10.4,1015.1,1013.0,17.2
0.0,44.0,19.0,30.0,63.0,49.0,5.0,7.0,0,21.4,23.4,6.2,9.8,1016.2,1016.4,17.5
0.0,39.0,20.0,26.0,69.0,39.0,7.0,0.0,0,24.2,24.8,5.8,9.4,1022.6,1020.8,16.8
0.0,37.0,17.0,19.0,53.0,25.0,1.0,6.0,0,30.7,32.0,6.0,11.3,1019.1,1013.5,17.8
0.0,54.0,28.0,31.0,64.0,51.0,3.0,7.0,0,20.6,23.9,6.6,10.2,1011.9,1012.8,19.3
0.0,46.0,30.0,26.0,43.0,39.0,5.0,3.0,0,21.1,21.8,7.6,11.7,1022.2,1022.0,17.4
0.0,35.0,26.0,19.0,53.0,17.0,0.0,0.0,0,30.1,31.4,6.4,13.2,1021.6,1017.8,16.4
0.0,41.0,20.0,17.0,36.0,7.0,0.0,0.0,0,37.1,37.7,7.6,13.3,1016.0,1013.0,24.9
0.0,81.0,26.0,48.0,17.0,11.0,1.0,1.0,0,36.3,42.4,12.4,10.8,1008.0,1007.3,30.6
0.0,50.0,28.0,35.0,55.0,34.0,5.0,0.0,0,24.2,24.4,12.8,13.0,1019.3,1018.0,18.3
0.0,41.0,19.0,24.0,60.0,38.0,0.0,0.0,0,27.5,30.4,7.2,12.6,1016.0,1013.7,17.1
0.0,39.0,22.0,22.0,68.0,39.0,3.0,0.0,0,29.2,29.6,6.4,12.7,1014.9,1012.7,20.3
0.0,43.0,6.0,22.0,71.0,17.0,0.0,0.0,0,38.6,39.1,6.2,13.6,1011.0,1008.3,19.5
0.0,57.0,11.0,31.0,19.0,6.0,2.0,6.0,0,44.1,44.9,10.2,10.2,1008.3,1004.7,30.0
0.0,63.0,35.0,39.0,65.0,49.0,7.0,7.0,0,21.4,23.0,13.0,5.8,1011.4,1016.4,19.1
0.0,56.0,37.0,33.0,47.0,29.0,1.0,1.0,0,22.5,23.9,6.4,12.7,1023.7,1022.0,17.3
0.0,35.0,17.0,15.0,57.0,25.0,0.0,0.0,0,31.7,32.7,7.2,12.7,1018.7,1014.2,17.2
0.0,44.0,19.0,33.0,35.0,28.0,0.0,1.0,0,31.1,36.5,8.2,12.8,1011.8,1009.2,25.7
0.0,39.0,13.0,28.0,78.0,42.0,7.0,7.0,0,25.5,26.3,10.0,7.9,1012.7,1013.2,17.7
0.0,65.0,19.0,26.0,49.0,30.0,1.0,7.0,0,27.4,40.7,6.0,7.0,1009.8,1007.9,22.5
0.0,70.0,26.0,37.0,63.0,36.0,3.0,3.0,0,21.5,22.3,10.4,10.0,1012.2,1017.2,17.4
0.0,39.0,19.0,24.0,60.0,35.0,1.0,0.0,0,26.2,26.8,8.4,12.4,1021.5,1018.4,17.5
0.0,33.0,13.0,9.0,66.0,8.0,6.0,0.0,0,33.9,35.3,5.0,12.7,1015.7,1012.9,17.3
0.0,39.0,9.0,19.0,43.0,27.0,7.0,8.0,0,32.0,33.6,8.4,4.6,1013.7,1013.4,21.3
0.0,44.0,7.0,15.0,42.0,41.0,8.0,8.0,0,26.3,29.5,3.0,0.0,1011.3,1010.7,24.6
0.0,31.0,9.0,17.0,78.0,35.0,8.0,8.0,0,29.7,30.1,3.4,1.0,1006.4,1001.8,19.8
0.0,46.0,13.0,28.0,72.0,55.0,1.0,6.0,0,24.2,27.6,4.8,8.2,998.6,998.4,22.4
0.0,44.0,24.0,22.0,69.0,43.0,7.0,5.0,0,21.5,24.2,6.4,10.6,1011.4,1012.5,18.3
0.0,52.0,7.0,17.0,70.0,36.0,6.0,5.0,0,23.1,24.9,7.6,9.1,1014.8,1011.3,14.8
0.0,37.0,9.0,24.0,68.0,46.0,0.0,5.0,0,22.7,24.8,4.0,12.0,1009.8,1006.8,16.0
3.8,59.0,26.0,22.0,87.0,94.0,6.0,8.0,1,11.6,20.2,1.6,3.9,1002.6,1003.7,15.1
14.4,61.0,26.0,31.0,89.0,44.0,7.0,6.0,1,17.1,18.7,4.4,10.4,1013.5,1015.8,11.2
0.6,43.0,26.0,30.0,49.0,39.0,7.0,7.0,0,18.2,20.2,3.8,6.9,1023.5,1024.6,16.0
0.0,41.0,20.0,24.0,62.0,49.0,8.0,6.0,0,19.9,21.6,4.8,6.7,1026.2,1025.4,16.5
0.0,35.0,19.0,26.0,66.0,44.0,0.0,0.0,0,24.1,26.0,4.2,11.8,1023.7,1020.2,16.4
0.0,35.0,20.0,28.0,75.0,44.0,3.0,3.0,0,25.1,27.2,6.0,12.3,1020.6,1016.5,16.3
0.0,41.0,9.0,26.0,94.0,51.0,7.0,7.0,0,19.4,21.6,4.6,5.8,1011.1,1010.4,15.5
1.2,44.0,9.0,28.0,80.0,52.0,7.0,7.0,1,18.2,20.5,3.6,8.6,1015.1,1016.6,15.3
2.2,41.0,19.0,26.0,73.0,38.0,1.0,3.0,1,20.5,21.9,3.6,11.5,1022.8,1023.1,15.9
0.0,48.0,26.0,31.0,59.0,45.0,8.0,1.0,0,21.0,22.2,5.2,8.6,1024.8,1022.9,15.4
0.0,44.0,26.0,31.0,65.0,55.0,6.0,3.0,0,21.2,23.7,5.4,10.6,1024.2,1022.3,17.9
0.0,39.0,24.0,22.0,61.0,49.0,6.0,2.0,0,23.6,24.3,5.0,10.5,1024.6,1022.6,16.9
0.0,31.0,15.0,2.0,81.0,38.0,1.0,0.0,0,25.9,26.9,6.0,11.2,1024.9,1021.6,14.1
0.0,50.0,13.0,28.0,68.0,16.0,0.0,6.0,0,35.2,35.8,4.2,11.1,1019.6,1015.3,17.9
0.0,48.0,30.0,30.0,61.0,36.0,8.0,6.0,0,20.3,22.0,9.2,6.1,1019.5,1020.4,17.0
0.0,46.0,13.0,22.0,65.0,43.0,6.0,6.0,0,19.0,21.5,4.4,10.2,1022.5,1021.5,14.6
0.0,41.0,17.0,28.0,58.0,56.0,7.0,7.0,0,19.3,19.9,4.2,2.5,1025.4,1024.7,15.3
0.0,48.0,22.0,19.0,70.0,38.0,6.0,1.0,0,27.4,28.7,2.4,9.5,1022.5,1017.8,18.7
0.0,52.0,19.0,19.0,51.0,13.0,1.0,5.0,0,35.1,35.8,6.0,10.7,1016.6,1012.4,20.5
0.0,28.0,11.0,19.0,53.0,41.0,7.0,4.0,0,26.2,29.2,8.2,6.3,1017.4,1018.5,19.8
0.4,35.0,13.0,17.0,79.0,82.0,6.0,7.0,0,18.6,25.0,6.0,3.5,1017.4,1017.4,18.5
1.2,35.0,9.0,20.0,81.0,34.0,5.0,6.0,1,20.5,21.2,2.0,10.2,1022.4,1021.5,14.1
0.0,37.0,11.0,17.0,73.0,44.0,7.0,7.0,0,21.6,23.4,4.4,8.8,1020.9,1018.4,14.8
0.0,37.0,11.0,20.0,91.0,31.0,5.0,7.0,0,24.8,27.0,3.8,7.6,1014.9,1009.9,12.9
1.8,63.0,20.0,28.0,93.0,81.0,7.0,8.0,1,15.9,21.3,5.6,1.6,1002.3,1001.4,14.8
5.8,54.0,20.0,24.0,91.0,60.0,7.0,6.0,1,17.2,18.5,3.0,5.1,1007.0,1007.3,10.5
2.6,48.0,20.0,30.0,89.0,80.0,7.0,7.0,1,17.1,20.7,2.0,4.9,1011.5,1013.4,16.0
0.2,44.0,15.0,31.0,97.0,49.0,7.0,6.0,0,20.0,21.7,2.8,8.5,1019.4,1021.1,14.8
0.0,35.0,0.0,9.0,96.0,37.0,3.0,1.0,0,22.3,23.1,4.4,10.3,1027.9,1025.6,13.4
0.0,42.86646586345382,9.0,24.0,81.0,19.0,3.0,5.0,0,28.7,29.9,3.0,10.1,1022.6,1018.0,13.2
19.0,70.0,31.0,35.0,96.0,93.0,8.0,8.0,1,12.7,15.1,7.2,1.9,1017.5,1021.8,13.2
8.4,31.0,9.0,20.0,60.0,46.0,6.0,7.0,1,16.1,17.8,1.2,1.9,1023.9,1022.2,13.0
0.0,33.0,9.0,24.0,75.0,47.0,7.0,7.0,0,16.6,18.8,3.0,5.9,1021.7,1021.1,11.8
0.0,35.0,7.0,26.0,93.0,54.0,4.0,5.0,0,18.2,19.7,2.6,4.9,1022.7,1021.7,13.5
0.4,41.0,15.0,26.0,94.0,63.0,8.0,7.0,0,20.0,21.1,2.4,5.9,1025.1,1022.8,13.3
0.2,31.0,13.0,13.0,90.0,48.0,1.0,2.0,0,26.9,27.7,2.6,10.2,1024.4,1020.6,16.7
0.0,26.0,9.0,19.0,90.0,54.0,8.0,7.0,0,23.0,24.2,3.6,1.0,1017.5,1014.7,18.0
0.0,28.0,6.0,7.0,94.0,81.0,8.0,8.0,0,18.3,20.2,2.6,1.1,1017.4,1016.5,15.4
0.2,30.0,7.0,7.0,99.0,58.0,8.0,6.0,0,21.4,22.5,0.8,5.3,1018.1,1016.3,12.9
0.2,22.0,15.0,6.0,99.0,48.0,8.0,4.0,0,23.4,25.6,2.6,7.7,1019.9,1018.0,12.9
0.0,39.0,15.0,20.0,66.0,29.0,6.0,8.0,0,28.7,30.5,3.4,3.3,1017.1,1014.2,18.8
0.0,59.0,24.0,37.0,46.0,15.0,1.0,3.0,0,35.1,35.8,4.2,9.7,1012.9,1008.1,22.3
2.6,48.0,11.0,17.0,84.0,46.0,7.0,7.0,1,19.2,20.8,10.0,7.1,1015.7,1015.3,15.2
0.2,43.0,7.0,30.0,89.0,52.0,7.0,7.0,0,18.8,19.9,3.0,5.0,1021.9,1021.6,13.1
0.4,39.0,9.0,26.0,73.0,50.0,7.0,7.0,0,17.4,19.6,1.6,7.0,1024.6,1022.1,12.6
0.4,35.0,17.0,20.0,97.0,93.0,8.0,8.0,0,15.0,16.4,2.2,0.4,1023.7,1022.4,13.6
0.4,33.0,17.0,13.0,86.0,39.0,8.0,4.0,0,23.9,24.2,0.4,7.6,1024.3,1020.3,15.0
0.2,41.0,17.0,24.0,66.0,35.0,7.0,7.0,0,24.9,25.3,3.4,1.5,1020.1,1016.6,18.7
1.2,33.0,15.0,20.0,82.0,74.0,8.0,8.0,1,20.4,20.8,3.2,0.0,1016.6,1015.1,18.1
0.2,26.0,15.0,7.0,93.0,74.0,8.0,8.0,0,21.2,21.9,0.8,0.4,1017.7,1015.1,17.9
0.0,46.0,15.0,28.0,98.0,70.0,8.0,3.0,0,20.2,22.5,2.0,5.3,1013.1,1011.1,16.4
2.2,50.0,28.0,30.0,77.0,78.0,6.0,7.0,1,16.8,19.8,3.2,5.4,1018.0,1017.8,15.6
1.2,33.0,24.0,22.0,70.0,70.0,7.0,7.0,1,16.5,18.6,2.0,1.0,1021.8,1020.0,15.9
0.0,35.0,13.0,24.0,90.0,61.0,7.0,3.0,0,19.9,20.9,1.6,7.6,1021.8,1020.7,14.3
0.2,35.0,13.0,20.0,87.0,64.0,2.0,4.0,0,17.5,19.9,3.2,5.7,1025.2,1023.2,15.8
0.2,31.0,13.0,19.0,97.0,70.0,7.0,7.0,0,17.3,19.6,1.4,4.1,1025.3,1022.4,15.2
0.0,37.0,9.0,20.0,92.0,51.0,7.0,7.0,0,17.7,21.0,2.0,5.7,1020.6,1019.4,11.2
1.4,39.0,15.0,26.0,89.0,51.0,7.0,6.0,1,18.3,21.0,2.0,7.4,1020.7,1018.9,12.9
3.2,59.0,20.0,30.0,65.0,52.0,4.0,7.0,1,15.2,17.7,2.0,8.6,1019.4,1020.7,14.8
0.2,31.0,11.0,15.0,80.0,56.0,6.0,7.0,0,14.6,15.5,2.8,1.7,1022.6,1019.4,12.4
0.0,41.0,19.0,24.0,64.0,59.0,6.0,7.0,0,18.4,19.7,2.6,5.0,1017.5,1015.3,13.9
2.6,46.0,24.0,20.0,76.0,39.0,8.0,8.0,1,22.7,22.9,2.2,1.4,1013.5,1009.6,15.0
6.6,46.0,15.0,13.0,73.0,60.0,1.0,5.0,1,16.4,17.8,5.6,8.2,1015.6,1016.0,15.4
0.2,41.0,15.0,24.0,94.0,43.0,7.0,7.0,0,18.8,19.4,3.2,6.2,1017.2,1012.9,10.7
1.0,42.86646586345382,20.0,19.0,44.0,51.0,2.0,6.0,0,15.1,17.1,2.0,6.1,1018.0,1018.8,13.8
0.0,39.0,22.0,22.0,75.0,38.0,3.0,7.0,0,18.5,19.4,1.8,7.7,1018.2,1011.7,10.1
3.4,44.0,20.0,28.0,75.0,59.0,8.0,6.0,1,13.0,16.4,3.8,7.5,1014.9,1017.8,13.4
0.0,35.0,9.0,15.0,71.0,40.0,2.0,1.0,0,16.8,17.2,2.0,9.5,1026.3,1022.3,11.7
0.4,56.0,28.0,33.0,72.0,38.0,7.0,2.0,0,22.9,24.0,3.6,4.3,1016.2,1009.9,11.6
29.8,56.0,28.0,28.0,94.0,57.0,8.0,3.0,1,15.5,17.2,4.6,4.3,1008.3,1008.5,13.3
4.6,30.0,0.0,13.0,87.0,50.0,6.0,5.0,1,15.4,15.5,2.0,5.5,1020.5,1020.3,10.9
0.0,37.0,13.0,22.0,70.0,59.0,7.0,7.0,0,14.5,16.0,1.2,3.6,1017.5,1011.8,10.6
19.8,65.0,13.0,33.0,99.0,93.0,8.0,8.0,1,8.2,10.4,4.0,0.0,1002.8,1002.1,10.3
45.4,57.0,37.0,30.0,95.0,69.0,8.0,7.0,1,11.7,12.8,3.2,1.0,1006.2,1008.0,9.2
1.0,31.0,9.0,24.0,67.0,74.0,1.0,7.0,0,13.0,15.2,1.0,5.8,1014.9,1014.8,11.5
1.4,39.0,11.0,15.0,79.0,65.0,6.0,7.0,1,15.0,16.1,1.4,5.4,1019.1,1020.2,13.6
0.8,30.0,11.0,15.0,66.0,68.0,7.0,8.0,0,12.9,13.4,1.4,0.1,1028.1,1027.2,11.5
0.8,26.0,0.0,15.0,91.0,70.0,7.0,7.0,0,13.1,15.2,0.8,3.2,1029.6,1016.375848434926,11.3
0.0,30.0,11.0,17.0,83.0,50.0,1.0,3.0,0,15.5,15.9,0.8,9.1,1026.0,1021.9,7.8
0.0,52.0,28.0,19.0,60.0,66.0,8.0,7.0,0,15.2,18.2,2.2,0.7,1015.5,1013.1,14.4
7.6,31.0,15.0,20.0,100.0,69.0,7.0,5.0,1,18.0,19.2,1.6,5.3,1017.6,1017.1,13.1
0.8,31.0,11.0,19.0,96.0,62.0,5.0,6.0,0,17.9,19.0,1.0,8.8,1024.7,1025.3,14.6
0.2,26.0,9.0,11.0,91.0,67.0,2.0,5.0,0,17.1,20.0,2.8,9.4,1030.2,1027.0,11.8
0.0,31.0,20.0,20.0,76.0,50.0,5.0,5.0,0,19.2,19.7,1.4,8.9,1026.7,1024.1,13.3
0.0,39.0,19.0,17.0,64.0,50.0,7.0,7.0,0,19.1,20.9,3.2,7.1,1022.3,1018.8,14.7
0.0,41.0,19.0,22.0,63.0,57.0,7.0,3.0,0,20.6,21.6,3.4,9.1,1018.7,1016.9,16.0
0.0,39.0,19.0,19.0,76.0,48.0,3.0,6.0,0,21.8,23.6,3.6,7.5,1021.9,1020.1,15.1
0.6,33.0,17.0,15.0,59.0,60.0,5.0,7.0,0,20.0,22.9,3.8,5.4,1021.8,1020.9,16.4
0.8,26.0,13.0,11.0,80.0,79.0,7.0,7.0,0,17.8,18.1,1.2,0.0,1021.3,1019.0,15.2
0.0,26.0,17.0,19.0,83.0,68.0,7.0,7.0,0,20.2,20.7,0.6,4.2,1019.1,1017.8,14.5
3.6,31.0,13.0,15.0,94.0,70.0,7.0,3.0,1,15.8,17.8,1.6,6.5,1020.6,1020.7,15.5
0.4,30.0,9.0,13.0,96.0,72.0,1.0,6.0,0,20.1,20.7,2.0,8.2,1022.0,1018.4,10.0
0.2,39.0,9.0,9.0,93.0,94.0,8.0,8.0,0,16.3,16.5,1.2,0.9,1016.7,1012.8,15.5
5.4,33.0,15.0,17.0,90.0,71.0,7.0,5.0,1,15.9,17.0,0.2,6.6,1015.4,1014.1,14.5
0.0,30.0,15.0,11.0,93.0,73.0,6.0,5.0,0,17.6,18.4,2.2,5.3,1016.4,1013.4,12.7
3.6,31.0,13.0,11.0,91.0,77.0,6.0,7.0,1,17.2,18.3,0.6,3.4,1015.3,1015.4,15.9
3.8,33.0,20.0,15.0,97.0,93.0,8.0,8.0,1,15.1,16.6,2.0,0.0,1015.4,1010.0,13.6
9.8,52.0,20.0,20.0,88.0,70.0,7.0,6.0,1,15.5,17.5,0.6,5.5,1003.4,1000.5,14.8
3.6,46.0,11.0,20.0,96.0,69.0,7.0,3.0,1,15.1,16.8,1.6,4.9,1012.0,1014.7,13.0
