MinTemp,Rainfall,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine
16.1,0.0,75.0,66.0,6.0,6.0,0,22.2,23.8,5.6
14.9,0.0,67.0,47.0,2.0,4.0,0,31.4,32.4,7.153062730627306
19.8,0.0,40.0,19.0,7.0,1.0,0,38.2,24.00106453759149,7.153062730627306
18.6,0.0,71.77374208597135,58.0,7.0,1.0,0,24.7,24.00106453759149,7.153062730627306
19.7,0.0,76.0,29.0,3.0,3.0,0,36.8,39.4,7.153062730627306
20.1,12.4,83.0,69.0,5.0,4.0,1,26.7,27.6,8.2
19.2,16.8,76.0,68.0,7.0,7.0,1,21.9,29.2,7.153062730627306
18.2,0.0,68.0,63.0,7.0,6.0,0,24.4,25.4,4.7
19.5,0.0,71.0,69.0,7.0,6.0,0,21.9,23.0,7.153062730627306
17.9,8.2,58.0,54.0,7.0,1.0,1,21.4,22.8,7.153062730627306
15.8,0.0,68.0,49.0,7.0,1.0,0,26.6,28.0,7.153062730627306
14.0,0.0,65.0,36.0,7.0,1.0,0,28.8,31.2,7.153062730627306
19.3,0.0,65.0,49.0,5.0,6.0,0,28.5,30.5,7.153062730627306
18.3,3.2,83.0,42.0,6.0,3.0,1,31.7,34.1,9.7
20.7,0.0,57.0,34.0,7.0,5.0,0,33.5,35.6,9.6
20.2,8.6,91.0,59.0,8.0,8.0,1,28.9,29.6,7.153062730627306
18.5,3.591108499804152,74.0,56.0,1.0,5.0,0,28.9,31.3,7.153062730627306
17.7,3.591108499804152,79.0,62.0,7.0,3.0,0,26.1,27.6,7.153062730627306
18.5,25.2,78.0,52.0,3.0,4.0,1,29.7,30.5,7.153062730627306
19.3,4.2,80.0,97.0,4.0,6.0,1,19.7,30.7,7.5
19.5,6.0,77.0,76.0,6.0,6.0,1,23.1,25.4,8.1
17.2,0.0,74.0,69.0,6.0,3.0,0,25.6,26.8,4.9
20.5,17.2,97.0,91.0,7.0,7.0,1,19.1,25.8,7.153062730627306
16.1,3.591108499804152,66.0,53.0,8.0,8.0,0,21.7,23.5,7.153062730627306
16.2,3.591108499804152,69.0,64.0,8.0,8.0,0,19.8,23.2,7.153062730627306
12.3,3.591108499804152,64.0,47.0,7.0,1.0,0,23.6,24.7,7.153062730627306
13.6,9.4,61.0,46.0,1.0,1.0,1,25.3,26.8,7.153062730627306
14.2,0.0,57.0,59.0,2.0,6.0,0,26.2,28.3,8.2
17.3,0.0,70.0,57.0,6.0,2.0,0,21.8,24.0,10.6
18.8,1.2,74.0,73.0,7.0,8.0,1,25.8,27.0,7.153062730627306
16.7,0.0,67.0,55.0,8.0,8.0,0,22.1,23.8,7.153062730627306
15.2,0.0,54.0,50.0,8.0,1.0,0,23.4,24.0,7.153062730627306
13.6,0.0,59.0,52.0,1.0,1.0,0,27.7,28.9,7.153062730627306
17.1,0.0,60.0,50.0,2.0,3.0,0,29.0,31.2,8.6
19.2,2.4,93.0,57.0,8.0,7.0,1,27.7,28.7,3.2
19.4,2.4,82.0,80.0,5.0,7.0,1,23.2,31.0,5.4
19.9,0.0,84.0,50.0,6.0,4.0,0,30.4,32.2,7.153062730627306
20.7,3.591108499804152,75.0,66.0,7.0,1.0,0,25.9,30.1,7.153062730627306
19.8,3.591108499804152,66.0,57.0,8.0,8.0,0,22.7,24.0,7.153062730627306
17.1,3.591108499804152,86.0,87.0,8.0,8.0,0,19.8,21.4,7.153062730627306
18.5,28.0,93.0,57.0,7.0,3.0,1,27.0,29.3,7.153062730627306
19.1,0.4,69.0,65.0,0.0,1.0,0,26.2,27.9,12.3
16.9,0.0,78.0,72.0,6.0,6.0,0,25.0,26.6,8.4
20.3,0.0,65.0,53.0,2.0,2.0,0,31.5,33.7,7.153062730627306
22.4,0.0,81.0,86.0,8.0,8.0,0,24.7,29.3,7.153062730627306
18.1,0.0,70.0,54.0,7.0,1.0,0,30.6,32.8,7.153062730627306
19.9,0.0,66.0,46.0,0.0,3.0,0,32.3,34.5,7.153062730627306
19.9,0.0,78.0,71.0,7.0,7.0,0,25.5,27.0,4.7
20.0,0.0,71.0,50.0,5.0,2.0,0,28.3,30.0,11.8
20.5,0.0,58.0,48.0,1.0,2.0,0,28.7,30.0,13.6
17.7,0.0,57.0,50.0,1.0,3.0,0,29.7,33.1,7.153062730627306
20.8,3.591108499804152,61.0,39.0,8.0,1.0,0,33.3,34.2,7.153062730627306
20.3,3.591108499804152,71.0,54.0,8.0,1.0,0,29.9,31.1,7.153062730627306
20.7,3.591108499804152,95.0,93.0,8.0,8.0,0,21.5,22.2,7.153062730627306
20.5,25.0,88.0,77.0,7.0,7.0,1,24.2,25.4,7.153062730627306
19.6,0.4,76.0,68.0,5.0,3.0,0,26.4,28.4,9.3
22.8,3.4,75.0,31.0,3.0,8.0,1,34.4,35.4,11.0
21.1,0.0,57.0,65.0,1.0,2.0,0,26.7,28.9,7.153062730627306
20.9,0.0,71.0,28.0,8.0,8.0,0,32.1,33.7,7.153062730627306
16.4,0.0,38.0,20.0,7.0,1.0,0,33.6,35.2,7.153062730627306
18.1,0.0,72.0,52.0,6.0,4.0,0,26.8,28.8,7.153062730627306
20.0,6.8,92.0,87.0,7.0,6.0,1,20.4,21.1,7.153062730627306
18.1,3.591108499804152,93.0,65.0,8.0,8.0,0,24.4,25.7,7.153062730627306
18.5,3.591108499804152,75.0,52.0,7.0,1.0,0,28.8,29.7,7.153062730627306
18.8,25.8,69.0,90.0,2.0,7.0,1,23.3,27.6,7.153062730627306
21.7,3.591108499804152,72.0,56.0,8.0,8.0,0,29.9,31.3,7.153062730627306
20.4,3.591108499804152,65.0,52.0,7.0,8.0,0,30.6,31.1,7.153062730627306
20.3,3.591108499804152,74.0,42.0,7.0,1.0,0,33.8,35.5,7.153062730627306
21.0,14.2,92.0,80.0,7.0,7.0,1,22.3,22.9,7.153062730627306
19.4,6.4,92.0,94.0,7.0,7.0,1,18.2,21.8,0.0
17.9,33.2,96.0,45.0,7.0,6.0,1,22.7,23.6,1.0
15.3,3.4,62.0,43.0,2.0,2.0,1,23.2,23.7,7.153062730627306
11.9,0.0,59.0,47.0,7.0,8.0,0,23.1,26.5,7.153062730627306
13.9,0.0,64.0,53.0,7.0,1.0,0,25.5,26.4,7.153062730627306
17.6,0.0,77.0,62.0,6.0,6.0,0,24.9,26.1,7.153062730627306
16.7,4.2,78.0,92.0,4.0,6.0,1,20.0,24.7,6.2
18.6,43.2,57.0,54.0,5.0,6.0,1,23.4,25.9,9.9
14.4,0.0,76.0,57.0,5.0,5.0,0,24.4,25.3,5.4
16.5,0.2,88.0,54.0,6.0,5.0,0,23.3,24.8,7.153062730627306
14.4,3.591108499804152,69.0,47.0,8.0,1.0,0,23.6,25.1,7.153062730627306
17.8,3.591108499804152,91.0,58.0,8.0,8.0,0,25.6,26.2,7.153062730627306
15.0,3.591108499804152,77.0,42.0,7.0,1.0,0,33.0,33.9,7.153062730627306
17.7,1.0,81.0,67.0,6.0,5.0,0,27.0,28.2,11.7
18.1,0.0,74.0,56.0,1.0,2.0,0,28.3,28.8,11.0
17.2,0.0,71.0,50.0,2.0,1.0,0,29.0,29.5,11.6
18.3,0.0,64.0,53.0,1.0,2.0,0,28.6,30.1,7.153062730627306
18.9,0.0,65.0,61.0,7.0,1.0,0,27.3,27.8,7.153062730627306
16.5,0.0,67.0,49.0,7.0,1.0,0,28.1,29.0,7.153062730627306
16.9,0.0,60.0,44.0,5.0,3.0,0,30.5,31.5,10.8
19.3,0.0,65.0,46.0,1.0,4.0,0,28.9,30.5,12.6
17.3,0.0,63.0,46.0,2.0,1.0,0,28.2,30.5,12.6
17.2,0.0,70.0,58.0,2.0,7.0,0,26.3,29.3,9.5
16.6,0.0,79.0,56.0,7.0,7.0,0,26.4,27.5,7.153062730627306
18.3,3.591108499804152,84.0,76.0,2.0,2.0,0,24.7,26.0,7.153062730627306
20.4,3.591108499804152,85.0,76.0,8.0,8.0,0,24.0,25.6,7.153062730627306
18.7,3.591108499804152,85.0,72.0,8.0,8.0,0,25.3,27.0,7.153062730627306
20.0,11.8,85.0,70.0,4.0,2.0,1,26.0,27.5,11.5
19.6,0.0,87.0,67.0,7.0,4.0,0,26.5,27.9,7.6
19.5,0.0,78.0,65.0,6.0,2.0,0,25.8,27.0,7.2
19.3,0.0,87.0,68.0,5.0,7.0,0,25.9,26.2,7.153062730627306
19.6,0.0,90.0,60.0,8.0,1.0,0,26.5,27.6,7.153062730627306
14.9,0.2,95.0,66.0,8.0,1.0,0,26.8,28.8,7.153062730627306
18.1,0.2,76.0,28.0,1.0,2.0,0,37.0,37.8,7.0
20.1,8.2,72.0,51.0,7.0,8.0,1,23.7,24.7,1.1
12.3,0.0,83.0,54.0,1.0,1.0,0,27.2,28.9,10.3
20.0,0.4,92.0,69.0,7.0,1.0,0,26.7,30.4,9.4
20.2,0.0,55.0,35.0,1.0,2.0,0,27.3,31.5,7.153062730627306
14.0,0.0,60.0,16.0,7.0,1.0,0,29.0,30.7,7.153062730627306
13.4,0.0,75.0,58.0,7.0,1.0,0,25.6,26.2,7.153062730627306
17.0,0.0,92.0,53.937708194536974,4.0,1.0,0,31.1,31.9,10.5
19.9,0.0,79.0,57.0,1.0,1.0,0,28.5,29.8,11.3
18.0,0.0,82.0,71.0,7.0,7.0,0,25.4,26.8,6.0
21.1,0.0,89.0,66.0,7.0,1.0,0,28.0,29.5,8.2
17.6,0.0,78.0,70.0,7.0,2.0,0,26.3,27.9,7.153062730627306
19.2,3.591108499804152,83.0,53.0,8.0,8.0,0,23.1,24.5,7.153062730627306
15.3,3.591108499804152,75.0,45.0,7.0,1.0,0,23.6,24.4,7.153062730627306
13.0,20.0,64.0,91.0,5.0,7.0,1,18.3,26.0,6.3
16.2,8.2,59.0,35.0,5.0,1.0,1,22.8,24.1,10.4
10.5,0.0,70.0,50.0,1.0,7.0,0,25.0,25.9,5.3
17.1,0.0,84.0,40.0,6.0,1.0,0,32.7,34.2,8.2
17.5,0.0,82.0,63.0,6.0,1.0,0,27.1,27.3,7.153062730627306
15.9,3.591108499804152,74.0,28.0,7.0,1.0,0,35.8,37.7,7.153062730627306
20.1,3.591108499804152,58.0,64.0,8.0,8.0,0,21.9,22.7,7.153062730627306
18.7,3.591108499804152,89.0,78.0,8.0,1.0,0,22.1,22.3,7.153062730627306
16.0,4.8,86.0,53.0,2.0,4.0,1,27.6,28.5,10.8
16.3,0.0,82.0,45.0,2.0,6.0,0,30.9,33.1,6.5
15.4,4.8,74.0,62.0,1.0,2.0,1,23.6,24.2,10.0
13.9,0.0,83.0,25.0,1.0,1.0,0,28.3,29.2,7.153062730627306
8.7,0.0,44.0,18.0,7.0,1.0,0,25.2,26.4,7.153062730627306
9.8,0.0,56.0,50.0,7.0,1.0,0,23.0,24.2,7.153062730627306
12.7,0.0,74.0,57.0,6.0,6.0,0,24.4,26.3,10.0
17.3,0.0,89.0,68.0,8.0,7.0,0,23.2,24.8,1.7
16.9,11.8,88.0,75.0,7.0,7.0,1,22.0,22.9,0.5
14.7,4.4,97.0,52.0,4.0,4.0,1,26.2,27.8,8.5
14.9,0.0,72.0,41.0,7.0,7.0,0,29.4,29.5,7.153062730627306
18.8,3.591108499804152,75.0,70.0,8.0,8.0,0,21.8,22.5,7.153062730627306
18.4,3.591108499804152,97.0,96.0,8.0,6.0,0,19.0,20.5,7.153062730627306
15.8,3.591108499804152,94.0,68.0,8.0,8.0,0,21.8,24.1,7.153062730627306
13.4,48.4,80.0,64.0,1.0,5.0,1,24.1,27.8,8.6
13.0,14.6,93.0,41.0,6.0,3.0,1,22.1,26.5,8.4
14.5,0.0,57.0,43.0,7.0,3.0,0,21.4,23.0,7.8
14.8,0.0,57.0,50.0,7.0,6.0,0,20.3,22.7,7.153062730627306
12.7,0.0,65.0,69.0,8.0,6.0,0,19.9,22.0,7.153062730627306
13.3,0.0,84.0,72.0,3.0,7.0,0,20.8,22.8,7.153062730627306
10.7,0.4,85.0,69.0,2.0,7.0,0,21.3,24.4,5.2
12.9,0.0,69.0,52.0,6.0,2.0,0,20.6,22.2,7.9
10.0,0.0,72.0,57.0,2.0,2.0,0,21.2,22.2,8.6
9.3,0.0,76.0,44.0,3.0,2.0,0,27.0,27.3,10.2
15.9,0.0,65.0,33.0,2.0,7.0,0,31.1,31.5,7.153062730627306
19.5,3.591108499804152,84.0,76.0,8.0,1.0,0,23.7,25.2,7.153062730627306
15.6,3.591108499804152,97.0,61.0,8.0,8.0,0,25.1,26.1,7.153062730627306
17.2,3.591108499804152,84.0,74.0,4.0,8.0,0,20.6,23.5,7.153062730627306
13.1,13.0,94.0,89.0,8.0,8.0,1,17.6,18.7,0.4
14.1,156.0,88.0,92.0,8.0,8.0,1,14.1,18.6,0.0
12.4,114.4,90.0,96.0,6.0,8.0,1,16.6,19.5,2.6
14.9,8.8,83.0,73.0,2.0,4.0,1,20.3,21.6,7.153062730627306
12.2,3.591108499804152,87.0,46.0,7.0,1.0,0,25.9,26.2,7.153062730627306
13.4,3.591108499804152,56.0,41.0,1.0,1.0,0,24.6,25.3,7.153062730627306
12.5,0.0,66.0,56.0,7.0,7.0,0,18.0,18.7,3.2
12.4,0.4,61.0,46.0,1.0,1.0,0,18.9,20.1,10.4
9.7,0.0,61.0,61.0,1.0,2.0,0,19.0,20.2,10.0
11.6,3.0,85.0,70.0,6.0,5.0,1,18.9,20.2,6.5
11.7,0.6,94.0,69.0,6.0,4.0,0,19.8,20.7,7.153062730627306
14.8,3.591108499804152,94.0,91.0,8.0,8.0,0,18.6,20.9,7.153062730627306
15.9,3.591108499804152,88.0,93.0,8.0,8.0,0,21.1,21.9,7.153062730627306
18.8,3.591108499804152,92.0,89.0,8.0,8.0,0,20.9,21.6,7.153062730627306
17.3,81.8,79.0,88.0,7.0,8.0,1,19.3,20.2,0.1
13.7,0.4,86.0,39.0,1.0,1.0,0,26.1,27.2,10.3
11.2,0.0,47.0,30.0,0.0,0.0,0,19.9,20.2,9.8
10.0,0.0,50.0,37.0,1.0,1.0,0,20.0,20.4,7.153062730627306
8.9,0.0,50.0,33.0,7.0,1.0,0,19.1,19.6,7.153062730627306
8.2,0.0,53.0,35.0,7.0,1.0,0,19.2,19.9,7.153062730627306
8.6,0.0,43.0,29.0,1.0,3.0,0,20.3,21.5,10.1
15.9,0.0,48.0,38.0,1.0,1.0,0,21.0,21.7,10.2
12.1,0.0,53.0,36.0,0.0,0.0,0,21.6,22.4,10.2
11.3,0.0,53.0,27.0,7.0,2.0,0,17.1,18.5,5.8
6.1,0.0,48.0,30.0,0.0,1.0,0,17.8,18.5,7.153062730627306
9.0,3.591108499804152,56.0,66.0,4.0,8.0,0,18.4,20.3,7.153062730627306
13.0,3.591108499804152,97.0,83.0,8.0,6.0,0,17.3,18.9,7.153062730627306
10.6,3.591108499804152,96.0,69.0,4.0,7.0,0,18.6,19.4,7.153062730627306
12.3,32.6,98.0,76.0,7.0,7.0,1,19.2,19.4,7.153062730627306
11.1,3.591108499804152,99.0,73.0,8.0,1.0,0,19.4,20.6,7.153062730627306
13.5,3.591108499804152,81.0,63.0,8.0,3.0,0,22.9,24.2,7.153062730627306
14.3,3.591108499804152,75.0,57.0,7.0,8.0,0,20.5,21.6,7.153062730627306
12.2,3.591108499804152,76.0,87.0,8.0,8.0,0,15.1,17.0,7.153062730627306
11.6,3.591108499804152,89.0,75.0,8.0,8.0,0,15.6,18.2,7.153062730627306
9.0,31.6,80.0,57.0,7.0,7.0,1,17.6,19.3,5.4
8.9,0.0,80.0,56.0,7.0,4.0,0,19.4,19.8,7.7
8.7,0.0,81.0,55.0,5.0,7.0,0,17.6,19.6,7.7
9.4,0.0,77.0,52.0,5.0,6.0,0,19.0,19.3,5.1
9.4,0.0,75.0,53.0,1.0,3.0,0,20.6,22.4,7.153062730627306
12.7,0.0,86.0,74.0,8.0,8.0,0,19.0,19.2,7.153062730627306
11.0,3.591108499804152,82.0,52.0,8.0,8.0,0,20.0,21.8,7.153062730627306
13.2,6.0,97.0,93.0,8.0,8.0,1,15.3,15.9,7.153062730627306
10.2,2.2,58.0,23.0,1.0,1.0,1,15.0,17.4,9.9
4.3,0.0,54.0,46.0,1.0,5.0,0,14.4,15.6,9.0
5.3,0.0,63.0,54.0,1.0,6.0,0,16.2,17.3,8.0
5.0,0.0,75.0,36.0,1.0,1.0,0,16.5,17.2,7.153062730627306
4.2,3.591108499804152,84.0,51.0,8.0,3.0,0,15.3,15.4,7.153062730627306
7.6,3.591108499804152,64.0,60.0,3.0,1.0,0,18.7,19.6,7.153062730627306
5.3,2.2,94.0,52.0,1.0,1.0,1,20.5,21.0,9.7
6.6,0.0,85.0,40.0,7.0,1.0,0,21.2,22.1,7.7
5.5,0.0,72.0,33.0,6.0,2.0,0,22.4,23.0,7.8
9.2,2.0,89.0,83.0,7.0,8.0,1,15.4,17.5,0.2
11.8,6.4,96.0,61.0,7.0,3.0,1,16.7,17.3,7.153062730627306
11.7,3.591108499804152,93.0,70.0,8.0,7.0,0,17.1,18.2,7.153062730627306
12.8,3.591108499804152,84.0,55.0,8.0,7.0,0,18.3,20.7,7.153062730627306
7.4,3.591108499804152,89.0,69.0,8.0,1.0,0,18.1,19.8,7.153062730627306
8.8,2.2,91.0,85.0,7.0,8.0,1,16.8,18.3,2.8
13.0,0.0,73.0,96.0,5.0,8.0,0,15.7,18.7,1.3
13.9,10.4,97.0,93.0,8.0,7.0,1,16.5,16.7,0.2
11.6,5.8,69.0,53.0,1.0,1.0,1,18.2,18.6,7.153062730627306
9.9,3.591108499804152,90.0,92.0,8.0,6.0,0,12.7,13.0,7.153062730627306
8.0,3.591108499804152,93.0,65.0,8.0,1.0,0,13.5,14.9,7.153062730627306
6.5,24.4,80.0,64.0,7.0,2.0,1,15.5,15.8,4.4
4.4,0.0,94.0,51.0,2.0,6.0,0,17.0,17.6,9.0
4.4,0.0,79.0,48.0,1.0,1.0,0,20.2,20.5,9.5
7.6,0.0,77.0,72.0,2.0,7.0,0,16.0,16.5,2.3
9.4,0.0,76.0,79.0,5.0,4.0,0,17.8,20.2,7.153062730627306
12.0,3.591108499804152,76.0,50.0,8.0,1.0,0,17.7,19.2,7.153062730627306
6.2,3.591108499804152,86.0,59.0,7.0,1.0,0,17.9,18.4,7.153062730627306
5.4,3.591108499804152,84.0,48.0,7.0,1.0,0,18.6,18.9,7.153062730627306
7.6,47.0,82.0,70.0,1.0,2.0,1,16.6,19.2,7.153062730627306
6.0,0.2,100.0,82.0,7.0,5.0,0,14.1,14.7,0.7
8.8,2.4,84.0,71.0,5.0,4.0,1,15.9,17.3,5.3
6.2,0.0,65.0,42.0,5.0,1.0,0,14.6,15.1,7.153062730627306
4.7,0.0,58.0,53.0,7.0,1.0,0,15.3,15.9,7.153062730627306
3.5,0.0,83.0,30.0,8.0,7.0,0,17.0,17.5,7.153062730627306
3.2,0.0,55.0,38.0,2.0,1.0,0,18.0,18.4,7.153062730627306
3.2,0.0,60.0,28.0,0.0,0.0,0,16.8,17.2,7.153062730627306
6.8,0.0,57.0,63.0,2.0,5.0,0,14.3,17.3,6.2
6.2,6.0,81.0,80.0,2.0,6.0,1,13.9,16.7,5.9
6.0,3.0,84.0,62.0,2.0,2.0,1,16.3,18.0,7.153062730627306
4.2,3.591108499804152,90.0,48.0,7.0,1.0,0,18.6,19.0,7.153062730627306
6.6,3.591108499804152,83.0,55.0,7.0,1.0,0,18.6,19.9,7.153062730627306
7.5,3.591108499804152,64.0,50.0,8.0,2.0,0,12.2,13.2,7.153062730627306
8.4,2.2,71.0,44.0,6.0,2.0,1,17.2,17.3,7.153062730627306
8.8,2.2,64.0,37.0,2.0,1.0,1,16.0,16.4,9.7
7.2,0.0,58.0,41.0,2.0,5.0,0,15.4,15.9,6.7
2.4,0.0,78.0,48.0,5.0,4.0,0,13.6,16.0,7.153062730627306
5.6,3.591108499804152,83.0,61.0,7.0,7.0,0,12.3,13.3,7.153062730627306
6.3,3.591108499804152,60.0,72.0,4.0,8.0,0,12.6,15.1,7.153062730627306
6.5,5.0,93.0,71.0,6.0,6.0,1,14.9,15.8,7.153062730627306
8.1,17.6,86.0,75.0,4.0,5.0,1,14.8,16.6,6.4
3.5,0.2,97.0,53.0,7.0,4.0,0,18.1,19.1,6.1
6.2,0.0,97.0,75.0,8.0,8.0,0,14.8,14.9,0.0
7.3,1.2,96.0,62.0,7.0,4.0,1,17.3,17.8,7.153062730627306
9.3,3.591108499804152,100.0,84.0,8.0,8.0,0,17.1,18.6,7.153062730627306
8.9,3.591108499804152,64.0,32.0,7.0,1.0,0,19.8,20.0,7.153062730627306
6.7,3.591108499804152,60.0,32.0,8.0,1.0,0,19.4,20.1,7.153062730627306
7.6,4.2,53.0,26.0,1.0,1.0,1,15.1,15.8,7.153062730627306
5.0,0.0,55.0,37.0,1.0,1.0,0,15.8,16.6,9.8
5.8,0.0,68.0,55.0,4.0,2.0,0,16.6,17.3,7.7
4.3,0.0,83.0,37.0,4.0,2.0,0,19.6,20.1,7.153062730627306
10.1,0.0,61.0,36.0,7.0,1.0,0,19.5,20.7,7.153062730627306
2.6,0.0,63.0,33.0,7.0,1.0,0,22.6,23.4,7.153062730627306
7.6,0.0,59.0,19.0,7.0,1.0,0,27.2,27.7,7.153062730627306
11.3,0.0,50.0,30.0,0.0,0.0,0,18.3,18.6,10.1
4.0,0.0,61.0,39.0,7.0,7.0,0,13.7,14.9,1.7
3.8,0.0,41.0,34.0,1.0,5.0,0,14.5,15.3,8.8
6.8,0.0,62.0,29.0,1.0,2.0,0,15.5,16.4,7.153062730627306
5.4,0.0,55.0,33.0,7.0,1.0,0,17.0,17.4,7.153062730627306
4.7,0.0,63.0,52.0,4.0,1.0,0,15.8,17.0,7.153062730627306
4.5,0.0,79.0,53.0,5.0,1.0,0,16.6,17.8,9.6
6.2,0.0,57.0,29.0,1.0,0.0,0,19.7,20.0,10.3
3.3,0.0,45.0,26.0,1.0,2.0,0,21.0,22.2,8.7
1.4,0.0,65.0,28.0,1.0,2.0,0,18.9,20.3,7.1
8.5,0.0,53.0,30.0,1.0,1.0,0,18.7,19.4,7.153062730627306
5.3,3.591108499804152,52.0,35.0,7.0,1.0,0,18.0,18.4,7.153062730627306
3.0,3.591108499804152,70.0,75.0,8.0,8.0,0,15.5,18.4,7.153062730627306
10.6,2.0,81.0,66.0,1.0,2.0,1,18.0,20.2,10.5
6.7,0.0,60.0,32.0,1.0,6.0,0,18.9,19.8,9.9
6.7,0.0,56.0,41.0,1.0,1.0,0,15.6,16.8,10.2
4.2,0.0,68.0,48.0,1.0,1.0,0,17.5,18.9,10.6
5.2,0.0,74.0,47.0,1.0,1.0,0,20.7,22.2,7.153062730627306
5.6,3.591108499804152,80.0,52.0,7.0,1.0,0,21.0,23.3,7.153062730627306
9.6,3.591108499804152,55.0,36.0,7.0,1.0,0,26.6,27.2,7.153062730627306
14.1,3.591108499804152,93.0,96.0,8.0,8.0,0,15.4,15.9,7.153062730627306
13.0,26.4,97.0,89.0,7.0,7.0,1,17.8,18.4,3.9
13.2,1.8,79.0,50.0,6.0,1.0,1,20.0,21.1,8.3
13.0,0.0,61.0,58.0,7.0,7.0,0,17.9,19.6,1.2
12.3,0.0,71.0,52.0,7.0,7.0,0,17.7,18.3,7.153062730627306
8.4,0.0,55.0,36.0,7.0,3.0,0,19.0,20.0,7.153062730627306
7.0,0.0,60.0,37.0,7.0,1.0,0,19.6,20.4,7.153062730627306
7.0,0.0,52.0,39.0,1.0,1.0,0,16.9,18.2,10.8
7.1,0.0,53.0,49.0,1.0,6.0,0,16.4,18.4,7.7
7.5,0.4,57.0,27.0,1.0,1.0,0,19.4,20.0,10.9
4.2,0.0,51.0,33.0,4.0,3.0,0,20.2,20.9,7.8
10.9,8.6,52.0,72.0,1.0,6.0,1,14.2,19.1,7.153062730627306
10.9,3.591108499804152,94.0,92.0,8.0,8.0,0,14.9,16.7,7.153062730627306
9.1,3.591108499804152,100.0,51.0,8.0,3.0,0,18.4,20.4,7.153062730627306
11.4,3.591108499804152,80.0,65.0,3.0,1.0,0,17.1,18.3,7.153062730627306
7.7,34.2,74.0,38.0,1.0,5.0,1,22.7,24.6,10.4
6.1,0.0,40.0,29.0,1.0,1.0,0,19.2,19.8,10.6
9.5,0.0,52.0,46.0,1.0,1.0,0,18.2,19.2,10.9
10.1,2.2,81.0,58.0,7.0,6.0,1,17.6,18.5,7.153062730627306
8.5,0.0,63.0,53.0,7.0,1.0,0,19.5,21.2,7.153062730627306
6.5,0.0,66.0,31.0,7.0,1.0,0,25.6,26.1,7.153062730627306
8.0,0.0,67.0,57.0,1.0,1.0,0,22.5,24.1,10.9
7.7,0.0,68.0,44.0,1.0,1.0,0,24.4,25.2,10.9
9.0,0.0,58.0,26.0,0.0,1.0,0,27.9,28.4,10.6
9.6,0.0,44.0,46.0,1.0,1.0,0,19.6,20.2,11.1
10.8,0.0,66.0,69.0,2.0,7.0,0,16.4,19.8,7.153062730627306
12.3,8.0,52.0,68.0,7.0,8.0,1,16.7,20.3,7.153062730627306
11.7,3.591108499804152,78.0,74.0,8.0,8.0,0,17.3,19.6,7.153062730627306
13.4,3.591108499804152,90.0,67.0,8.0,8.0,0,18.6,20.0,7.153062730627306
8.5,45.0,72.0,47.0,1.0,5.0,1,22.9,24.1,10.0
10.7,0.6,65.0,52.0,7.0,1.0,0,17.6,20.3,8.2
9.2,2.0,81.0,65.0,7.0,7.0,1,14.4,15.1,2.0
7.6,14.0,59.0,61.0,6.0,2.0,1,14.6,16.2,7.153062730627306
10.3,3.591108499804152,88.0,75.0,8.0,8.0,0,15.2,17.1,7.153062730627306
11.5,3.591108499804152,85.0,92.0,6.0,8.0,0,13.7,19.0,7.153062730627306
11.1,30.8,82.0,63.0,7.0,7.0,1,16.6,17.8,4.7
9.0,1.2,62.0,39.0,1.0,1.0,1,19.6,21.2,11.3
6.7,0.0,64.0,23.0,0.0,1.0,0,25.3,25.6,11.2
9.2,0.0,70.0,71.0,2.0,5.0,0,19.9,22.2,9.2
10.8,0.0,78.0,36.0,5.0,1.0,0,26.5,27.0,7.153062730627306
13.4,0.0,61.0,60.0,7.0,1.0,0,21.5,23.7,7.153062730627306
11.3,0.0,71.0,25.0,7.0,1.0,0,31.0,31.7,7.153062730627306
11.5,0.0,45.0,14.0,7.0,1.0,0,33.8,34.8,7.153062730627306
13.3,0.0,47.0,12.0,1.0,5.0,0,35.0,35.8,10.4
12.4,0.0,42.0,27.0,1.0,1.0,0,32.8,34.7,11.5
13.8,0.0,78.0,73.0,7.0,8.0,0,18.6,21.4,1.1
15.4,0.2,72.0,63.0,8.0,8.0,0,18.8,19.8,7.153062730627306
12.7,0.0,51.0,44.0,7.0,1.0,0,24.7,25.6,7.153062730627306
9.9,0.0,76.0,49.0,7.0,1.0,0,25.1,25.8,7.153062730627306
11.0,0.0,72.0,52.0,4.0,4.0,0,26.4,29.3,9.5
13.7,1.6,75.0,18.0,1.0,4.0,1,32.9,33.4,9.5
18.2,0.0,84.0,72.0,7.0,6.0,0,21.9,23.8,6.8
14.0,0.0,69.0,56.0,4.0,1.0,0,23.9,24.2,9.9
13.7,0.0,82.0,51.0,2.0,1.0,0,26.3,28.3,7.153062730627306
13.0,3.591108499804152,69.0,24.0,7.0,1.0,0,31.5,32.6,7.153062730627306
14.4,3.591108499804152,76.0,72.0,3.0,1.0,0,23.7,24.4,7.153062730627306
19.4,3.591108499804152,87.0,91.0,8.0,8.0,0,19.9,22.4,7.153062730627306
13.6,1.2,68.0,48.0,1.0,1.0,1,27.1,28.3,11.4
13.1,0.0,67.0,37.0,1.0,1.0,0,30.3,31.6,11.1
16.6,0.0,54.0,39.0,1.0,5.0,0,30.2,34.1,9.9
