Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,WindDir9am
0.2,37.0,9.0,63.0,45.0,4.0,3.0,0,26.8,28.2,11.1,337.5
0.0,41.0,17.0,61.0,43.0,3.0,2.0,0,27.7,29.5,11.0,22.5
0.0,44.0,13.0,62.0,42.0,1.0,1.0,0,27.3,28.7,10.8,315.0
0.0,35.0,11.0,65.0,49.0,6.0,7.0,0,27.1,28.6,6.2,292.5
30.6,56.0,24.0,82.0,73.0,6.0,3.0,1,22.4,24.7,6.2,202.5
0.0,48.0,11.0,65.0,49.0,6.0,1.0,0,25.9,28.6,7.9,0.0
0.0,50.0,15.0,64.0,53.0,4.0,7.0,0,27.2,28.3,5.8,315.0
9.6,57.0,17.0,52.0,63.0,2.0,7.0,1,24.6,29.3,5.8,315.0
3.8,43.0,20.0,47.0,22.0,1.0,1.0,1,27.7,28.0,11.2,292.5
0.0,35.0,13.0,51.0,29.0,1.0,5.0,0,28.6,30.8,10.4,315.0
0.0,59.0,19.0,76.0,71.0,1.0,6.0,0,24.2,25.5,10.1,202.5
0.0,39.0,0.0,59.0,56.0,3.0,3.0,0,26.6,27.3,9.2,315.0
4.2,41.0,17.0,66.0,47.0,7.0,4.0,1,26.6,28.2,5.2,0.0
0.0,46.0,11.0,68.0,51.0,3.0,2.0,0,27.4,30.0,9.5,0.0
1.4,35.0,9.0,81.0,56.0,3.0,7.0,1,28.5,29.1,7.2,180.0
0.0,72.0,33.0,85.0,92.0,8.0,8.0,0,18.3,22.6,0.0,202.5
40.0,31.0,13.0,76.0,70.0,1.0,7.0,1,24.4,25.4,6.5,315.0
0.2,46.0,7.0,92.0,76.0,7.0,7.0,0,24.6,25.6,0.0,180.0
22.8,54.0,7.0,87.0,70.0,8.0,8.0,1,21.4,23.3,0.0,22.5
6.4,24.0,13.0,87.0,63.0,7.0,8.0,1,24.9,25.4,0.0,292.5
1.2,46.0,19.0,78.0,71.0,6.0,7.0,1,22.5,23.5,5.6,225.0
0.0,35.0,15.0,78.0,67.0,3.0,3.0,0,24.4,25.1,10.1,202.5
2.8,26.0,11.0,75.0,61.0,3.0,6.0,1,24.1,24.9,10.2,315.0
0.0,37.0,11.0,74.0,48.0,7.0,7.0,0,27.1,28.5,6.2,315.0
0.0,31.0,11.0,80.0,60.0,2.0,1.0,0,26.1,28.1,10.9,315.0
0.0,41.0,13.0,76.0,57.0,1.0,7.0,0,27.2,28.9,8.8,315.0
0.2,50.0,15.0,86.0,86.0,8.0,8.0,0,20.0,21.5,0.0,225.0
4.6,70.0,11.0,83.0,77.0,7.0,3.0,1,22.6,23.3,6.4,247.5
2.2,59.0,26.0,82.0,90.0,7.0,8.0,1,19.5,21.3,1.1,202.5
18.6,46.0,22.0,75.0,50.0,6.0,6.0,1,21.7,22.0,3.3,135.0
2.2,26.0,11.0,73.0,51.0,7.0,6.0,1,22.4,23.4,1.2,315.0
0.0,28.0,7.0,64.0,55.0,7.0,7.0,0,23.0,24.7,4.6,270.0
0.0,20.0,9.0,74.0,78.0,7.0,8.0,0,20.9,24.0,0.0,270.0
5.0,52.0,22.0,67.0,57.0,5.0,7.0,1,25.0,27.1,3.7,292.5
8.0,72.0,37.0,83.0,72.0,7.0,6.0,1,20.0,21.1,0.7,202.5
1.4,54.0,30.0,79.0,82.0,7.0,7.0,1,19.3,20.7,1.0,202.5
2.4,54.0,30.0,75.0,75.0,6.0,5.0,1,18.6,19.1,3.3,202.5
1.6,52.0,17.0,55.0,83.0,7.0,8.0,1,18.6,20.7,3.5,247.5
15.2,48.0,24.0,70.0,68.0,5.0,3.0,1,20.4,20.8,9.0,202.5
0.0,52.0,15.0,56.0,54.0,5.0,1.0,0,20.9,21.1,9.0,247.5
0.0,44.0,17.0,57.0,30.0,2.0,3.0,0,25.8,26.6,10.8,292.5
0.0,54.0,26.0,63.0,51.0,1.0,1.0,0,18.8,19.6,10.7,202.5
0.0,33.0,13.0,52.0,52.0,3.0,1.0,0,22.4,24.0,10.4,315.0
0.0,28.0,17.0,43.0,40.0,1.0,3.0,0,22.0,23.7,9.7,315.0
0.0,30.0,15.0,59.0,33.0,7.0,7.0,0,24.7,25.4,7.9,315.0
0.0,26.0,15.0,46.0,46.0,7.0,3.0,0,23.3,24.1,9.0,315.0
0.0,52.0,19.0,44.0,22.0,6.0,7.0,0,29.7,30.1,9.1,315.0
0.0,44.0,19.0,79.0,64.0,8.0,1.0,0,20.6,21.9,3.2,90.0
4.8,31.0,15.0,74.0,49.0,7.0,7.0,1,24.2,24.8,1.2,315.0
0.4,48.0,26.0,79.0,85.0,5.0,7.0,0,17.4,19.1,0.0,202.5
2.6,26.0,7.0,77.0,61.0,6.0,6.0,1,20.7,22.3,2.8,292.5
0.0,33.0,13.0,63.0,59.0,1.0,7.0,0,24.0,26.4,8.5,337.5
3.4,50.0,13.0,82.0,32.0,7.0,2.0,1,21.6,23.9,7.1,247.5
0.0,35.0,13.0,50.0,45.0,1.0,1.0,0,19.4,19.8,10.2,247.5
0.0,57.0,26.0,62.0,27.0,2.0,6.0,0,21.8,22.7,7.3,315.0
2.6,52.0,17.0,80.0,40.0,7.0,7.0,1,14.7,16.1,1.1,315.0
4.6,65.0,39.0,50.0,28.0,5.0,1.0,1,18.9,20.3,8.5,270.0
0.0,37.0,28.0,49.0,27.0,1.0,3.0,0,20.6,21.0,10.4,270.0
0.0,35.0,26.0,52.0,53.0,5.0,3.0,0,19.4,20.2,8.2,270.0
0.2,50.0,28.0,59.0,52.0,3.0,2.0,0,17.7,18.0,9.7,202.5
0.0,54.0,26.0,62.0,64.0,2.0,6.0,0,17.6,18.2,6.2,202.5
1.0,30.0,13.0,73.0,64.0,4.0,7.0,0,18.6,20.4,3.0,315.0
0.0,28.0,20.0,74.0,41.0,3.0,7.0,0,22.6,24.4,5.2,315.0
0.0,50.0,15.0,66.0,70.0,1.0,3.0,0,19.2,22.3,8.3,292.5
0.2,50.0,20.0,74.0,64.0,3.0,2.0,0,19.6,20.2,8.8,225.0
8.4,28.0,20.0,62.0,57.0,1.0,3.0,1,20.5,21.5,8.8,292.5
0.0,35.0,13.0,67.0,51.0,1.0,2.0,0,22.0,23.2,9.5,315.0
0.0,24.0,15.0,66.0,51.0,1.0,1.0,0,21.6,23.4,10.0,315.0
0.0,28.0,17.0,52.0,30.0,0.0,1.0,0,23.8,25.4,9.9,315.0
0.0,28.0,13.0,57.0,23.0,6.0,3.0,0,25.2,25.7,9.1,315.0
0.0,20.0,11.0,58.0,37.0,7.0,7.0,0,24.2,24.2,2.8,315.0
0.0,30.0,17.0,59.0,33.0,7.0,1.0,0,25.1,26.2,7.5,315.0
0.0,28.0,13.0,61.0,34.0,7.0,7.0,0,25.5,25.6,4.7,315.0
0.0,37.0,13.0,71.0,63.0,2.0,2.0,0,21.2,21.7,9.8,225.0
0.0,28.0,17.0,66.0,26.0,1.0,1.0,0,26.0,26.5,9.4,315.0
0.0,28.0,17.0,60.0,33.0,3.0,5.0,0,25.6,26.5,8.0,292.5
0.0,44.0,15.0,52.0,49.0,2.0,6.0,0,22.2,25.1,7.4,270.0
0.0,33.0,17.0,66.0,56.0,5.0,2.0,0,23.0,25.6,7.1,315.0
0.0,31.0,13.0,64.0,56.0,6.0,6.0,0,24.2,25.1,9.4,315.0
0.0,54.0,11.0,71.0,40.0,7.0,7.0,0,24.6,25.2,3.0,337.5
0.0,50.0,28.0,40.0,25.0,1.0,1.0,0,24.0,25.2,9.6,315.0
0.0,46.0,17.0,49.0,68.0,2.0,5.0,0,19.1,20.0,7.7,270.0
0.0,44.0,20.0,75.0,77.0,6.0,3.0,0,18.7,19.1,5.2,202.5
2.6,35.0,13.0,87.0,56.0,5.0,4.0,1,21.1,21.9,7.5,315.0
23.8,48.0,17.0,87.0,80.0,7.0,8.0,1,17.7,21.7,0.4,315.0
0.8,35.0,13.0,79.0,43.0,7.0,3.0,0,22.1,22.5,5.9,315.0
0.0,54.0,13.0,57.0,39.0,1.0,1.0,0,19.9,20.8,9.9,337.5
0.0,33.0,17.0,59.0,68.0,1.0,3.0,0,19.1,21.0,9.6,270.0
28.4,39.0,17.0,97.0,90.0,8.0,7.0,1,17.1,17.6,0.4,270.0
38.2,56.0,33.0,86.0,75.0,7.0,7.0,1,16.2,16.4,0.5,202.5
1.4,50.0,19.0,60.0,65.0,2.0,6.0,1,17.0,17.5,7.8,292.5
0.0,54.0,24.0,56.0,63.0,3.0,7.0,0,16.0,16.6,6.3,202.5
1.6,54.0,11.0,60.0,83.0,1.0,7.0,1,15.9,18.5,5.1,315.0
9.2,48.0,20.0,91.0,46.0,7.0,1.0,1,18.0,18.5,3.6,90.0
2.6,35.0,11.0,75.0,78.0,6.0,6.0,1,16.9,18.9,5.6,337.5
0.0,26.0,13.0,73.0,41.0,7.0,6.0,0,20.7,20.9,5.8,337.5
0.0,24.0,13.0,74.0,41.0,7.0,7.0,0,21.0,21.3,3.3,337.5
3.8,37.0,17.0,91.0,49.0,8.0,2.0,1,20.0,20.6,3.9,315.0
0.2,56.0,20.0,60.0,47.0,7.0,7.0,0,16.8,17.0,1.2,315.0
0.4,44.0,17.0,56.0,32.0,1.0,1.0,0,19.9,20.5,9.7,292.5
0.0,48.0,20.0,52.0,51.0,1.0,5.0,0,17.4,18.3,9.1,292.5
0.0,39.0,15.0,59.0,62.0,1.0,1.0,0,17.1,17.9,9.4,292.5
0.0,28.0,17.0,68.0,53.0,3.0,3.0,0,19.7,21.2,8.5,292.5
0.0,33.0,7.0,60.0,50.0,2.0,6.0,0,20.6,22.3,6.3,315.0
0.0,33.0,15.0,60.0,38.0,1.0,1.0,0,18.9,20.3,9.5,315.0
0.0,35.0,13.0,62.0,66.0,7.0,1.0,0,17.0,18.5,4.4,337.5
0.0,52.0,13.0,70.0,48.0,7.0,7.0,0,17.3,18.0,1.8,337.5
0.0,81.0,44.0,36.0,29.0,1.0,1.0,0,16.5,17.5,9.7,315.0
0.0,85.0,22.0,38.0,29.0,1.0,1.0,0,17.6,18.7,9.7,270.0
0.0,44.0,22.0,36.0,29.0,1.0,5.0,0,19.9,22.0,9.8,315.0
0.0,33.0,11.0,59.0,35.0,7.0,7.0,0,20.2,21.0,8.1,315.0
0.0,94.0,31.0,30.0,20.0,7.0,2.0,0,21.4,23.2,6.9,0.0
0.0,61.0,35.0,34.0,28.0,1.0,3.0,0,16.5,17.4,9.6,315.0
0.0,50.0,24.0,50.0,26.0,1.0,1.0,0,15.1,16.6,9.4,270.0
0.0,43.0,22.0,54.0,41.0,1.0,1.0,0,16.3,18.1,9.3,270.0
0.0,37.0,22.0,47.0,51.0,1.0,1.0,0,16.8,18.0,9.6,247.5
0.0,24.0,17.0,59.0,53.0,1.0,1.0,0,17.5,17.9,9.6,315.0
0.0,28.0,19.0,53.0,19.0,0.0,1.0,0,21.5,22.2,9.9,315.0
0.0,57.0,17.0,47.0,28.0,1.0,1.0,0,17.6,18.2,9.6,315.0
0.0,50.0,19.0,64.8347189890256,34.0,1.0,1.0,0,17.2,18.0,9.9,315.0
0.0,44.0,22.0,50.0,40.0,1.0,2.0,0,17.3,19.1,9.2,292.5
0.0,37.0,19.0,49.0,40.0,1.0,1.0,0,17.1,18.8,9.7,292.5
0.0,81.0,11.0,48.0,17.0,0.0,1.0,0,21.3,21.7,9.4,0.0
1.2,74.0,28.0,44.0,28.0,1.0,2.0,1,16.2,17.7,9.8,315.0
0.0,52.0,33.0,48.0,28.0,1.0,0.0,0,18.1,19.1,9.9,270.0
0.0,61.0,28.0,48.0,30.0,0.0,1.0,0,17.3,18.5,9.5,315.0
0.0,46.0,17.0,48.0,58.0,1.0,3.0,0,13.7,14.1,9.6,270.0
0.0,37.0,13.0,50.0,73.0,6.0,6.0,0,14.8,16.0,5.1,337.5
1.2,26.0,11.0,79.0,70.0,7.0,8.0,1,16.1,16.9,0.0,315.0
1.6,39.0,13.0,94.0,46.0,8.0,2.0,1,19.2,19.4,3.9,270.0
0.2,59.0,20.0,44.0,25.0,1.0,3.0,0,19.4,20.5,9.4,337.5
0.0,65.0,41.0,40.0,32.0,2.0,4.0,0,14.9,15.8,7.9,247.5
0.0,70.0,26.0,49.0,65.0,6.0,6.0,0,12.8,14.3,3.2,247.5
0.0,54.0,35.0,71.0,66.0,7.0,7.0,0,14.4,14.8,1.1,202.5
0.0,33.0,13.0,55.0,72.0,7.0,7.0,0,15.1,17.0,7.5,315.0
0.0,28.0,17.0,66.0,75.0,2.0,2.0,0,15.6,16.9,9.6,315.0
0.2,22.0,13.0,71.0,56.0,3.0,5.0,0,16.9,17.2,6.7,315.0
0.0,24.0,9.0,68.0,44.0,5.0,7.0,0,19.5,19.8,2.4,337.5
0.0,41.0,13.0,80.0,53.0,7.0,7.0,0,19.6,20.5,2.6,315.0
5.6,31.0,11.0,93.0,50.0,8.0,3.0,1,18.7,19.6,4.2,270.0
2.0,37.0,24.0,56.0,50.0,1.0,1.0,1,17.0,18.4,10.2,247.5
0.0,44.0,15.0,51.0,34.0,7.0,6.0,0,18.8,19.4,6.7,292.5
0.0,44.0,28.0,37.0,22.0,7.0,1.0,0,22.7,23.9,5.1,315.0
0.0,44.0,6.0,35.0,25.0,6.0,1.0,0,24.2,25.1,10.2,270.0
0.0,59.0,30.0,33.0,16.0,1.0,0.0,0,25.3,25.8,10.1,337.5
0.0,80.0,17.0,30.0,17.0,1.0,1.0,0,16.7,19.8,10.0,270.0
0.0,52.0,35.0,38.0,45.0,1.0,1.0,0,13.5,13.8,10.0,270.0
0.0,31.0,15.0,47.0,51.0,1.0,1.0,0,14.5,15.1,9.5,315.0
0.0,31.0,13.0,56.0,54.0,3.0,4.0,0,16.2,18.8,10.1,315.0
0.0,37.0,15.0,59.0,51.0,0.0,1.0,0,15.3,18.3,10.2,292.5
0.0,35.0,17.0,46.0,24.0,1.0,1.0,0,21.0,21.8,10.1,315.0
0.0,44.0,17.0,45.0,46.0,6.0,1.0,0,16.1,17.8,6.8,270.0
1.6,28.0,15.0,89.0,71.0,7.0,3.0,1,15.4,16.4,4.0,337.5
0.0,28.0,13.0,86.0,50.0,8.0,3.0,0,20.0,21.2,6.8,315.0
0.0,43.0,7.0,39.0,25.0,6.0,1.0,0,21.9,22.9,3.5,0.0
0.8,54.0,20.0,51.0,51.0,7.0,5.0,0,12.3,13.1,4.5,247.5
28.2,52.0,26.0,79.0,81.0,7.0,7.0,1,12.8,13.2,3.9,225.0
18.2,48.0,31.0,65.0,52.0,2.0,2.0,1,14.0,14.4,10.1,202.5
0.0,35.0,15.0,50.0,64.0,1.0,2.0,0,15.2,16.5,10.3,315.0
0.0,31.0,13.0,62.0,62.0,1.0,1.0,0,16.5,17.6,9.3,315.0
0.0,31.0,13.0,77.0,65.0,7.0,7.0,0,16.3,16.8,0.3,292.5
35.6,43.0,24.0,91.0,77.0,8.0,7.0,1,16.6,17.4,2.2,90.0
35.4,89.0,63.0,99.0,96.0,8.0,8.0,1,13.1,15.6,0.0,157.5
36.8,72.0,54.0,68.0,79.0,7.0,7.0,1,14.5,16.0,3.0,180.0
9.2,52.0,20.0,66.0,59.0,7.0,6.0,1,14.9,15.3,5.0,247.5
13.0,48.0,17.0,91.0,76.0,7.0,3.0,1,15.2,17.5,7.1,315.0
3.2,41.0,7.0,68.0,78.0,6.0,3.0,1,15.9,16.8,10.1,22.5
6.2,39.0,11.0,96.0,92.0,5.0,7.0,1,14.5,17.2,2.9,225.0
3.8,24.0,9.0,76.0,56.0,4.0,2.0,1,18.5,19.1,7.3,315.0
0.0,39.0,11.0,73.0,62.0,0.0,2.0,0,18.4,20.1,8.9,315.0
17.8,56.0,17.0,89.0,90.0,8.0,7.0,1,14.4,16.4,0.0,67.5
28.8,54.0,37.0,80.0,64.0,7.0,5.0,1,17.2,17.8,5.3,157.5
12.4,50.0,28.0,57.0,55.0,2.0,4.0,1,16.8,18.7,8.8,157.5
1.8,65.0,19.0,83.0,74.0,7.0,4.0,1,15.0,16.0,5.4,247.5
2.4,61.0,31.0,94.0,81.0,8.0,7.0,1,15.4,16.3,2.7,225.0
1.2,39.0,17.0,63.0,61.0,1.0,1.0,1,18.4,19.3,9.5,270.0
0.0,33.0,13.0,72.0,33.0,4.0,7.0,0,22.9,25.2,8.7,315.0
0.0,59.0,9.0,51.0,75.0,5.0,7.0,0,13.2,17.8,1.5,270.0
5.2,83.0,52.0,54.0,44.0,6.0,5.0,1,14.8,15.1,7.7,202.5
0.0,65.0,44.0,55.0,62.0,3.0,6.0,0,14.6,15.2,8.3,202.5
4.2,50.0,35.0,74.0,65.0,3.0,2.0,1,15.8,15.8,8.7,202.5
6.8,48.0,22.0,89.0,75.0,7.0,7.0,1,15.3,17.7,2.3,202.5
10.4,35.0,13.0,88.0,79.0,7.0,2.0,1,15.5,17.2,6.9,337.5
2.6,43.0,9.0,70.0,48.0,1.0,2.0,1,19.9,20.8,10.5,315.0
0.0,52.0,24.0,53.0,49.0,1.0,4.0,0,22.8,24.2,10.3,0.0
5.8,63.0,15.0,74.0,28.0,7.0,3.0,1,21.7,23.4,8.3,315.0
0.0,59.0,17.0,35.0,22.0,1.0,1.0,0,25.9,26.5,10.9,315.0
0.0,52.0,19.0,63.0,54.0,7.0,4.0,0,16.3,16.8,1.8,157.5
0.0,33.0,2.0,73.0,68.0,7.0,4.0,0,17.2,18.7,3.8,45.0
1.2,31.0,13.0,67.0,60.0,0.0,1.0,1,20.5,24.2,9.5,315.0
0.0,37.0,9.0,80.0,53.0,1.0,5.0,0,19.9,21.1,10.1,292.5
0.4,59.0,37.0,71.0,54.0,6.0,3.0,0,22.9,23.2,5.1,45.0
0.0,59.0,39.0,34.0,19.0,6.0,3.0,0,21.4,22.4,10.7,270.0
0.0,48.0,31.0,30.0,41.0,1.0,3.0,0,16.0,18.0,10.8,270.0
0.0,31.0,11.0,44.0,37.0,7.0,7.0,0,18.1,20.9,9.7,315.0
0.0,46.0,13.0,57.0,47.0,1.0,1.0,0,17.2,17.9,11.0,202.5
0.4,41.0,24.0,71.0,47.0,6.0,2.0,0,17.9,19.1,8.0,202.5
0.0,33.0,6.0,62.0,45.0,4.0,1.0,0,19.3,20.1,10.6,157.5
0.0,43.0,11.0,51.0,39.0,0.0,0.0,0,21.7,22.8,10.9,315.0
0.0,43.0,11.0,61.0,49.0,0.0,3.0,0,24.1,25.7,10.7,0.0
0.0,57.0,7.0,58.0,68.0,7.0,7.0,0,18.3,24.0,1.2,270.0
4.6,50.0,33.0,71.0,53.0,5.0,5.0,1,18.1,18.9,8.3,202.5
0.2,35.0,19.0,63.0,50.0,5.0,1.0,0,19.2,20.3,11.1,180.0
0.0,57.0,20.0,52.0,44.0,0.0,0.0,0,22.5,25.2,11.2,0.0
0.0,41.0,20.0,26.0,14.0,2.0,0.0,0,32.1,33.5,10.6,0.0
0.0,61.0,17.0,39.0,11.0,4.0,5.0,0,33.4,34.2,6.8,337.5
0.0,63.0,37.0,25.0,37.0,1.0,1.0,0,17.2,19.9,11.3,247.5
0.0,37.0,17.0,41.0,30.0,1.0,0.0,0,22.7,24.8,11.1,315.0
0.0,33.0,13.0,59.0,57.0,4.0,7.0,0,18.9,21.1,6.3,180.0
0.0,44.0,28.0,65.0,62.0,7.0,1.0,0,22.8,24.0,8.5,22.5
0.0,72.0,15.0,56.0,11.0,1.0,1.0,0,33.7,34.4,10.6,315.0
0.0,57.0,7.0,72.0,51.0,7.0,2.0,0,24.7,27.0,8.3,292.5
0.0,54.0,30.0,42.0,30.0,7.0,1.0,0,24.3,25.0,7.7,270.0
4.2,43.0,24.0,80.0,53.0,7.0,2.0,1,19.1,20.0,3.7,135.0
0.0,43.0,9.0,62.0,46.0,1.0,1.0,0,21.5,22.4,8.5,247.5
0.0,46.0,20.0,50.0,45.0,6.0,6.0,0,22.7,24.7,7.9,0.0
0.0,37.0,17.0,54.0,77.0,1.0,1.0,0,22.2,29.0,11.1,315.0
0.0,63.0,13.0,60.0,42.0,0.0,1.0,0,25.9,29.3,11.2,315.0
0.0,76.0,11.0,53.0,72.0,7.0,8.0,0,22.0,25.7,5.0,0.0
11.4,107.0,22.0,49.0,40.0,6.0,7.0,1,18.0,19.2,3.0,247.5
106.8,102.0,48.0,79.0,54.0,8.0,7.0,1,14.8,16.4,0.1,225.0
0.4,39.0,11.0,55.0,38.0,2.0,6.0,0,20.1,22.8,11.7,315.0
0.0,54.0,24.0,82.0,69.0,7.0,3.0,0,17.2,18.1,8.8,180.0
0.2,33.0,9.0,64.0,41.0,7.0,1.0,0,20.4,20.8,6.2,270.0
0.0,46.0,13.0,55.0,39.0,1.0,1.0,0,25.1,25.5,12.0,337.5
0.0,80.0,50.0,68.0,69.0,7.0,8.0,0,17.7,19.2,4.0,180.0
0.0,35.0,19.0,47.0,47.0,8.0,7.0,0,18.3,19.8,0.0,112.5
0.0,50.0,13.0,43.0,48.0,7.0,1.0,0,21.1,23.3,9.2,315.0
0.0,28.0,11.0,56.0,49.0,3.0,2.0,0,25.1,27.6,10.7,315.0
0.2,57.0,20.0,78.0,58.0,6.0,5.0,0,25.9,28.1,7.1,337.5
0.2,41.0,11.0,70.0,83.0,1.0,6.0,0,21.3,25.4,8.4,292.5
0.8,50.0,13.0,69.0,79.0,0.0,5.0,0,21.1,30.9,11.2,315.0
0.0,83.0,19.0,62.0,20.0,5.0,7.0,0,30.8,33.2,8.9,0.0
0.0,50.0,17.0,30.0,10.0,2.0,1.0,0,29.2,29.5,10.4,292.5
0.0,46.0,13.0,43.0,58.0,1.0,2.0,0,22.3,23.9,11.4,202.5
0.0,44.0,13.0,62.0,17.0,2.0,3.0,0,30.1,32.9,12.6,292.5
0.0,50.0,9.0,57.0,29.0,1.0,6.0,0,29.8,31.9,11.7,270.0
0.0,76.0,35.0,33.0,34.0,1.0,6.0,0,32.1,37.0,10.6,337.5
1.2,65.0,35.0,21.0,24.0,1.0,1.0,1,20.7,22.2,12.9,247.5
0.0,39.0,9.0,55.0,65.0,3.0,4.0,0,18.0,22.7,6.8,292.5
0.0,52.0,15.0,56.0,51.0,7.0,2.0,0,23.6,24.2,8.8,0.0
0.0,72.0,17.0,68.0,68.0,7.0,7.0,0,22.4,26.0,3.8,112.5
3.8,54.0,37.0,73.0,68.0,6.0,6.0,1,19.4,21.2,9.5,202.5
0.0,37.0,11.0,64.0,53.0,4.0,5.0,0,21.6,23.5,11.9,157.5
0.0,52.0,11.0,61.0,52.0,2.0,0.0,0,23.7,25.5,12.3,0.0
0.0,57.0,28.0,66.0,72.0,1.0,6.0,0,21.0,22.2,10.9,157.5
0.0,39.0,17.0,84.0,60.0,8.0,6.0,0,23.0,23.0,3.2,202.5
0.0,39.0,13.0,58.0,69.0,6.0,8.0,0,18.5,22.0,5.1,180.0
0.0,39.0,9.0,67.0,51.0,6.0,1.0,0,21.3,22.6,6.1,225.0
0.0,48.0,24.0,58.0,61.0,7.0,7.0,0,22.7,25.2,6.6,45.0
0.0,83.0,19.0,62.0,29.0,3.0,7.0,0,36.0,38.0,11.2,337.5
0.0,48.0,11.0,69.0,63.0,8.0,8.0,0,20.1,22.0,2.3,157.5
5.8,85.0,20.0,88.0,23.0,8.0,2.0,1,27.7,29.0,7.3,0.0
0.0,39.0,11.0,45.0,38.0,2.0,3.0,0,22.9,24.6,12.6,225.0
0.0,48.0,13.0,67.0,68.0,3.0,1.0,0,21.5,23.8,11.7,225.0
0.0,46.0,13.0,61.0,55.0,7.0,5.0,0,23.1,25.6,10.1,112.5
0.0,56.0,13.0,54.0,51.0,7.0,6.0,0,27.7,30.6,10.6,0.0
0.0,63.0,22.0,64.0,58.0,2.0,2.0,0,27.4,37.0,11.0,157.5
0.0,44.0,13.0,64.0,56.0,4.0,7.0,0,24.1,26.1,9.3,157.5
0.0,57.0,7.0,65.0,41.0,3.0,3.0,0,31.9,33.0,10.6,292.5
0.0,35.0,15.0,77.0,69.0,6.0,6.0,0,24.9,30.0,6.4,202.5
2.8,52.0,31.0,61.0,57.0,7.0,5.0,1,21.8,24.3,5.6,225.0
0.0,50.0,20.0,48.0,59.0,6.0,7.0,0,22.7,26.0,7.3,22.5
0.0,48.0,31.0,80.0,61.0,6.0,7.0,0,20.3,21.2,0.0,180.0
0.0,44.0,13.0,52.0,42.0,3.0,2.0,0,22.7,24.3,11.9,135.0
0.0,52.0,13.0,59.0,45.0,2.0,4.0,0,26.0,27.6,11.8,0.0
0.0,54.0,17.0,58.0,55.0,2.0,4.0,0,26.0,29.5,8.4,22.5
2.0,54.0,17.0,60.0,56.0,6.0,7.0,1,25.6,29.4,8.0,337.5
5.2,69.0,22.0,71.0,48.0,6.0,2.0,1,29.9,31.2,10.7,315.0
1.0,72.0,13.0,63.0,40.0,4.0,7.0,0,33.0,33.1,7.6,112.5
9.0,57.0,22.0,72.0,63.0,7.0,7.0,1,27.4,29.6,0.0,0.0
21.4,41.0,20.0,62.0,41.0,7.0,5.0,1,28.1,29.3,6.9,315.0
0.6,46.0,19.0,63.0,51.0,6.0,7.0,0,26.7,28.5,6.6,67.5
17.0,37.0,13.0,68.0,60.0,2.0,4.0,1,26.2,29.4,8.9,337.5
27.6,76.0,9.0,79.0,43.0,6.0,7.0,1,27.8,32.7,7.5,247.5
1.4,37.0,17.0,73.0,66.0,7.0,6.0,1,23.0,24.6,2.1,135.0
0.0,39.0,13.0,65.0,70.0,6.0,7.0,0,23.8,25.8,2.6,45.0
7.8,80.0,17.0,87.0,82.0,7.0,7.0,1,19.4,22.7,0.7,292.5
9.8,69.0,41.0,59.0,59.0,3.0,3.0,1,20.4,22.0,7.191346475108586,157.5
0.0,46.0,26.0,46.0,55.0,5.0,4.0,0,20.8,23.5,9.7,135.0
0.0,44.0,9.0,52.0,42.0,5.0,1.0,0,24.5,26.0,10.8,292.5
0.0,44.0,13.0,53.0,47.0,1.0,1.0,0,25.5,28.4,13.0,22.5
0.0,78.0,22.0,57.0,59.0,7.0,3.0,0,25.4,26.8,8.7,22.5
0.0,69.0,35.0,68.0,51.0,2.0,7.0,0,21.5,23.0,5.8,180.0
0.0,41.0,9.0,77.0,61.0,8.0,6.0,0,25.6,27.5,5.6,247.5
0.0,69.0,37.0,61.0,46.0,1.0,1.0,0,21.2,22.7,10.8,180.0
0.0,37.0,13.0,54.0,45.0,5.0,1.0,0,23.2,23.7,9.5,157.5
0.0,59.0,9.0,60.0,48.0,1.0,1.0,0,27.0,28.1,12.6,0.0
0.0,61.0,13.0,60.0,55.0,3.0,5.0,0,27.6,29.3,8.8,22.5
0.0,48.0,19.0,68.0,83.0,7.0,8.0,0,23.5,28.8,4.6,337.5
2.6,56.0,33.0,84.0,80.0,7.0,7.0,1,20.8,24.2,3.3,180.0
0.0,50.0,19.0,72.0,60.0,7.0,7.0,0,27.5,29.4,5.3,22.5
13.8,56.0,20.0,67.0,73.0,3.0,6.0,1,21.4,27.4,8.9,247.5
0.0,33.0,13.0,48.0,49.0,7.0,7.0,0,20.9,22.2,0.0,112.5
0.0,33.0,6.0,81.0,49.0,7.0,7.0,0,24.9,26.2,2.0,292.5
0.0,54.0,19.0,60.0,58.0,1.0,1.0,0,26.8,28.5,12.6,0.0
0.0,54.0,22.0,74.0,11.0,0.0,0.0,0,34.3,35.2,12.7,180.0
0.0,50.0,15.0,61.0,52.0,5.0,2.0,0,24.9,26.0,8.0,90.0
0.2,52.0,22.0,63.0,56.0,1.0,3.0,0,29.3,30.7,11.0,45.0
0.2,50.0,13.0,77.0,86.0,7.0,7.0,0,23.3,27.5,3.6,202.5
0.0,65.0,15.0,68.0,55.0,3.0,1.0,0,29.6,31.4,12.0,90.0
0.0,69.0,13.0,63.0,51.0,1.0,7.0,0,30.3,33.8,8.9,292.5
