MinTemp,Rainfall,WindGustDir,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,Pressure3pm,Sunshine,WindSpeed3pm,Pressure9am
25.9,0.0,90.0,52.0,63.0,93.0,7.0,7.0,27.6,0,1010.4,0.0,24.0,1013.6
22.9,16.6,112.5,41.0,93.0,76.0,8.0,7.0,24.2,1,1010.0,0.1,20.0,1013.1
23.3,1.8,112.5,44.0,76.0,69.0,7.0,7.0,26.4,1,1010.5,3.7,28.0,1013.3
22.9,49.8,90.0,37.0,76.0,69.0,7.0,7.0,27.4,1,1011.5,7.3,24.0,1013.9
24.0,0.0,67.5,41.0,74.0,72.0,7.0,7.0,27.9,0,1009.3,4.0,15.0,1013.1
22.2,21.4,112.5,33.0,96.0,80.0,8.0,7.0,23.7,1,1010.0,1.0,20.0,1012.6
22.5,53.0,157.5,35.0,95.0,76.0,8.0,6.0,23.2,1,1009.6,3.5,17.0,1011.9
21.9,22.8,22.5,31.0,93.0,81.0,7.0,7.0,25.2,1,1009.9,2.8,20.0,1012.9
24.1,5.0,22.5,26.0,94.0,72.0,6.0,6.0,25.9,1,1011.1,5.7,17.0,1014.2
25.4,0.2,67.5,31.0,75.0,78.0,6.0,2.0,29.2,0,1012.9,10.3,24.0,1014.6
24.7,0.0,67.5,33.0,81.0,69.0,6.0,2.0,27.2,0,1013.0,10.0,28.0,1015.6
24.3,0.0,67.5,41.0,73.0,66.0,6.0,3.0,27.8,0,1011.8,10.9,30.0,1015.0
23.4,0.0,67.5,37.0,70.0,56.0,4.0,3.0,27.6,0,1010.8,10.5,24.0,1014.4
22.0,0.0,67.5,39.0,70.0,65.0,7.0,7.0,27.1,0,1010.4,9.7,28.0,1013.7
21.0,0.0,67.5,35.0,63.0,59.0,1.0,7.0,26.5,0,1010.6,9.6,26.0,1014.3
22.1,0.0,90.0,43.0,68.0,62.0,3.0,3.0,27.3,0,1011.0,11.0,28.0,1014.4
24.4,0.0,67.5,39.0,88.0,64.0,7.0,6.0,25.1,0,1012.1,4.6,31.0,1015.5
24.0,1.6,67.5,39.0,68.0,59.0,1.0,3.0,26.9,1,1011.6,8.8,19.0,1015.2
21.7,0.0,67.5,46.0,68.0,60.0,3.0,4.0,27.3,0,1011.2,9.9,30.0,1014.4
23.0,0.0,67.5,46.0,66.0,57.0,6.0,4.0,27.0,0,1011.4,10.4,33.0,1014.5
23.0,0.4,112.5,43.0,61.0,58.0,5.0,3.0,27.2,0,1010.5,10.8,31.0,1014.2
21.3,0.0,90.0,43.0,68.0,59.0,5.0,7.0,27.0,0,1009.4,10.2,28.0,1013.2
25.0,0.0,112.5,39.0,75.0,85.0,7.0,7.0,26.7,0,1007.0,1.7,17.0,1010.3
23.1,30.4,90.0,46.0,94.0,87.0,8.0,8.0,25.2,1,1005.4,0.0,17.0,1008.9
22.9,174.6,135.0,93.0,100.0,73.0,8.0,7.0,23.8,1,1002.0,0.0,22.0,997.0
22.9,5.6,225.0,31.0,63.0,54.0,2.0,4.0,25.8,1,1007.7,10.9,17.0,1010.8
23.4,0.0,45.0,31.0,75.0,73.0,5.0,5.0,27.2,0,1011.1,8.9,20.0,1013.9
23.8,0.0,67.5,31.0,78.0,73.0,5.0,5.0,26.2,0,1012.0,10.3,20.0,1014.8
23.3,0.0,112.5,30.0,69.0,63.0,4.0,1.0,27.5,0,1013.5,10.8,20.0,1016.4
22.5,0.0,45.0,31.0,71.0,67.0,4.0,3.0,27.0,0,1013.1,10.3,24.0,1015.9
23.0,0.0,45.0,31.0,63.0,58.0,5.0,3.0,27.3,0,1013.3,9.4,20.0,1016.3
20.6,0.0,45.0,33.0,58.0,52.0,4.0,2.0,26.3,0,1013.5,11.0,22.0,1016.1
19.9,0.0,90.0,46.0,65.0,53.0,2.0,6.0,25.6,0,1014.4,6.6,26.0,1017.0
22.3,0.0,135.0,30.0,68.0,64.0,7.0,7.0,25.0,0,1014.4,0.0,22.0,1017.5
22.2,0.0,67.5,38.84057010275108,70.0,65.0,7.0,7.0,25.9,0,1011.2,4.6,17.0,1014.8
23.1,0.0,112.5,39.0,79.0,74.0,7.0,7.0,25.6,0,1010.8,0.8,24.0,1013.8
22.8,1.4,67.5,37.0,77.0,64.0,7.0,5.0,25.2,1,1011.1,5.1,28.0,1014.7
22.5,0.2,112.5,33.0,71.0,72.0,4.0,7.0,26.8,0,1011.9,6.9,19.0,1015.4
22.3,0.0,67.5,33.0,70.0,73.0,1.0,6.0,27.0,0,1012.7,9.7,24.0,1016.3
20.6,0.0,45.0,35.0,62.0,58.0,1.0,1.0,25.3,0,1012.8,11.1,20.0,1016.4
19.1,0.0,67.5,33.0,63.0,60.0,1.0,2.0,25.9,0,1011.2,10.6,24.0,1015.5
20.5,0.0,67.5,33.0,66.0,64.0,1.0,3.0,25.8,0,1010.9,10.9,26.0,1015.1
21.3,0.0,22.5,28.0,77.0,66.0,4.0,1.0,26.5,0,1011.1,10.8,15.0,1014.4
22.7,0.0,337.5,28.0,74.0,68.0,6.0,7.0,27.0,0,1007.1,10.5,19.0,1011.8
21.3,0.0,225.0,52.0,30.0,24.0,3.0,5.0,22.8,0,1008.4,10.3,22.0,1012.5
16.9,0.0,202.5,39.0,30.0,25.0,1.0,0.0,20.2,0,1014.0,10.9,13.0,1017.2
12.4,0.0,67.5,31.0,48.0,34.0,1.0,6.0,21.3,0,1017.3,10.9,24.0,1020.2
13.2,0.0,45.0,30.0,53.0,35.0,7.0,6.0,21.9,0,1016.4,11.1,17.0,1019.8
14.9,0.0,67.5,30.0,58.0,51.0,3.0,1.0,23.3,0,1014.6,10.9,20.0,1018.1
16.4,0.0,45.0,35.0,60.0,52.0,1.0,1.0,23.6,0,1013.0,10.9,28.0,1017.5
16.6,0.0,90.0,39.0,60.0,55.0,1.0,1.0,22.9,0,1015.3,10.7,20.0,1018.1
18.8,0.0,67.5,44.0,64.0,58.0,2.0,1.0,25.0,0,1015.6,10.7,33.0,1018.8
17.7,0.0,67.5,43.0,63.0,53.0,1.0,3.0,25.0,0,1015.9,9.9,28.0,1019.2
19.7,0.0,112.5,37.0,60.0,58.0,5.0,5.0,25.0,0,1016.6,9.0,28.0,1019.9
21.2,0.8,112.5,44.0,66.0,62.0,7.0,7.0,24.1,0,1016.1,1.7,17.0,1019.3
20.1,4.0,112.5,52.0,63.0,61.0,7.0,7.0,24.6,1,1014.5,2.6,19.0,1017.9
19.9,0.0,112.5,44.0,63.0,63.0,6.0,7.0,25.3,0,1015.1,6.5,30.0,1017.8
19.8,0.0,112.5,44.0,60.0,59.0,3.0,6.0,24.9,0,1016.8,9.7,28.0,1018.9
21.9,1.0,112.5,57.0,62.0,48.0,6.0,2.0,25.0,0,1018.2,8.0,28.0,1020.7
19.3,0.4,90.0,50.0,77.0,61.0,7.0,7.0,22.0,0,1017.4,0.5,24.0,1020.6
18.9,3.0,112.5,43.0,65.0,58.0,4.0,7.0,23.7,1,1017.2,6.8,26.0,1020.2
18.9,0.0,135.0,48.0,63.0,70.0,3.0,7.0,24.5,0,1016.2,7.0,20.0,1019.0
17.0,0.0,90.0,41.0,71.0,49.0,6.0,1.0,22.8,0,1015.4,8.8,28.0,1018.4
17.7,0.0,112.5,39.0,67.0,63.0,2.0,1.0,24.1,0,1015.3,9.9,30.0,1018.3
21.0,1.0,67.5,35.0,73.0,79.0,7.0,7.0,23.9,0,1014.9,2.2,15.0,1018.3
19.0,0.0,90.0,26.0,76.0,66.0,1.0,2.0,24.8,0,1014.2,9.3,15.0,1018.0
18.5,0.0,67.5,28.0,85.0,59.0,3.0,2.0,24.0,0,1016.3,10.0,19.0,1019.2
20.3,0.0,90.0,44.0,64.0,55.0,1.0,4.0,24.8,0,1017.1,10.4,30.0,1020.1
18.9,0.0,90.0,43.0,66.0,62.0,3.0,6.0,24.6,0,1015.5,5.9,30.0,1019.1
19.0,0.0,45.0,35.0,69.0,67.0,3.0,3.0,24.2,0,1015.3,10.1,26.0,1019.2
17.7,0.0,67.5,37.0,70.0,56.0,1.0,2.0,24.0,0,1015.5,9.6,28.0,1018.7
17.2,0.0,90.0,41.0,67.0,52.0,6.0,5.0,23.9,0,1014.6,7.6,33.0,1017.9
17.2,0.0,112.5,31.0,76.0,95.0,7.0,8.0,22.8,0,1014.9,3.2,13.0,1017.0
19.0,9.4,45.0,31.0,73.0,67.0,6.0,7.0,23.6,1,1013.5,6.9,24.0,1016.6
21.3,0.0,67.5,30.0,75.0,74.0,7.0,7.0,24.3,0,1013.8,6.8,24.0,1016.2
19.4,0.0,90.0,30.0,78.0,71.0,3.0,3.0,24.4,0,1014.0,10.3,24.0,1017.0
17.9,0.0,67.5,41.0,72.0,61.0,1.0,4.0,23.7,0,1015.0,9.8,28.0,1018.6
19.7,0.0,90.0,46.0,67.0,55.0,6.0,4.0,25.1,0,1015.1,7.1,28.0,1018.3
19.0,0.0,90.0,46.0,62.0,48.0,1.0,6.0,24.7,0,1014.6,7.9,28.0,1018.0
18.8,0.0,202.5,26.0,61.0,44.0,7.0,7.0,22.4,0,1015.3,2.4,15.0,1017.8
18.8,1.6,225.0,41.0,88.0,91.0,8.0,8.0,19.3,1,1014.2,0.0,20.0,1017.5
16.5,7.2,180.0,46.0,72.0,91.0,7.0,8.0,18.6,1,1011.6,0.0,20.0,1014.9
16.6,31.8,157.5,39.0,92.0,66.0,7.0,7.0,18.4,1,1012.0,1.2,17.0,1015.2
18.3,0.0,157.5,44.0,58.0,56.0,1.0,5.0,23.1,0,1012.1,10.0,22.0,1015.4
16.6,0.0,112.5,39.0,65.0,60.0,2.0,2.0,23.0,0,1012.6,10.4,24.0,1015.0
20.3,0.0,135.0,39.0,74.0,72.0,5.0,7.0,24.0,0,1012.3,4.6,22.0,1015.1
17.9,3.4,202.5,50.0,85.0,88.0,8.0,8.0,18.3,1,1013.2,0.0,28.0,1015.5
18.0,0.4,202.5,41.0,62.0,49.0,7.0,7.0,18.8,0,1015.2,1.4,20.0,1018.1
16.7,0.0,180.0,28.0,45.0,41.0,7.0,7.0,19.9,0,1018.2,1.4,9.0,1019.9
16.3,0.6,225.0,39.0,75.0,77.0,8.0,7.0,16.3,0,1020.7,0.2,17.0,1023.7
13.9,1.0,112.5,35.0,48.0,51.0,1.0,5.0,19.3,0,1019.3,8.7,22.0,1022.5
14.5,0.0,67.5,41.0,62.0,50.0,1.0,2.0,20.6,0,1018.6,10.2,28.0,1022.0
13.8,0.0,67.5,30.0,74.0,62.0,3.0,5.0,20.7,0,1017.0,8.5,20.0,1020.5
15.0,0.0,67.5,30.0,76.0,57.0,1.0,1.0,21.2,0,1016.4,10.1,17.0,1020.1
15.5,0.0,67.5,31.0,81.0,57.0,1.0,1.0,20.7,0,1016.2,10.2,22.0,1019.4
15.1,0.0,45.0,26.0,80.0,58.0,1.0,1.0,21.4,0,1015.0,10.4,20.0,1018.9
14.6,0.0,45.0,28.0,86.0,46.0,1.0,2.0,21.0,0,1014.2,9.4,15.0,1018.4
15.0,0.0,225.0,39.0,29.0,32.0,1.0,0.0,20.3,0,1017.1,10.5,15.0,1019.8
14.4,0.0,45.0,33.0,41.0,47.0,0.0,1.0,19.9,0,1018.9,10.5,24.0,1022.2
12.2,0.0,90.0,39.0,62.0,59.0,1.0,4.0,20.4,0,1016.2,8.1,26.0,1019.9
16.0,0.8,90.0,26.0,81.0,50.0,1.0,2.0,21.5,0,1011.9,10.1,13.0,1016.4
15.0,0.0,202.5,46.0,25.0,19.0,1.0,2.0,20.1,0,1014.4,10.3,28.0,1017.5
14.3,0.0,202.5,37.0,31.0,21.0,2.0,6.0,17.7,0,1019.0,10.4,19.0,1022.1
10.5,0.0,135.0,35.0,26.0,38.0,6.0,1.0,18.9,0,1020.9,10.0,24.0,1024.4
8.3,0.0,90.0,31.0,48.0,36.0,4.0,4.0,16.8,0,1019.3,9.4,15.0,1022.5
15.5,0.0,90.0,61.0,55.0,62.0,6.0,7.0,21.3,0,1017.5,2.7,17.0,1020.9
14.6,0.4,135.0,43.0,66.0,53.0,6.0,3.0,21.1,0,1016.4,9.2,28.0,1020.0
13.7,0.0,67.5,26.0,69.0,57.0,0.0,2.0,20.7,0,1015.5,9.8,19.0,1019.1
12.8,0.0,90.0,28.0,83.0,41.0,0.0,1.0,19.0,0,1014.2,9.9,17.0,1017.8
11.1,0.0,225.0,35.0,24.0,12.0,0.0,0.0,20.4,0,1013.2,9.9,13.0,1017.6
9.8,0.0,67.5,28.0,63.0,48.0,1.0,1.0,18.6,0,1013.2,10.6,17.0,1017.6
10.4,0.0,45.0,31.0,75.0,50.0,0.0,1.0,17.9,0,1011.9,9.5,17.0,1016.0
11.1,0.0,225.0,41.0,21.0,14.0,1.0,0.0,19.7,0,1014.5,10.7,17.0,1017.6
10.4,0.0,45.0,33.0,21.0,41.0,0.0,0.0,18.3,0,1017.6,10.7,20.0,1020.8
10.0,0.0,67.5,33.0,55.0,37.0,1.0,1.0,18.1,0,1017.9,9.9,26.0,1021.6
8.8,0.0,67.5,35.0,61.0,52.0,1.0,1.0,18.2,0,1016.8,10.0,26.0,1019.9
12.2,0.0,112.5,37.0,46.0,49.0,5.0,7.0,20.3,0,1019.6,3.7,22.0,1021.7
16.1,0.0,90.0,43.0,66.0,68.0,3.0,7.0,22.8,0,1017.2,2.8,30.0,1019.5
14.7,0.0,67.5,26.0,64.0,60.0,1.0,1.0,21.7,0,1016.3,10.0,20.0,1019.7
14.9,0.0,67.5,30.0,77.0,54.0,1.0,3.0,22.3,0,1015.2,9.1,13.0,1019.2
14.6,0.0,202.5,48.0,19.0,14.0,0.0,0.0,20.1,0,1015.8,10.9,13.0,1020.2
8.9,0.0,67.5,33.0,25.0,32.0,5.0,4.0,18.8,0,1017.4,10.9,26.0,1020.9
7.3,0.0,45.0,28.0,62.0,37.0,1.0,1.0,16.2,0,1018.0,10.5,17.0,1021.2
9.0,0.0,45.0,28.0,67.0,47.0,2.0,1.0,17.5,0,1017.8,10.1,20.0,1021.5
9.6,0.0,45.0,30.0,69.0,47.0,0.0,1.0,18.4,0,1016.5,10.3,15.0,1020.7
10.6,0.0,67.5,43.0,65.0,53.0,1.0,1.0,20.0,0,1015.6,9.9,31.0,1019.3
12.0,0.0,67.5,33.0,78.0,85.0,6.0,7.0,19.3,0,1017.0,3.7,7.0,1018.8
18.8,5.4,112.5,46.0,79.0,58.0,7.0,3.0,22.1,1,1019.5,8.5,33.0,1022.0
17.0,0.0,112.5,33.0,66.0,64.0,3.0,7.0,23.0,0,1020.4,6.8,22.0,1023.8
16.5,0.0,112.5,39.0,71.0,58.0,1.0,4.0,21.7,0,1019.2,10.0,20.0,1022.7
14.9,0.0,90.0,37.0,69.0,64.0,1.0,1.0,21.8,0,1018.9,10.1,28.0,1022.2
13.6,0.0,45.0,31.0,61.0,52.0,0.0,3.0,21.1,0,1018.7,9.7,22.0,1021.7
14.3,0.0,67.5,35.0,67.0,56.0,7.0,6.0,21.3,0,1017.4,9.0,26.0,1021.4
14.3,0.0,67.5,31.0,75.0,56.0,6.0,3.0,20.8,0,1015.7,9.7,22.0,1019.8
14.0,0.0,45.0,28.0,75.0,55.0,1.0,1.0,22.7,0,1015.0,10.3,15.0,1018.4
15.1,0.0,112.5,37.0,49.0,40.0,1.0,1.0,21.9,0,1015.8,10.2,19.0,1019.6
19.1,0.0,112.5,48.0,63.0,58.0,2.0,1.0,22.4,0,1019.2,10.5,30.0,1021.4
19.2,0.0,112.5,50.0,56.0,50.0,3.0,6.0,22.7,0,1019.4,9.3,33.0,1022.5
17.0,0.0,112.5,48.0,59.0,56.0,4.0,7.0,23.1,0,1020.4,9.2,35.0,1023.3
17.3,0.0,112.5,52.0,55.0,56.0,2.0,4.0,22.2,0,1020.9,9.4,35.0,1024.7
17.3,0.0,112.5,56.0,55.0,56.0,4.0,6.0,22.8,0,1020.8,8.6,30.0,1024.0
12.9,0.0,90.0,54.0,54.0,50.0,2.0,3.0,20.3,0,1020.4,10.3,35.0,1023.9
14.5,0.0,112.5,39.0,55.0,49.0,6.0,7.0,19.7,0,1020.0,5.0,28.0,1023.8
14.7,0.0,135.0,57.0,56.0,49.0,6.0,3.0,21.6,0,1018.2,10.1,30.0,1022.5
14.1,0.0,67.5,37.0,63.0,54.0,1.0,1.0,21.2,0,1017.0,10.7,30.0,1021.0
13.0,0.0,67.5,31.0,68.0,57.0,1.0,3.0,21.5,0,1017.7,10.0,22.0,1020.3
13.5,0.0,90.0,48.0,60.0,58.0,1.0,3.0,22.2,0,1019.0,9.2,28.0,1021.3
19.3,0.0,90.0,59.0,61.0,54.0,5.0,7.0,22.8,0,1019.3,9.9,31.0,1022.0
18.7,12.6,112.5,39.0,97.0,96.0,8.0,7.0,19.2,1,1015.4,0.2,13.0,1019.6
19.0,37.0,180.0,30.0,83.0,62.0,7.0,6.0,21.8,1,1010.5,7.1,17.0,1014.4
18.2,0.0,202.5,37.0,28.0,24.0,6.0,1.0,21.2,0,1011.2,10.2,17.0,1015.4
14.0,0.0,202.5,41.0,38.0,25.0,0.0,1.0,19.3,0,1014.1,11.1,7.0,1018.6
11.3,0.0,202.5,33.0,39.0,34.0,0.0,0.0,19.9,0,1014.2,11.0,24.0,1019.9
11.2,0.0,45.0,31.0,59.0,56.0,2.0,2.0,20.1,0,1015.6,10.7,24.0,1018.8
17.1,0.0,45.0,31.0,59.0,52.0,3.0,2.0,21.3,0,1015.6,10.0,20.0,1019.1
16.3,0.0,67.5,35.0,70.0,58.0,5.0,7.0,21.2,0,1016.6,8.4,28.0,1020.4
14.9,0.0,67.5,37.0,60.0,63.0,1.0,1.0,21.5,0,1016.9,10.9,30.0,1021.0
14.5,0.0,67.5,39.0,78.0,47.0,1.0,1.0,20.9,0,1016.2,11.1,30.0,1020.2
13.6,0.0,67.5,41.0,61.0,57.0,1.0,5.0,22.0,0,1016.2,10.4,31.0,1020.5
13.3,0.0,67.5,37.0,65.0,43.0,0.0,0.0,21.6,0,1014.6,10.7,28.0,1018.4
12.3,0.0,202.5,28.0,57.0,30.0,0.0,0.0,20.9,0,1013.6,10.7,20.0,1018.3
11.5,0.0,67.5,39.0,24.0,42.0,0.0,0.0,22.4,0,1015.9,11.3,30.0,1019.3
11.2,0.0,67.5,41.0,62.0,51.0,1.0,2.0,21.0,0,1016.6,10.2,28.0,1020.5
14.0,0.0,67.5,39.0,62.0,36.0,5.0,2.0,20.8,0,1016.1,10.4,30.0,1020.4
13.9,0.0,45.0,37.0,59.0,29.0,1.0,1.0,22.4,0,1014.6,10.4,30.0,1018.8
12.9,0.0,67.5,30.0,55.0,47.0,1.0,1.0,22.6,0,1016.1,11.0,19.0,1019.4
13.4,0.0,45.0,28.0,64.0,39.0,0.0,0.0,22.0,0,1013.4,11.4,15.0,1018.7
14.1,0.0,225.0,39.0,22.0,11.0,0.0,0.0,22.3,0,1012.9,11.2,20.0,1017.6
12.0,0.0,67.5,31.0,58.0,52.0,2.0,2.0,22.0,0,1012.5,10.6,26.0,1016.9
12.6,0.0,67.5,31.0,56.0,43.0,1.0,1.0,22.7,0,1014.0,10.5,13.0,1017.2
13.9,0.0,90.0,35.0,56.0,53.0,2.0,1.0,24.1,0,1017.1,10.1,22.0,1019.7
21.1,0.0,45.0,37.0,56.0,55.0,3.0,2.0,24.9,0,1017.8,10.5,30.0,1021.7
18.4,0.0,67.5,39.0,63.0,58.0,5.0,2.0,24.6,0,1015.2,10.0,30.0,1019.0
18.9,0.0,45.0,33.0,66.0,65.0,4.0,2.0,23.9,0,1015.3,11.3,26.0,1019.4
19.2,0.0,67.5,30.0,67.0,50.0,3.0,1.0,23.8,0,1014.5,11.1,20.0,1018.0
16.1,0.0,45.0,30.0,66.0,60.0,3.0,1.0,24.0,0,1014.4,10.8,20.0,1017.8
17.0,0.0,67.5,30.0,67.0,60.0,4.0,1.0,24.7,0,1016.0,10.6,19.0,1018.5
19.7,0.0,67.5,37.0,60.0,54.0,4.0,2.0,25.1,0,1016.4,10.8,30.0,1019.0
16.2,0.0,67.5,41.0,56.0,53.0,2.0,2.0,23.4,0,1015.4,10.5,31.0,1019.3
15.3,0.0,67.5,43.0,56.0,59.0,1.0,1.0,23.7,0,1014.1,10.7,31.0,1017.9
17.2,0.0,67.5,35.0,62.0,64.0,1.0,1.0,24.3,0,1013.6,10.6,30.0,1017.7
15.0,0.0,67.5,33.0,59.0,26.0,0.0,1.0,24.4,0,1013.6,10.6,28.0,1017.5
13.2,0.0,67.5,31.0,44.0,30.0,0.0,0.0,25.2,0,1013.7,11.5,17.0,1018.5
15.3,0.0,45.0,31.0,63.0,59.0,3.0,6.0,25.0,0,1015.3,10.7,17.0,1019.6
15.9,0.0,45.0,33.0,61.0,61.0,4.0,7.0,25.5,0,1013.3,9.1,28.0,1018.6
21.0,0.0,90.0,44.0,64.0,55.0,7.0,7.0,25.7,0,1016.9,9.2,30.0,1019.0
20.5,5.2,67.5,43.0,64.0,59.0,6.0,3.0,24.8,1,1015.4,8.8,31.0,1018.8
19.2,0.0,112.5,48.0,64.0,57.0,7.0,6.0,24.3,0,1016.9,8.1,31.0,1020.0
20.4,0.2,67.5,38.84057010275108,75.0,60.0,7.0,3.0,24.0,0,1016.4,8.9,24.0,1020.2
22.0,0.0,67.5,39.0,72.0,64.0,2.0,1.0,25.4,0,1014.2,10.7,26.0,1018.1
20.8,0.0,45.0,28.0,68.0,53.0,7.0,1.0,26.1,0,1012.5,9.2,13.0,1016.6
19.8,0.0,45.0,33.0,70.0,56.0,4.0,1.0,25.7,0,1013.5,10.1,20.0,1017.2
21.1,0.0,45.0,37.0,62.0,57.0,3.0,1.0,25.8,0,1015.5,10.0,24.0,1018.8
20.0,0.0,67.5,39.0,52.0,53.0,2.0,1.0,25.6,0,1016.0,10.9,30.0,1019.2
18.7,0.0,67.5,37.0,43.0,53.0,1.0,2.0,25.0,0,1016.0,10.5,30.0,1020.4
16.1,0.0,67.5,37.0,44.0,51.0,1.0,1.0,25.2,0,1014.9,11.1,30.0,1018.9
15.8,0.0,45.0,31.0,56.0,47.0,1.0,1.0,24.8,0,1015.1,11.5,20.0,1017.5
20.5,0.0,45.0,39.0,55.0,52.0,5.0,1.0,26.0,0,1014.7,10.7,30.0,1017.5
20.9,0.0,67.5,35.0,61.0,55.0,3.0,1.0,26.3,0,1014.6,10.8,24.0,1017.8
20.4,0.4,67.5,41.0,65.0,52.0,3.0,2.0,25.6,0,1014.9,11.0,31.0,1017.9
18.1,0.0,45.0,44.0,49.0,48.0,1.0,1.0,24.8,0,1012.6,11.6,31.0,1017.3
17.8,0.0,67.5,41.0,57.0,49.0,1.0,6.0,25.0,0,1011.5,11.6,31.0,1015.3
21.0,0.0,45.0,30.0,62.0,51.0,3.0,1.0,26.8,0,1011.3,11.3,17.0,1015.0
18.7,0.0,90.0,41.0,66.0,62.0,1.0,1.0,26.3,0,1012.5,10.7,28.0,1014.6
22.5,0.0,45.0,39.0,64.0,57.0,6.0,2.0,26.5,0,1013.2,10.6,28.0,1017.0
22.8,0.0,67.5,33.0,55.0,60.0,3.0,5.0,27.4,0,1013.6,10.3,24.0,1016.8
22.2,0.8,67.5,33.0,71.0,50.0,6.0,1.0,24.7,0,1013.4,9.3,20.0,1018.3
22.5,0.0,22.5,33.0,60.0,59.0,4.0,7.0,26.8,0,1013.2,7.3,7.0,1016.0
22.4,0.0,22.5,33.0,70.0,54.0,1.0,1.0,26.5,0,1009.2,10.7,17.0,1013.7
19.9,0.0,45.0,41.0,9.0,25.0,6.0,2.0,26.6,0,1011.8,11.3,33.0,1016.5
15.8,0.0,45.0,39.0,39.0,39.0,0.0,0.0,24.8,0,1013.9,11.7,30.0,1018.0
15.7,0.0,45.0,35.0,55.0,36.0,1.0,1.0,25.7,0,1014.5,11.3,26.0,1018.9
17.7,0.0,67.5,48.0,48.0,46.0,1.0,1.0,27.1,0,1016.8,11.8,31.0,1020.1
19.9,0.0,90.0,56.0,40.0,48.0,1.0,1.0,26.2,0,1017.5,11.4,39.0,1021.3
19.9,0.0,67.5,56.0,40.0,45.0,1.0,1.0,26.6,0,1017.2,11.4,33.0,1021.4
20.3,0.0,90.0,52.0,49.0,45.0,4.0,1.0,26.1,0,1017.8,11.2,35.0,1021.1
19.2,1.2,67.5,44.0,74.0,39.0,7.0,1.0,22.7,1,1017.3,6.7,35.0,1021.2
19.0,0.0,67.5,46.0,49.0,54.0,1.0,1.0,26.2,0,1015.5,11.7,33.0,1019.6
18.3,0.0,67.5,37.0,43.0,47.0,1.0,1.0,25.7,0,1016.7,12.2,28.0,1020.0
18.4,0.0,67.5,39.0,55.0,51.0,3.0,1.0,26.4,0,1016.2,11.6,28.0,1019.9
19.6,0.0,67.5,31.0,54.0,52.0,3.0,1.0,26.6,0,1014.3,12.0,26.0,1018.1
17.3,0.0,67.5,35.0,59.0,50.0,4.0,1.0,26.0,0,1012.1,11.9,17.0,1016.1
20.5,0.0,0.0,35.0,54.0,67.0,3.0,0.0,27.5,0,1012.0,11.7,15.0,1015.2
20.7,0.0,22.5,31.0,61.0,48.0,2.0,1.0,27.3,0,1011.8,11.1,15.0,1014.6
22.7,0.0,22.5,43.0,64.0,54.0,3.0,1.0,26.5,0,1011.7,11.1,20.0,1014.9
22.9,0.0,67.5,31.0,60.0,58.0,5.0,1.0,27.7,0,1011.9,11.3,24.0,1015.2
23.5,0.0,67.5,35.0,60.0,56.0,3.0,1.0,27.2,0,1011.2,11.6,26.0,1015.1
23.6,0.0,67.5,37.0,64.0,63.0,3.0,1.0,27.9,0,1011.2,11.4,24.0,1015.0
24.2,0.0,67.5,35.0,63.0,57.0,5.0,5.0,28.3,0,1013.3,11.3,22.0,1016.4
24.8,0.0,67.5,39.0,71.0,59.0,7.0,3.0,25.5,0,1013.9,7.1,28.0,1018.0
22.9,0.2,112.5,41.0,64.0,70.0,6.0,6.0,26.9,0,1013.7,5.5,28.0,1017.1
22.0,17.0,45.0,35.0,59.0,59.0,2.0,1.0,27.2,1,1012.3,11.7,24.0,1015.9
19.1,0.0,45.0,31.0,62.0,44.0,4.0,6.0,26.9,0,1013.0,11.9,9.0,1015.8
19.5,0.0,67.5,39.0,63.0,57.0,4.0,4.0,27.1,0,1014.4,11.4,31.0,1017.5
24.2,0.0,45.0,44.0,59.0,56.0,4.0,2.0,28.0,0,1014.0,10.7,31.0,1017.5
20.6,0.0,45.0,44.0,51.0,49.0,2.0,1.0,27.6,0,1013.4,12.4,31.0,1016.2
20.5,0.0,45.0,41.0,46.0,52.0,4.0,1.0,27.1,0,1012.3,11.8,30.0,1015.7
20.0,0.0,67.5,39.0,57.0,56.0,2.0,1.0,27.6,0,1012.1,10.5,28.0,1014.7
23.2,0.0,67.5,41.0,58.0,56.0,2.0,2.0,27.9,0,1013.1,10.7,31.0,1015.3
23.3,0.0,67.5,39.0,57.0,54.0,2.0,1.0,28.1,0,1014.7,11.9,26.0,1017.1
23.4,0.0,90.0,33.0,60.0,42.0,3.0,1.0,28.0,0,1012.8,12.0,19.0,1016.7
22.5,0.0,0.0,33.0,54.0,46.0,4.0,1.0,28.0,0,1009.4,12.4,19.0,1013.7
24.1,0.0,45.0,31.0,58.0,34.0,4.0,1.0,27.4,0,1009.9,12.4,20.0,1013.3
24.6,0.0,90.0,35.0,67.0,61.0,5.0,1.0,29.2,0,1011.9,11.4,24.0,1015.2
26.2,0.0,22.5,35.0,63.0,52.0,4.0,1.0,30.0,0,1012.2,10.1,22.0,1015.8
26.1,0.0,67.5,44.0,62.0,52.0,4.0,1.0,29.6,0,1011.8,12.6,22.0,1016.5
25.1,0.0,67.5,35.0,59.0,53.0,5.0,1.0,28.5,0,1011.5,11.6,24.0,1015.4
24.7,0.0,67.5,37.0,62.0,60.0,4.0,2.0,28.6,0,1011.4,11.3,31.0,1014.4
